actor_update_margin_threshold,actor_update_support_mode,actor_update_topk,advantage_mean,behavior_temperature,checkpoint_path,checkpoint_sha256,clip_eps,config_key,config_key_label,config_path,count,delta_clip,delta_clip_coef,delta_l2_coef,delta_support_margin_threshold,delta_support_mode,delta_support_topk,entropy_coef,iteration,low_rank_flip_penalty_coef,low_rank_flip_topk,lr,negative_advantage_count,opponent_mode,outside_support_delta_mode,pilot_config_id,positive_advantage_count,ratio_mode,rerun_config_id,return_mean,rule_kl_coef,rule_score_scale,rule_score_scale_version,selected_prior_rank,source_config_id,support_policy_mode,teacher_confidence_gate,teacher_contract_version,teacher_entropy_max,teacher_margin_min,teacher_prior_agree_min,teacher_source,teacher_target_type,teacher_temperature,teacher_topk,teacher_version,terminal_reward_mean,topk_ranking_aux_coef,topk_ranking_aux_mode,topk_ranking_k,update_epochs,weak_margin_flip_penalty_coef,weak_margin_threshold,zero_advantage_count
0.75,topk,3,1.1190250537127069,1.25,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/policy_final.pt,e97a4bd7175a368d187ab6e1c200df6e5e01209ef7cd04f1b0e3b048e55a4cf6,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",tempered_ratio_movement_quality_gate/rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/config.json,278,0.0,0.0,0.0,0.75,topk,3,,2,0.0,3,0.006,37,rulebase,zero,0,241,tempered_current_logits,0,-0.5786527457425921,0.0,0.25,keqingrl_rule_score_scale_v1,2,93,support-only-topk,False,keqingrl_topk_teacher_v1,1000000000.0,0.0,0.0,mortal-action-q,topk_distribution,1.0,3,mortal_action_teacher_v1,0.29856115107913667,10.0,teacher-ce,3,3,0.0,0.75,0
0.75,topk,3,1.130097051371132,1.25,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/policy_final.pt,e97a4bd7175a368d187ab6e1c200df6e5e01209ef7cd04f1b0e3b048e55a4cf6,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",tempered_ratio_movement_quality_gate/rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/config.json,232,0.0,0.0,0.0,0.75,topk,3,,2,0.0,3,0.006,36,rulebase,zero,0,196,tempered_current_logits,0,-0.593301183190839,0.0,0.25,keqingrl_rule_score_scale_v1,3,93,support-only-topk,False,keqingrl_topk_teacher_v1,1000000000.0,0.0,0.0,mortal-action-q,topk_distribution,1.0,3,mortal_action_teacher_v1,0.2543103448275862,10.0,teacher-ce,3,3,0.0,0.75,0
0.75,topk,3,1.8806574046611786,1.25,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/policy_final.pt,e97a4bd7175a368d187ab6e1c200df6e5e01209ef7cd04f1b0e3b048e55a4cf6,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",tempered_ratio_movement_quality_gate/rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/config.json,4,0.0,0.0,0.0,0.75,topk,3,,2,0.0,3,0.006,0,rulebase,zero,0,4,tempered_current_logits,0,-0.10497644543647766,0.0,0.25,keqingrl_rule_score_scale_v1,4,93,support-only-topk,False,keqingrl_topk_teacher_v1,1000000000.0,0.0,0.0,mortal-action-q,topk_distribution,1.0,3,mortal_action_teacher_v1,0.75,10.0,teacher-ce,3,3,0.0,0.75,0
0.75,topk,3,1.221743310399331,1.25,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/policy_final.pt,e97a4bd7175a368d187ab6e1c200df6e5e01209ef7cd04f1b0e3b048e55a4cf6,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",tempered_ratio_movement_quality_gate/rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/config.json,662,0.0,0.0,0.0,0.75,topk,3,,3,0.0,3,0.006,63,rulebase,zero,0,599,tempered_current_logits,0,-0.5447814592421956,0.0,0.25,keqingrl_rule_score_scale_v1,1,93,support-only-topk,False,keqingrl_topk_teacher_v1,1000000000.0,0.0,0.0,mortal-action-q,topk_distribution,1.0,3,mortal_action_teacher_v1,0.2394259818731118,10.0,teacher-ce,3,3,0.0,0.75,0
0.75,topk,3,1.233358269264987,1.25,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/policy_final.pt,e97a4bd7175a368d187ab6e1c200df6e5e01209ef7cd04f1b0e3b048e55a4cf6,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",tempered_ratio_movement_quality_gate/rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/config.json,306,0.0,0.0,0.0,0.75,topk,3,,3,0.0,3,0.006,30,rulebase,zero,0,276,tempered_current_logits,0,-0.5519339506532631,0.0,0.25,keqingrl_rule_score_scale_v1,2,93,support-only-topk,False,keqingrl_topk_teacher_v1,1000000000.0,0.0,0.0,mortal-action-q,topk_distribution,1.0,3,mortal_action_teacher_v1,0.22712418300653595,10.0,teacher-ce,3,3,0.0,0.75,0
0.75,topk,3,1.2347616626881064,1.25,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/policy_final.pt,e97a4bd7175a368d187ab6e1c200df6e5e01209ef7cd04f1b0e3b048e55a4cf6,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",tempered_ratio_movement_quality_gate/rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/config.json,220,0.0,0.0,0.0,0.75,topk,3,,3,0.0,3,0.006,19,rulebase,zero,0,201,tempered_current_logits,0,-0.5561558601531116,0.0,0.25,keqingrl_rule_score_scale_v1,3,93,support-only-topk,False,keqingrl_topk_teacher_v1,1000000000.0,0.0,0.0,mortal-action-q,topk_distribution,1.0,3,mortal_action_teacher_v1,0.22272727272727272,10.0,teacher-ce,3,3,0.0,0.75,0
0.75,topk,3,1.5832348018884659,1.25,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/policy_final.pt,e97a4bd7175a368d187ab6e1c200df6e5e01209ef7cd04f1b0e3b048e55a4cf6,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",tempered_ratio_movement_quality_gate/rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/config.json,4,0.0,0.0,0.0,0.75,topk,3,,3,0.0,3,0.006,0,rulebase,zero,0,4,tempered_current_logits,0,-0.42474105954170227,0.0,0.25,keqingrl_rule_score_scale_v1,4,93,support-only-topk,False,keqingrl_topk_teacher_v1,1000000000.0,0.0,0.0,mortal-action-q,topk_distribution,1.0,3,mortal_action_teacher_v1,0.125,10.0,teacher-ce,3,3,0.0,0.75,0
0.75,topk,3,1.288940191268921,1.25,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/policy_final.pt,e97a4bd7175a368d187ab6e1c200df6e5e01209ef7cd04f1b0e3b048e55a4cf6,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",tempered_ratio_movement_quality_gate/rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/config.json,1,0.0,0.0,0.0,0.75,topk,3,,3,0.0,3,0.006,0,rulebase,zero,0,1,tempered_current_logits,0,-0.5395537614822388,0.0,0.25,keqingrl_rule_score_scale_v1,5,93,support-only-topk,False,keqingrl_topk_teacher_v1,1000000000.0,0.0,0.0,mortal-action-q,topk_distribution,1.0,3,mortal_action_teacher_v1,1.0,10.0,teacher-ce,3,3,0.0,0.75,0
0.75,topk,3,1.8747755289077759,1.25,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/policy_final.pt,e97a4bd7175a368d187ab6e1c200df6e5e01209ef7cd04f1b0e3b048e55a4cf6,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",tempered_ratio_movement_quality_gate/rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/config.json,1,0.0,0.0,0.0,0.75,topk,3,,3,0.0,3,0.006,0,rulebase,zero,0,1,tempered_current_logits,0,0.25885820388793945,0.0,0.25,keqingrl_rule_score_scale_v1,7,93,support-only-topk,False,keqingrl_topk_teacher_v1,1000000000.0,0.0,0.0,mortal-action-q,topk_distribution,1.0,3,mortal_action_teacher_v1,0.5,10.0,teacher-ce,3,3,0.0,0.75,0
0.75,topk,3,1.5274742585817744,1.25,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/policy_final.pt,e97a4bd7175a368d187ab6e1c200df6e5e01209ef7cd04f1b0e3b048e55a4cf6,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",tempered_ratio_movement_quality_gate/rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/config.json,668,0.0,0.0,0.0,0.75,topk,3,,4,0.0,3,0.006,34,rulebase,zero,0,634,tempered_current_logits,0,-0.8817671731917444,0.0,0.25,keqingrl_rule_score_scale_v1,1,93,support-only-topk,False,keqingrl_topk_teacher_v1,1000000000.0,0.0,0.0,mortal-action-q,topk_distribution,1.0,3,mortal_action_teacher_v1,0.020958083832335328,10.0,teacher-ce,3,3,0.0,0.75,0
