checkpoint_path,checkpoint_sha256,config_id,config_path,fail_closed_count,mapping_available_count,mapping_row_count,optimizer_path,optimizer_sha256,rerun_config_id,rule_score_scale,rule_score_scale_version,source_config_id,teacher_ce,teacher_kl,teacher_policy_agreement,teacher_source,teacher_support,teacher_temperature,teacher_topk,top1_changed_vs_parent_rate
reports/keqingrl_mortal_action_q_imitation_dedup_post_rollout_smoke_20260430/checkpoint_config_000/policy_final.pt,e7d577ac92411229945469f08cd38dfd20ca8e5f93bb585b0131a9210503e567,0,reports/keqingrl_mortal_action_q_imitation_dedup_post_rollout_smoke_20260430/checkpoint_config_000/config.json,0,45,45,reports/keqingrl_mortal_action_q_imitation_dedup_post_rollout_smoke_20260430/checkpoint_config_000/optimizer_final.pt,535e9edc73cb97b0fa73766bd91bd745671d9918d7c60b43688e7995821eb0ea,0,0.25,keqingrl_rule_score_scale_v1,93,0.7502428889274597,0.4838186502456665,0.75,mortal-action-q,topk,1.0,3,0.0
