checkpoint_path,checkpoint_sha256,config_id,config_path,fail_closed_count,mapping_available_count,mapping_row_count,optimizer_path,optimizer_sha256,rerun_config_id,rule_score_scale,rule_score_scale_version,source_config_id,teacher_ce,teacher_kl,teacher_policy_agreement,teacher_source,teacher_support,teacher_temperature,teacher_topk,top1_changed_vs_parent_rate
reports/keqingrl_mortal_action_q_imitation_train_20260430_source93_step20000_allseats_lr003_from_iter16_best3/checkpoint_config_000/policy_iter_0001.pt,ae8e46db3b6f163d98d5a81a986868be4da5b10e6fbf845f5c8bd7aa542bf71d,0,reports/keqingrl_mortal_action_q_imitation_train_20260430_source93_step20000_allseats_lr003_from_iter16_best3/checkpoint_config_000/config_iter_0001.json,0,5443,5443,reports/keqingrl_mortal_action_q_imitation_train_20260430_source93_step20000_allseats_lr003_from_iter16_best3/checkpoint_config_000/optimizer_iter_0001.pt,5298d05afa105bde4efb0569b498fd4e6ef6d5cf887c08be530be714bf153af2,0,0.25,keqingrl_rule_score_scale_v1,93,0.8216512799263,0.42000290751457214,0.6740983724594116,mortal-action-q,topk,1.0,3,0.06558883190155029
reports/keqingrl_mortal_action_q_imitation_train_20260430_source93_step20000_allseats_lr003_from_iter16_best3/checkpoint_config_000/policy_iter_0002.pt,1621944ca5019ed96acfe835629d2072fb13b3af6c02c9de139aaddcfa6e59c0,0,reports/keqingrl_mortal_action_q_imitation_train_20260430_source93_step20000_allseats_lr003_from_iter16_best3/checkpoint_config_000/config_iter_0002.json,0,5576,5576,reports/keqingrl_mortal_action_q_imitation_train_20260430_source93_step20000_allseats_lr003_from_iter16_best3/checkpoint_config_000/optimizer_iter_0002.pt,2eb6becc19cb5d77c5f00a4909b9b28e5ffac9d8050b8732b964dca89d759b3a,0,0.25,keqingrl_rule_score_scale_v1,93,0.8116531372070312,0.42482906579971313,0.6820758581161499,mortal-action-q,topk,1.0,3,0.0636657103896141
reports/keqingrl_mortal_action_q_imitation_train_20260430_source93_step20000_allseats_lr003_from_iter16_best3/checkpoint_config_000/policy_iter_0003.pt,660bf7b4399647463977aa687982e2aebf9d2f9407d20afe3b59559073492939,0,reports/keqingrl_mortal_action_q_imitation_train_20260430_source93_step20000_allseats_lr003_from_iter16_best3/checkpoint_config_000/config_iter_0003.json,0,5596,5596,reports/keqingrl_mortal_action_q_imitation_train_20260430_source93_step20000_allseats_lr003_from_iter16_best3/checkpoint_config_000/optimizer_iter_0003.pt,b403e0b23a81bb4e760864fe113e0818ffcf818338740fee1f1a97d0df512579,0,0.25,keqingrl_rule_score_scale_v1,93,0.8294311761856079,0.4215291738510132,0.6730727553367615,mortal-action-q,topk,1.0,3,0.05629020556807518
reports/keqingrl_mortal_action_q_imitation_train_20260430_source93_step20000_allseats_lr003_from_iter16_best3/checkpoint_config_000/policy_iter_0004.pt,70f12c74dc754068a905b90701555b7a2974cd7e4b001117975192523da69d2f,0,reports/keqingrl_mortal_action_q_imitation_train_20260430_source93_step20000_allseats_lr003_from_iter16_best3/checkpoint_config_000/config_iter_0004.json,0,5502,5502,reports/keqingrl_mortal_action_q_imitation_train_20260430_source93_step20000_allseats_lr003_from_iter16_best3/checkpoint_config_000/optimizer_iter_0004.pt,c1964e2355e2fe08dd27bc12be3dee7ed625cf2891c6d7f37faa53a5e78e20ae,0,0.25,keqingrl_rule_score_scale_v1,93,0.8191460967063904,0.4127427339553833,0.6784551739692688,mortal-action-q,topk,1.0,3,0.07033805549144745
