actor_update_margin_threshold,actor_update_support_mode,actor_update_topk,advantage_mean,behavior_temperature,checkpoint_path,checkpoint_sha256,clip_eps,config_key,config_key_label,config_path,count,delta_clip,delta_clip_coef,delta_l2_coef,delta_support_margin_threshold,delta_support_mode,delta_support_topk,entropy_coef,iteration,low_rank_flip_penalty_coef,low_rank_flip_topk,lr,negative_advantage_count,opponent_mode,outside_support_delta_mode,pilot_config_id,positive_advantage_count,ratio_mode,rerun_config_id,return_mean,rule_kl_coef,rule_score_scale,rule_score_scale_version,selected_prior_rank,source_config_id,support_policy_mode,terminal_reward_mean,update_epochs,weak_margin_flip_penalty_coef,weak_margin_threshold,zero_advantage_count
0.75,all,3,0.09608420626870517,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,116,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,44,rulebase,zero,0,72,tempered_current_logits,0,-0.18044096462685486,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,support-only-topk,-0.05172413793103448,4,0.0,0.75,0
0.75,all,3,0.1441265224826102,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,51,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,20,rulebase,zero,0,31,tempered_current_logits,0,-0.13966569947261437,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,support-only-topk,-0.0392156862745098,4,0.0,0.75,0
0.75,all,3,0.18437167938266483,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,70,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,23,rulebase,zero,0,47,tempered_current_logits,0,-0.07187931314110756,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,support-only-topk,0.09285714285714286,4,0.0,0.75,0
0.75,all,3,0.5303100806016189,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,104,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,26,rulebase,zero,0,78,tempered_current_logits,0,0.02113362573660337,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,support-only-topk,0.2403846153846154,4,0.0,0.75,0
0.75,all,3,0.35089093531077764,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,53,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,13,rulebase,zero,0,40,tempered_current_logits,0,-0.07764737420486954,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,support-only-topk,0.2358490566037736,4,0.0,0.75,0
0.75,all,3,0.3783788258159483,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,74,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,22,rulebase,zero,0,52,tempered_current_logits,0,-0.10406595085923737,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,support-only-topk,0.13513513513513514,4,0.0,0.75,0
0.75,all,3,0.46586182578043506,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,110,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.003,28,rulebase,zero,0,82,tempered_current_logits,0,-0.06367998800494454,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,support-only-topk,0.16818181818181818,4,0.0,0.75,0
0.75,all,3,0.3646550455263683,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,63,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.003,21,rulebase,zero,0,42,tempered_current_logits,0,-0.12346982766711523,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,support-only-topk,0.03968253968253968,4,0.0,0.75,0
0.75,all,3,0.4148207625799012,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,57,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.003,13,rulebase,zero,0,44,tempered_current_logits,0,-0.029035334524355437,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,support-only-topk,0.2631578947368421,4,0.0,0.75,0
