batch_row_count,build_batch_sec,changed_rank_mean,checkpoint_path,checkpoint_sec,checkpoint_sha256,clip_like_logit_delta_max,config_key,config_key_label,config_path,defer_mortal_observation_bridge,delta_support_mode,delta_support_topk,device_transfer_sec,entropy_coef,episode_count,extra_mortal_count,fail_closed_count,forced_autopilot_action_types,iteration,iteration_sec,lr,mapping_available_count,mapping_available_rate,mapping_row_count,metrics_sec,missing_legal_count,mortal_obs_bridge_sec,mortal_teacher_checkpoint,mortal_teacher_eval_batch_size,mortal_teacher_strict_extra_mask,opponent_mode,pilot_config_id,policy_top1_vs_rule_top1_rate,policy_top1_vs_teacher_top1_rate,rank_ge5_rate,rerun_config_id,response_action_types,rollout_sec,rollout_seed,rows_per_sec,rule_kl_coef,rule_score_scale,rule_score_scale_version,self_turn_action_types,source_config_id,support_policy_mode,teacher_cache_sec,teacher_ce,teacher_contract_version,teacher_entropy,teacher_eval_sec,teacher_kl,teacher_loss,teacher_margin,teacher_policy_agreement,teacher_prior_agreement,teacher_row_valid_count,teacher_source,teacher_support,teacher_temperature,teacher_topk,top1_changed_vs_parent_rate,top1_changed_vs_source_rate,torch_seed,update_epochs,update_sec
5442,0.48312568799883593,2.276018099547511,reports/keqingrl_mortal_action_q_imitation_train_20260430_source93_step20000_allseats_lr0025_from_lr003_best/checkpoint_config_000/policy_iter_0004.pt,0.003956136999477167,c6ce3784036c3230aeaa261316618987fdc5a83c37a9a9f78ca5bf9df4aff768,1.0180494785308838,{},{},reports/keqingrl_mortal_action_q_imitation_train_20260430_source93_step20000_allseats_lr0025_from_lr003_best/checkpoint_config_000/config_iter_0004.json,True,topk,3,3.267599822720513e-05,,64,63,0,"TSUMO,RON,RYUKYOKU",3,98.29588594399684,0.0025,5442,1.0,5442,0.7771701620004023,0,7.696135158999823,artifacts/mortal_training/mortal.pth,256,False,rule_prior_greedy,0,0.8375597149133682,0.6996685266494751,0.0,0,"PASS,RON,PON,CHI",71.3901864609943,202604330192,55.363456443136684,,0.25,keqingrl_rule_score_scale_v1,"DISCARD,REACH_DISCARD,TSUMO,RYUKYOKU",93,support-only-topk,2.4076507100035087,0.7910730838775635,mortal_action_teacher_v1,0.3781057596206665,13.953864210001484,0.4129672646522522,0.7910730838775635,3.1781630516052246,0.6996685266494751,0.664751410484314,4525.0,mortal-action-q,topk,1.0,3,0.024990811944007874,0.20268283784389496,202604330003,3,1.5798591400016448
