config_id,source_type,rerun_config_id,source_config_id,source_report,config_key,config_key_label,iteration,seed,rule_kl_coef,entropy_coef,lr,opponent_mode,update_epochs,value_coef,rank_coef,normalize_advantages,approx_kl,clip_fraction,entropy,rule_kl,rule_agreement,neural_delta_abs_mean,neural_delta_abs_max,top1_action_changed_rate,rank_pt,fourth_rate,learner_win_rate,learner_deal_in_rate,learner_call_rate,learner_riichi_rate,deal_in_rate,batch_size,episode_count,illegal_action_rate_fail_closed,fallback_rate_fail_closed,forced_terminal_missed_fail_closed,illegal_attempt_count,fallback_policy_count,forced_terminal_preempt_count,forced_terminal_missed_count,autopilot_terminal_count,learner_seat_step_count,learner_controlled_step_count,rulebase_fallback_count,rulebase_chosen_missing_count,rulebase_chosen_not_found_count,rulebase_batch_unsupported_count,pre_update_advantage_mean,pre_update_advantage_std,pre_update_advantage_min,pre_update_advantage_max,pre_update_return_mean,pre_update_return_std,pre_update_return_min,pre_update_return_max,pre_update_selected_non_top1_positive_advantage_count,pre_update_mean_delta_needed_to_flip_top1,pre_update_actor_grad_norm,pre_update_policy_mlp_final_grad_norm,diagnostic_seed_registry_id,diagnostic_seed_hash,actual_update_probe_lr,actual_update_probe_update_epochs,actual_update_probe_post_update_kl_vs_old,actual_update_probe_top1_changed_rate,actual_update_probe_neural_delta_abs_max,actual_update_probe_ratio_std,actual_update_probe_clip_fraction,standard_probe_lr3e_4_epoch1_lr,standard_probe_lr3e_4_epoch1_update_epochs,standard_probe_lr3e_4_epoch1_post_update_kl_vs_old,standard_probe_lr3e_4_epoch1_top1_changed_rate,standard_probe_lr3e_4_epoch1_neural_delta_abs_max,standard_probe_lr3e_4_epoch1_ratio_std,standard_probe_lr3e_4_epoch1_clip_fraction,post_update_advantage_mean,post_update_advantage_std,post_update_advantage_min,post_update_advantage_max,post_update_return_mean,post_update_return_std,post_update_return_min,post_update_return_max,post_update_selected_non_top1_positive_advantage_count,post_update_mean_delta_needed_to_flip_top1,post_update_actor_grad_norm,post_update_policy_mlp_final_grad_norm,post_update_kl_vs_old,post_update_ratio_mean,post_update_ratio_std,post_update_clip_fraction,post_update_top1_action_changed_rate,post_update_rule_agreement,advantage_mean,advantage_std,advantage_min,advantage_max,return_mean,return_std,return_min,return_max,selected_non_top1_positive_advantage_count,mean_delta_needed_to_flip_top1,actor_grad_norm_total,policy_mlp_final_grad_norm,pre_update_probe_top1_changed_rate,illegal_action_rate,fallback_rate,forced_terminal_missed
7,retrained_config,7,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.005,""lr"":0.001,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.001}",rulebase/rule_kl=0.001/entropy=0.005/lr=0.001,3,20990425,0.001,0.005,0.001,rulebase,1,0.5,0.05,True,0.061250098049640656,0.7400467991828918,1.4227451086044312,2.695862804102944e-07,0.9999999403953552,0.0012095773126929998,0.005772392265498638,0.0,-0.34375,0.5,0.0625,0.1875,0.0,0.0,0.1875,854,16,0.0,0.0,0,,,12,0,12,852,222,0,0,0,0,-0.029471909627318382,0.7090420722961426,-1.707303762435913,1.0,0.003180626779794693,0.7003597021102905,-1.5,1.0,41,3.0005712509155273,0.0023195038573586026,0.0023121267863668,base=202604250000:stride=1:count=16,0f42628c88353290,0.001,1,0.06122913211584091,0.0,0.0055530681274831295,0.14803199470043182,0.7400467991828918,0.0003,1,0.06124439835548401,0.0,0.004345094319432974,0.14803192019462585,0.7400467991828918,-0.029471909627318382,0.7090420722961426,-1.707303762435913,1.0,0.003180626779794693,0.7003597021102905,-1.5,1.0,41,3.0005712509155273,0.0025777248336164974,0.002564813238435516,0.06123395636677742,0.7546367645263672,0.14803272485733032,0.7400467991828918,0.0,0.9999999403953552,-0.029471909627318382,0.7090420722961426,-1.707303762435913,1.0,0.003180626779794693,0.7003597021102905,-1.5,1.0,41,3.0005712509155273,0.0023195038573586026,0.0023121267863668,0.0,0.0,0.0,0
7,retrained_config,7,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.005,""lr"":0.001,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.001}",rulebase/rule_kl=0.001/entropy=0.005/lr=0.001,4,21000425,0.001,0.005,0.001,rulebase,1,0.5,0.05,True,0.06024663895368576,0.742484986782074,1.3870110511779785,5.28655846210313e-07,1.0,0.001675888430327177,0.007236149162054062,0.0,0.25,0.25,0.0625,0.125,0.0,0.0,0.125,998,16,0.0,0.0,0,,,9,0,9,996,257,0,0,0,0,-0.030497046187520027,0.6693688631057739,-1.6770879030227661,1.0,0.014133002609014511,0.6811738014221191,-1.5,1.0,59,3.000464677810669,0.0019065557710062201,0.001897555242849434,base=202604250000:stride=1:count=16,0f42628c88353290,0.001,1,0.060236670076847076,0.0,0.008462951518595219,0.14635634422302246,0.742484986782074,0.0003,1,0.0602438785135746,0.0,0.00600919546559453,0.14636608958244324,0.742484986782074,-0.030497046187520027,0.6693688631057739,-1.6770879030227661,1.0,0.014133002609014511,0.6811738014221191,-1.5,1.0,59,3.000464677810669,0.00189949330742665,0.0018857532094037476,0.06023285537958145,0.7556337118148804,0.14635024964809418,0.742484986782074,0.0,1.0,-0.030497046187520027,0.6693688631057739,-1.6770879030227661,1.0,0.014133002609014511,0.6811738014221191,-1.5,1.0,59,3.000464677810669,0.0019065557710062201,0.001897555242849434,0.0,0.0,0.0,0
8,retrained_config,8,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.0,""lr"":0.0003,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0/lr=0.0003,0,21060425,0.0,0.0,0.0003,rulebase,4,0.5,0.05,True,0.06363535672426224,0.74186772108078,1.420159935951233,1.2840609464603858e-08,0.9999999403953552,0.0003428622439969331,0.0027925344184041023,0.0,-0.1875,0.4375,0.0,0.0625,0.0,0.0,0.0625,953,16,0.0,0.0,0,,,10,0,10,951,246,0,0,0,0,0.03799901157617569,0.6817322373390198,-1.5,1.2682322263717651,-0.0184684619307518,0.6846098899841309,-1.5,1.0,51,3.0005714893341064,0.003374047437999243,0.0033740474379882453,base=202604250000:stride=1:count=16,0f42628c88353290,0.0003,4,0.06362763792276382,0.0,0.0032697103451937437,0.14948229491710663,0.74186772108078,0.0003,1,0.06364520639181137,0.0,0.0006496633868664503,0.14949600398540497,0.74186772108078,0.03799901157617569,0.6817322373390198,-1.5,1.2682322263717651,-0.0184684619307518,0.6846098899841309,-1.5,1.0,51,3.0005714893341064,0.003618587835890867,0.0036157879740599725,0.06362991780042648,0.7498951554298401,0.1494845747947693,0.74186772108078,0.0,0.9999999403953552,0.03799901157617569,0.6817322373390198,-1.5,1.2682322263717651,-0.0184684619307518,0.6846098899841309,-1.5,1.0,51,3.0005714893341064,0.003374047437999243,0.0033740474379882453,0.0,0.0,0.0,0
8,retrained_config,8,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.0,""lr"":0.0003,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0/lr=0.0003,1,21070425,0.0,0.0,0.0003,rulebase,4,0.5,0.05,True,0.06478482484817505,0.7412883043289185,1.4338639974594116,7.909465438160623e-08,1.0,0.000711599423084408,0.006005053874105215,0.0,-0.15625,0.4375,0.0,0.125,0.0,0.0,0.125,947,16,0.0,0.0,0,,,9,0,9,946,245,0,0,0,0,0.019310439005494118,0.6808700561523438,-1.5,1.141571283340454,-0.009982991963624954,0.6819953918457031,-1.5,1.0,61,3.0006415843963623,0.004054088814766616,0.004051499212649532,base=202604250000:stride=1:count=16,0f42628c88353290,0.0003,4,0.06476952135562897,0.0,0.005997721571475267,0.15117676556110382,0.7412883043289185,0.0003,1,0.06479612737894058,0.0,0.0033865266013890505,0.15118777751922607,0.7412883043289185,0.019310439005494118,0.6808700561523438,-1.5,1.141571283340454,-0.009982991963624954,0.6819953918457031,-1.5,1.0,61,3.0006415843963623,0.004670117113914864,0.004661062513729839,0.06477780640125275,0.7488080859184265,0.15117764472961426,0.7412883043289185,0.0,1.0,0.019310439005494118,0.6808700561523438,-1.5,1.141571283340454,-0.009982991963624954,0.6819953918457031,-1.5,1.0,61,3.0006415843963623,0.004054088814766616,0.004051499212649532,0.0,0.0,0.0,0
8,retrained_config,8,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.0,""lr"":0.0003,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0/lr=0.0003,2,21080425,0.0,0.0,0.0003,rulebase,4,0.5,0.05,True,0.062354106456041336,0.7419753670692444,1.4141318798065186,2.111753900635449e-07,1.0,0.0009730100864544511,0.009125810116529465,0.0,-0.8125,0.6875,0.0625,0.1875,0.0,0.0,0.1875,810,16,0.0,0.0,0,,,15,0,15,810,209,0,0,0,0,-0.0043068439699709415,0.7079353928565979,-1.5,1.0087302923202515,-0.010600948706269264,0.7141327261924744,-1.5,1.0,25,3.0006752014160156,0.004890970082678569,0.0048779562180578506,base=202604250000:stride=1:count=16,0f42628c88353290,0.0003,4,0.06234494596719742,0.0,0.009145465679466724,0.1486872285604477,0.7419753670692444,0.0003,1,0.062365613877773285,0.0,0.006271390710026026,0.14873667061328888,0.7419753670692444,-0.0043068439699709415,0.7079353928565979,-1.5,1.0087302923202515,-0.010600948706269264,0.7141327261924744,-1.5,1.0,25,3.0006752014160156,0.005355680760384708,0.005327973823586725,0.06234779581427574,0.7525859475135803,0.14872056245803833,0.7419753670692444,0.0,1.0,-0.0043068439699709415,0.7079353928565979,-1.5,1.0087302923202515,-0.010600948706269264,0.7141327261924744,-1.5,1.0,25,3.0006752014160156,0.004890970082678569,0.0048779562180578506,0.0,0.0,0.0,0
8,retrained_config,8,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.0,""lr"":0.0003,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0/lr=0.0003,3,21090425,0.0,0.0,0.0003,rulebase,4,0.5,0.05,True,0.062138210982084274,0.7411226034164429,1.426632046699524,5.332274781721935e-07,1.0,0.001402880297973752,0.012110008858144283,0.0,-0.5,0.5625,0.0,0.125,0.0,0.0,0.125,873,16,0.0,0.0,0,,,12,0,12,871,226,0,0,0,0,-0.015125798992812634,0.7050493955612183,-1.5850497484207153,1.0,-0.0013753141975030303,0.6990280151367188,-1.5,1.0,37,3.0006678104400635,0.004187074216633688,0.004163110967418697,base=202604250000:stride=1:count=16,0f42628c88353290,0.0003,4,0.06212182715535164,0.0,0.015511816367506981,0.14858099818229675,0.7411226034164429,0.0003,1,0.062150850892066956,0.0,0.009679150767624378,0.14862565696239471,0.7411226034164429,-0.015125798992812634,0.7050493955612183,-1.5850497484207153,1.0,-0.0013753141975030303,0.6990280151367188,-1.5,1.0,37,3.0006678104400635,0.0048133074320172425,0.004768752464341391,0.06213056668639183,0.7529146671295166,0.14860789477825165,0.7411226034164429,0.0,1.0,-0.015125798992812634,0.7050493955612183,-1.5850497484207153,1.0,-0.0013753141975030303,0.6990280151367188,-1.5,1.0,37,3.0006678104400635,0.004187074216633688,0.004163110967418697,0.0,0.0,0.0,0
8,retrained_config,8,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.0,""lr"":0.0003,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0/lr=0.0003,4,21100425,0.0,0.0,0.0003,rulebase,4,0.5,0.05,True,0.061064135283231735,0.7406593561172485,1.4056333303451538,1.1586298569454812e-06,1.0,0.001903316006064415,0.01633073017001152,0.0,-0.15625,0.4375,0.0625,0.25,0.0,0.0,0.25,910,16,0.0,0.0,0,,,10,0,10,910,236,0,0,0,0,-0.020791184157133102,0.6957546472549438,-1.6303200721740723,1.0,0.005103337578475475,0.6927825212478638,-1.5,1.0,45,3.0005555152893066,0.0034081894312621304,0.003362464953472369,base=202604250000:stride=1:count=16,0f42628c88353290,0.0003,4,0.06102309376001358,0.0,0.019005605950951576,0.14786526560783386,0.7406593561172485,0.0003,1,0.061082493513822556,0.0,0.012901798821985722,0.14791789650917053,0.7406593561172485,-0.020791184157133102,0.6957546472549438,-1.6303200721740723,1.0,0.005103337578475475,0.6927825212478638,-1.5,1.0,45,3.0005555152893066,0.004034068220045803,0.00396400416858944,0.06105073541402817,0.7550132274627686,0.14789265394210815,0.7406593561172485,0.0,1.0,-0.020791184157133102,0.6957546472549438,-1.6303200721740723,1.0,0.005103337578475475,0.6927825212478638,-1.5,1.0,45,3.0005555152893066,0.0034081894312621304,0.003362464953472369,0.0,0.0,0.0,0
9,retrained_config,9,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.0,""lr"":0.001,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0/lr=0.001,0,21160425,0.0,0.0,0.001,rulebase,4,0.5,0.05,True,0.061477988958358765,0.740963876247406,1.4127223491668701,9.56590753276032e-08,1.0,0.0017188516212627292,0.006444706115871668,0.0,-0.375,0.5,0.0,0.1875,0.0,0.0,0.1875,830,16,0.0,0.0,0,,,12,0,12,827,215,0,0,0,0,0.009904217906296253,0.6984239220619202,-1.5,1.0960015058517456,-0.011633611284196377,0.703870952129364,-1.5,1.0,42,3.0006179809570312,0.0017162806134652946,0.0017162806134652946,base=202604250000:stride=1:count=16,0f42628c88353290,0.001,4,0.06146971508860588,0.0,0.005130160134285688,0.14787960052490234,0.740963876247406,0.0003,1,0.06148897856473923,0.0,0.0002469029859639704,0.14794208109378815,0.740963876247406,0.009904217906296253,0.6984239220619202,-1.5,1.0960015058517456,-0.011633611284196377,0.703870952129364,-1.5,1.0,42,3.0006179809570312,0.002941048071740663,0.0029294957964980184,0.06147077679634094,0.7538719177246094,0.14788904786109924,0.740963876247406,0.0,1.0,0.009904217906296253,0.6984239220619202,-1.5,1.0960015058517456,-0.011633611284196377,0.703870952129364,-1.5,1.0,42,3.0006179809570312,0.0017162806134652946,0.0017162806134652946,0.0,0.0,0.0,0
9,retrained_config,9,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.0,""lr"":0.001,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0/lr=0.001,1,21170425,0.0,0.0,0.001,rulebase,4,0.5,0.05,True,0.064354807138443,0.7410147786140442,1.4311037063598633,7.585749131067132e-07,1.0,0.003556276438757777,0.01340768113732338,0.0,-0.375,0.5,0.0,0.125,0.0,0.0,0.125,946,16,0.0,0.0,0,,,12,0,12,943,245,0,0,0,0,-0.024393128231167793,0.6957966089248657,-1.6403319835662842,1.0,0.004170611500740051,0.6845167279243469,-1.5,1.0,36,3.000628709793091,0.002493421801160693,0.0024816249482163357,base=202604250000:stride=1:count=16,0f42628c88353290,0.001,4,0.06432727724313736,0.0,0.008802203461527824,0.1502733677625656,0.7410147786140442,0.0003,1,0.06439438462257385,0.0,0.006508434657007456,0.1503724455833435,0.7410147786140442,-0.024393128231167793,0.6957966089248657,-1.6403319835662842,1.0,0.004170611500740051,0.6845167279243469,-1.5,1.0,36,3.000628709793091,0.0027542316797966276,0.0027151353156291158,0.06433460861444473,0.7488569617271423,0.1502733826637268,0.7410147786140442,0.0,1.0,-0.024393128231167793,0.6957966089248657,-1.6403319835662842,1.0,0.004170611500740051,0.6845167279243469,-1.5,1.0,36,3.000628709793091,0.002493421801160693,0.0024816249482163357,0.0,0.0,0.0,0
9,retrained_config,9,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.0,""lr"":0.001,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0/lr=0.001,2,21180425,0.0,0.0,0.001,rulebase,4,0.5,0.05,True,0.06325821578502655,0.7396226525306702,1.4285920858383179,1.8535096160121611e-06,1.0,0.006701576989144087,0.01981465518474579,0.0,-0.28125,0.4375,0.0,0.3125,0.0,0.0,0.3125,795,16,0.0,0.0,0,,,13,0,13,791,207,0,0,0,0,-0.008874335326254368,0.7101743221282959,-1.5426933765411377,1.0396019220352173,-0.007709394209086895,0.7115775346755981,-1.5,1.0,47,3.0007355213165283,0.0026100293754707164,0.002556283490102375,base=202604250000:stride=1:count=16,0f42628c88353290,0.001,4,0.06321999430656433,0.0,0.01943729631602764,0.14958882331848145,0.7396226525306702,0.0003,1,0.06331054866313934,0.0,0.012575928121805191,0.149788036942482,0.7396226525306702,-0.008874335326254368,0.7101743221282959,-1.5426933765411377,1.0396019220352173,-0.007709394209086895,0.7115775346755981,-1.5,1.0,47,3.0007355213165283,0.0033122497747709967,0.003204180508851333,0.06323333084583282,0.750970721244812,0.1496741771697998,0.7396226525306702,0.0,1.0,-0.008874335326254368,0.7101743221282959,-1.5426933765411377,1.0396019220352173,-0.007709394209086895,0.7115775346755981,-1.5,1.0,47,3.0007355213165283,0.0026100293754707164,0.002556283490102375,0.0,0.0,0.0,0
9,retrained_config,9,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.0,""lr"":0.001,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0/lr=0.001,3,21190425,0.0,0.0,0.001,rulebase,4,0.5,0.05,True,0.05844191834330559,0.7400227785110474,1.3955669403076172,4.958674708177568e-06,1.0,0.010253612883388996,0.030019618570804596,0.0,-0.03125,0.375,0.0625,0.1875,0.0,0.0,0.1875,877,16,0.0,0.0,0,,,10,0,10,876,228,0,0,0,0,-0.008186091668903828,0.6956743001937866,-1.5661550760269165,1.0,-0.000504212046507746,0.6972763538360596,-1.5,1.0,55,3.0006725788116455,0.0023183167923497513,0.002263625896723772,base=202604250000:stride=1:count=16,0f42628c88353290,0.001,4,0.05835070461034775,0.0,0.035550229251384735,0.1449374109506607,0.7400227785110474,0.0003,1,0.05852029100060463,0.0,0.01938430219888687,0.1452784240245819,0.7400227785110474,-0.008186091668903828,0.6956743001937866,-1.5661550760269165,1.0,-0.000504212046507746,0.6972763538360596,-1.5,1.0,55,3.0006725788116455,0.0032703663528218774,0.0031673387692602918,0.05840495973825455,0.7591379284858704,0.1450510323047638,0.7400227785110474,0.0,1.0,-0.008186091668903828,0.6956743001937866,-1.5661550760269165,1.0,-0.000504212046507746,0.6972763538360596,-1.5,1.0,55,3.0006725788116455,0.0023183167923497513,0.002263625896723772,0.0,0.0,0.0,0
9,retrained_config,9,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.0,""lr"":0.001,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0/lr=0.001,4,21200425,0.0,0.0,0.001,rulebase,4,0.5,0.05,True,0.05947140231728554,0.7406962513923645,1.3880434036254883,1.588751547387801e-05,0.9999999403953552,0.012574498541653156,0.04217390716075897,0.0,-0.34375,0.5,0.0,0.0625,0.0,0.0,0.0625,833,16,0.0,0.0,0,,,11,0,11,831,216,0,0,0,0,-0.018198596313595772,0.7042959332466125,-1.611859917640686,1.0257782936096191,0.0006030461518093944,0.7018417119979858,-1.5,1.0,34,3.000457286834717,0.0035421986983627278,0.0033247037185816872,base=202604250000:stride=1:count=16,0f42628c88353290,0.001,4,0.05929496884346008,0.0,0.048708219081163406,0.14624197781085968,0.7406962513923645,0.0003,1,0.05960609391331673,0.0,0.03427500277757645,0.14632759988307953,0.7406962513923645,-0.018198596313595772,0.7042959332466125,-1.611859917640686,1.0257782936096191,0.0006030461518093944,0.7018417119979858,-1.5,1.0,34,3.000457286834717,0.00596840170071791,0.005608904292290887,0.059402890503406525,0.7576158046722412,0.1462300717830658,0.7406962513923645,0.0,0.9999999403953552,-0.018198596313595772,0.7042959332466125,-1.611859917640686,1.0257782936096191,0.0006030461518093944,0.7018417119979858,-1.5,1.0,34,3.000457286834717,0.0035421986983627278,0.0033247037185816872,0.0,0.0,0.0,0
10,retrained_config,10,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.005,""lr"":0.0003,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0.005/lr=0.0003,0,21260425,0.0,0.005,0.0003,rulebase,4,0.5,0.05,True,0.06350380927324295,0.7410404682159424,1.4277727603912354,6.800148888430613e-09,1.0,0.00230631441809237,0.005724333226680756,0.0,-0.5625,0.5625,0.0,0.125,0.0,0.0,0.125,865,16,0.0,0.0,0,,,14,0,14,862,224,0,0,0,0,0.057035982608795166,0.6790035367012024,-1.5,1.368718147277832,-0.03185204043984413,0.7134727239608765,-1.5,1.0,37,3.000505208969116,0.002319381032682689,0.0023193810326810065,base=202604250000:stride=1:count=16,0f42628c88353290,0.0003,4,0.06350050121545792,0.0,0.0062576825730502605,0.15006086230278015,0.7410404682159424,0.0003,1,0.06350771337747574,0.0,0.0014620398869737983,0.15006396174430847,0.7410404682159424,0.057035982608795166,0.6790035367012024,-1.5,1.368718147277832,-0.03185204043984413,0.7134727239608765,-1.5,1.0,37,3.000505208969116,0.0024824503449008294,0.002480848230961261,0.06350138038396835,0.7508757710456848,0.15006068348884583,0.7410404682159424,0.0,1.0,0.057035982608795166,0.6790035367012024,-1.5,1.368718147277832,-0.03185204043984413,0.7134727239608765,-1.5,1.0,37,3.000505208969116,0.002319381032682689,0.0023193810326810065,0.0,0.0,0.0,0
10,retrained_config,10,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.005,""lr"":0.0003,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0.005/lr=0.0003,1,21270425,0.0,0.005,0.0003,rulebase,4,0.5,0.05,True,0.06500579416751862,0.7394635677337646,1.4284336566925049,3.9939244800279994e-08,1.0,0.004729392006993294,0.010268518701195717,0.0,-0.25,0.4375,0.0625,0.1875,0.0,0.0,0.1875,783,16,0.0,0.0,0,,,13,0,13,780,204,0,0,0,0,0.025953305885195732,0.7077145576477051,-1.5,1.2172417640686035,-0.019893638789653778,0.7139840722084045,-1.5,1.0,45,3.0006141662597656,0.0019742498488143113,0.001972417985222969,base=202604250000:stride=1:count=16,0f42628c88353290,0.0003,4,0.06499990820884705,0.0,0.009907166473567486,0.15154723823070526,0.7394635677337646,0.0003,1,0.06501356512308121,0.0,0.006202786695212126,0.15156419575214386,0.7394635677337646,0.025953305885195732,0.7077145576477051,-1.5,1.2172417640686035,-0.019893638789653778,0.7139840722084045,-1.5,1.0,45,3.0006141662597656,0.002065888239468417,0.002060561173709189,0.06500142812728882,0.748404324054718,0.1515524983406067,0.7394635677337646,0.0,1.0,0.025953305885195732,0.7077145576477051,-1.5,1.2172417640686035,-0.019893638789653778,0.7139840722084045,-1.5,1.0,45,3.0006141662597656,0.0019742498488143113,0.001972417985222969,0.0,0.0,0.0,0
10,retrained_config,10,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.005,""lr"":0.0003,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0.005/lr=0.0003,2,21280425,0.0,0.005,0.0003,rulebase,4,0.5,0.05,True,0.06301236897706985,0.7425025701522827,1.4122525453567505,9.684474377991137e-08,1.0,0.0073848990723490715,0.014846124686300755,0.0,0.09375,0.3125,0.0,0.125,0.0,0.0,0.125,967,16,0.0,0.0,0,,,9,0,9,965,249,0,0,0,0,0.0036069026682525873,0.6820992231369019,-1.5402308702468872,1.1147571802139282,-0.0021632981952279806,0.6793501973152161,-1.5,1.0,55,3.0005719661712646,0.0025698283228465417,0.002563649516572233,base=202604250000:stride=1:count=16,0f42628c88353290,0.0003,4,0.06300681829452515,0.0,0.017061565071344376,0.14923444390296936,0.7425025701522827,0.0003,1,0.0630200058221817,0.0,0.01130775548517704,0.14923293888568878,0.7425025701522827,0.0036069026682525873,0.6820992231369019,-1.5402308702468872,1.1147571802139282,-0.0021632981952279806,0.6793501973152161,-1.5,1.0,55,3.0005719661712646,0.002728684553447444,0.002717873588259886,0.06300832331180573,0.7513772249221802,0.14921991527080536,0.7425025701522827,0.0,1.0,0.0036069026682525873,0.6820992231369019,-1.5402308702468872,1.1147571802139282,-0.0021632981952279806,0.6793501973152161,-1.5,1.0,55,3.0005719661712646,0.0025698283228465417,0.002563649516572233,0.0,0.0,0.0,0
10,retrained_config,10,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.005,""lr"":0.0003,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0.005/lr=0.0003,3,21290425,0.0,0.005,0.0003,rulebase,4,0.5,0.05,True,0.061227887868881226,0.741358757019043,1.4142446517944336,1.998319305585028e-07,1.0,0.010210976004600525,0.020064357668161392,0.0,-0.53125,0.5625,0.0,0.1875,0.0,0.0,0.1875,839,16,0.0,0.0,0,,,13,0,13,837,217,0,0,0,0,-0.018796760588884354,0.7151830792427063,-1.6479377746582031,1.0028769969940186,-0.002032784279435873,0.702140748500824,-1.5,1.0,28,3.0006840229034424,0.0029860927968617277,0.00297528642345399,base=202604250000:stride=1:count=16,0f42628c88353290,0.0003,4,0.061219774186611176,0.0,0.022496430203318596,0.1474234014749527,0.741358757019043,0.0003,1,0.06123572215437889,0.0,0.016235528513789177,0.14746011793613434,0.741358757019043,-0.018796760588884354,0.7151830792427063,-1.6479377746582031,1.0028769969940186,-0.002032784279435873,0.702140748500824,-1.5,1.0,28,3.0006840229034424,0.0032982836881222037,0.003282169052079568,0.06122308224439621,0.7540500164031982,0.14744380116462708,0.741358757019043,0.0,1.0,-0.018796760588884354,0.7151830792427063,-1.6479377746582031,1.0028769969940186,-0.002032784279435873,0.702140748500824,-1.5,1.0,28,3.0006840229034424,0.0029860927968617277,0.00297528642345399,0.0,0.0,0.0,0
10,retrained_config,10,93,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun,"{""entropy_coef"":0.005,""lr"":0.0003,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.0}",rulebase/rule_kl=0/entropy=0.005/lr=0.0003,4,21300425,0.0,0.005,0.0003,rulebase,4,0.5,0.05,True,0.06450854241847992,0.7406914830207825,1.4265766143798828,4.397032853376004e-07,0.9999999403953552,0.013554819859564304,0.02768823876976967,0.0,-0.25,0.4375,0.125,0.25,0.0,0.0,0.25,752,16,0.0,0.0,0,,,14,0,14,750,195,0,0,0,0,-0.0309959277510643,0.7299932837486267,-1.694392442703247,1.0,-0.0007467447430826724,0.7215589880943298,-1.5,1.0,38,3.000622272491455,0.0034582830815660603,0.003441043275663601,base=202604250000:stride=1:count=16,0f42628c88353290,0.0003,4,0.06449020653963089,0.0,0.032179273664951324,0.15077926218509674,0.7406914830207825,0.0003,1,0.06451772153377533,0.0,0.023337608203291893,0.1508050113916397,0.7406914830207825,-0.0309959277510643,0.7299932837486267,-1.694392442703247,1.0,-0.0007467447430826724,0.7215589880943298,-1.5,1.0,38,3.000622272491455,0.004084512906790339,0.004059041347997286,0.06450147181749344,0.7489876747131348,0.15079589188098907,0.7406914830207825,0.0,0.9999999403953552,-0.0309959277510643,0.7299932837486267,-1.694392442703247,1.0,-0.0007467447430826724,0.7215589880943298,-1.5,1.0,38,3.000622272491455,0.0034582830815660603,0.003441043275663601,0.0,0.0,0.0,0
