normalize_advantages,lr,target_update_epochs,actor_only,entropy_coef,epoch,total_loss,policy_loss,actor_grad_norm_total,policy_mlp_final_grad_norm,neural_delta_abs_mean,neural_delta_abs_max,top1_action_changed_rate
True,0.0003,16,False,0.0,11,0.1865004003047943,-6.434704118873924e-05,0.059924399002155855,0.004425715733291615,0.005193173419684172,0.011905776336789131,0.0
True,0.0003,16,False,0.0,12,0.1853562295436859,-7.50696926843375e-05,0.06338926852395574,0.004647481663475445,0.0058075739070773125,0.013416701927781105,0.0
True,0.0003,16,False,0.0,13,0.1841391921043396,-8.691888069733977e-05,0.06652036684202435,0.004886494678662893,0.006456883158534765,0.015020424500107765,0.0
True,0.0003,16,False,0.0,14,0.18284736573696136,-0.00010006576485466212,0.06864889688265653,0.005145315194635597,0.007136533036828041,0.016718706116080284,0.0
True,0.0003,16,False,0.0,15,0.181478351354599,-0.00011461130634415895,0.07104905411398338,0.005423564535222457,0.007856158539652824,0.0185318011790514,0.0
True,0.0003,16,False,0.0,16,0.18003390729427338,-0.00013071956345811486,0.07320669493709175,0.005723382793653422,0.00864674523472786,0.020491207018494606,0.0
True,0.0003,16,False,0.001,1,0.1951529085636139,2.473863336405202e-09,0.06667785421322753,0.0030192376975443198,0.00030863998108543456,0.0007741519948467612,0.0
True,0.0003,16,False,0.001,2,0.1939171850681305,-3.918599304597592e-06,0.052865614907507366,0.002962667047292112,0.000786231248639524,0.0017499764217063785,0.0
True,0.0003,16,False,0.001,3,0.19294069707393646,-8.244303899118677e-06,0.04941432236035732,0.003083208711169358,0.0012856073444709182,0.0027528570499271154,0.0
True,0.0003,16,False,0.001,4,0.19205845892429352,-1.3057359865342733e-05,0.05079131452492032,0.003220727886125516,0.001765047782100737,0.0037539894692599773,0.0
True,0.0003,16,False,0.001,5,0.19115978479385376,-1.840554250520654e-05,0.05256988325565926,0.0033659803612081504,0.0022502653300762177,0.004788413178175688,0.0
True,0.0003,16,False,0.001,6,0.1902114748954773,-2.4320550437550992e-05,0.05265954474699355,0.0035185580944919054,0.0027345570269972086,0.005852071102708578,0.0
True,0.0003,16,False,0.001,7,0.18922986090183258,-3.085866046603769e-05,0.0523504553242142,0.0036779281824914326,0.0032405895181000233,0.006970506627112627,0.0
True,0.0003,16,False,0.001,8,0.1882266402244568,-3.803750587394461e-05,0.05276044280119612,0.0038447313534568954,0.0037644461262971163,0.008142185397446156,0.0
True,0.0003,16,False,0.001,9,0.1872028261423111,-4.5955875975778326e-05,0.054002078070294494,0.004020657213493244,0.004319020546972752,0.009400022216141224,0.0
True,0.0003,16,False,0.001,10,0.1861596703529358,-5.468351082527079e-05,0.05658902294083035,0.004209494018138197,0.004906422458589077,0.010776152834296227,0.0
True,0.0003,16,False,0.001,11,0.18507519364356995,-6.434239912778139e-05,0.05992347471859811,0.004412703516879006,0.005530979484319687,0.012241040356457233,0.0
True,0.0003,16,False,0.001,12,0.18393106758594513,-7.50481995055452e-05,0.06338830392092024,0.004633804288038699,0.006173818837851286,0.013780198991298676,0.0
True,0.0003,16,False,0.001,13,0.18271404504776,-8.689893002156168e-05,0.06651936723538061,0.004872105078980321,0.006841585040092468,0.015402205288410187,0.0
True,0.0003,16,False,0.001,14,0.18142226338386536,-0.00010005756485043094,0.06864782976790322,0.005130183530530097,0.007549785543233156,0.01712889038026333,0.0
True,0.0003,16,False,0.001,15,0.18005329370498657,-0.00011458872904768214,0.07104791512338209,0.0054076526016115,0.008293206803500652,0.01896565407514572,0.0
True,0.0003,16,False,0.001,16,0.17860892415046692,-0.0001306926569668576,0.07320545154584272,0.005706644948932841,0.009079762734472752,0.020920908078551292,0.0
True,0.0003,64,True,0.0,1,2.473863336405202e-09,2.473863336405202e-09,0.003027463543368732,0.0030274622119137455,0.00023886891722213477,0.0007159393280744553,0.0
True,0.0003,64,True,0.0,2,-3.833869868685724e-06,-3.833869868685724e-06,0.0028810632361279255,0.0028808518549550233,0.0006906621856614947,0.001726718619465828,0.0
True,0.0003,64,True,0.0,3,-8.478857125737704e-06,-8.478857125737704e-06,0.0031469499296368783,0.003146106815278813,0.0011537076206877828,0.002803922863677144,0.0
True,0.0003,64,True,0.0,4,-1.4251462744141463e-05,-1.4251462744141463e-05,0.0034902303813460415,0.0034883438084017193,0.001628255588002503,0.003955644555389881,0.0
True,0.0003,64,True,0.0,5,-2.1301200831658207e-05,-2.1301200831658207e-05,0.0038820933046731123,0.003878743164346869,0.002146640792489052,0.0052228267304599285,0.0
True,0.0003,64,True,0.0,6,-2.9753155104117468e-05,-2.9753155104117468e-05,0.0043152524649138135,0.0043099672972393265,0.002710933331400156,0.006615800783038139,0.0
True,0.0003,64,True,0.0,7,-3.980554174631834e-05,-3.980554174631834e-05,0.004790381335806966,0.004782635335847985,0.003316574962809682,0.008142534643411636,0.0
True,0.0003,64,True,0.0,8,-5.1626437198137864e-05,-5.1626437198137864e-05,0.00530549134843291,0.005294740715026938,0.004028882831335068,0.009885587729513645,0.0
True,0.0003,64,True,0.0,9,-6.538173329317942e-05,-6.538173329317942e-05,0.005861857770135152,0.0058473174886361215,0.004801997449249029,0.011828995309770107,0.0
True,0.0003,64,True,0.0,10,-8.132516813930124e-05,-8.132516813930124e-05,0.006463201550636061,0.006444107413973043,0.005646168254315853,0.01399210188537836,0.0
True,0.0003,64,True,0.0,11,-9.974277054425329e-05,-9.974277054425329e-05,0.0071134983756065365,0.0070888735958626915,0.0066053178161382675,0.016433045268058777,0.0
True,0.0003,64,True,0.0,12,-0.00012091393728042021,-0.00012091393728042021,0.007818478053030866,0.007787189424568322,0.007647600956261158,0.019148143008351326,0.0
True,0.0003,64,True,0.0,13,-0.0001452241267543286,-0.0001452241267543286,0.008583811476709845,0.008544444172993958,0.008804862387478352,0.022196941077709198,0.0
True,0.0003,64,True,0.0,14,-0.0001730402436805889,-0.0001730402436805889,0.009412406353042352,0.009363668067028525,0.010099020786583424,0.025631310418248177,0.0
True,0.0003,64,True,0.0,15,-0.00020477712678257376,-0.00020477712678257376,0.010309706969552659,0.010249744788473883,0.011554780416190624,0.02949404902756214,0.0
True,0.0003,64,True,0.0,16,-0.00024090666556730866,-0.00024090666556730866,0.011280689648758257,0.011207324129602562,0.01317551825195551,0.03381188213825226,0.0
True,0.0003,64,True,0.0,17,-0.00028207097784616053,-0.00028207097784616053,0.01233601148896552,0.01224671588880978,0.01498490571975708,0.038631029427051544,0.0
True,0.0003,64,True,0.0,18,-0.00032894217292778194,-0.00032894217292778194,0.013484365070015823,0.013376401184662998,0.017001807689666748,0.043990619480609894,0.0
True,0.0003,64,True,0.0,19,-0.0003822285798378289,-0.0003822285798378289,0.014732772353667916,0.014602979519042809,0.019239282235503197,0.049928247928619385,0.0
True,0.0003,64,True,0.0,20,-0.0004426845407579094,-0.0004426845407579094,0.01608890585264175,0.01593360188060337,0.021728122606873512,0.05649931728839874,0.0
True,0.0003,64,True,0.0,21,-0.0005111264763399959,-0.0005111264763399959,0.01755744918247639,0.017372297203267374,0.024499284103512764,0.0637580081820488,0.0
True,0.0003,64,True,0.0,22,-0.0005886902799829841,-0.0005886902799829841,0.019154721486243795,0.018934666331309066,0.027570530772209167,0.0717468336224556,0.0
True,0.0003,64,True,0.0,23,-0.0006765409489162266,-0.0006765409489162266,0.020893768323357823,0.02063241920453841,0.03097209893167019,0.08052705973386765,0.0
True,0.0003,64,True,0.0,24,-0.0007760649896226823,-0.0007760649896226823,0.022789433962345954,0.02248022298487957,0.03470970317721367,0.09012439101934433,0.0
True,0.0003,64,True,0.0,25,-0.0008888815646059811,-0.0008888815646059811,0.02486240897521831,0.024496183563722313,0.03878706693649292,0.10056059807538986,0.0
True,0.0003,64,True,0.0,26,-0.0010164744453504682,-0.0010164744453504682,0.027119979566432553,0.02668937668613189,0.04323122277855873,0.11189303547143936,0.0
True,0.0003,64,True,0.0,27,-0.0011606730986386538,-0.0011606730986386538,0.029580192876431315,0.029075462402927656,0.048067864030599594,0.12417985498905182,0.0
True,0.0003,64,True,0.0,28,-0.001323437551036477,-0.001323437551036477,0.03225662721430907,0.03166622087601171,0.05331679433584213,0.13747099041938782,0.0
True,0.0003,64,True,0.0,29,-0.0015070673543959856,-0.0015070673543959856,0.03516769634842862,0.034479122190348335,0.058969657868146896,0.15180793404579163,0.0
True,0.0003,64,True,0.0,30,-0.0017140692798420787,-0.0017140692798420787,0.03833219702147507,0.037531016481873694,0.0650048702955246,0.16724897921085358,0.0
True,0.0003,64,True,0.0,31,-0.0019470405532047153,-0.0019470405532047153,0.04176655747061445,0.040835732531758394,0.07135792076587677,0.18379518389701843,0.0
True,0.0003,64,True,0.0,32,-0.0022094794549047947,-0.0022094794549047947,0.04549953577952042,0.04442020623299279,0.07799698412418365,0.2014976590871811,0.0
True,0.0003,64,True,0.0,33,-0.0025040199980139732,-0.0025040199980139732,0.0495329344471524,0.0482871751251347,0.08488190174102783,0.22044295072555542,0.0
True,0.0003,64,True,0.0,34,-0.002797783585265279,-0.002797783585265279,0.04189847626647122,0.040843671293700895,0.092036671936512,0.24071159958839417,0.0
True,0.0003,64,True,0.0,35,-0.0030670310370624065,-0.0030670310370624065,0.0363865743186788,0.035390579574126335,0.09945407509803772,0.26234760880470276,0.0
True,0.0003,64,True,0.0,36,-0.0033203887287527323,-0.0033203887287527323,0.0395795341625626,0.03843614154252712,0.10717443376779556,0.2855866849422455,0.0
True,0.0003,64,True,0.0,37,-0.0036030628252774477,-0.0036030628252774477,0.040473359826474604,0.03923873485266921,0.115255206823349,0.31064146757125854,0.0
True,0.0003,64,True,0.0,38,-0.0039019270334392786,-0.0039019270334392786,0.044039098649566844,0.04262561091377832,0.12382824718952179,0.33788466453552246,0.0
True,0.0003,64,True,0.0,39,-0.004200523719191551,-0.004200523719191551,0.04045700636348111,0.039122663300748574,0.13292695581912994,0.3674740195274353,0.0
True,0.0003,64,True,0.0,40,-0.004492911975830793,-0.004492911975830793,0.040271313591917435,0.03881285736390542,0.1427091807126999,0.39972439408302307,0.0
True,0.0003,64,True,0.0,41,-0.004805287811905146,-0.004805287811905146,0.041240491328970875,0.039684035852137915,0.15320369601249695,0.434469997882843,0.0
True,0.0003,64,True,0.0,42,-0.005151120480149984,-0.005151120480149984,0.04507167663870211,0.04330706437225779,0.16459311544895172,0.4719579219818115,0.0
True,0.0003,64,True,0.0,43,-0.005518059711903334,-0.005518059711903334,0.04494399592924052,0.042977849582017634,0.1769004762172699,0.5120270252227783,0.0
True,0.0003,64,True,0.0,44,-0.005888944957405329,-0.005888944957405329,0.04408017207128935,0.041985136926159294,0.1899476945400238,0.5539145469665527,0.0
True,0.0003,64,True,0.0,45,-0.006227825302630663,-0.006227825302630663,0.03651966695818801,0.033390390112581346,0.20402969419956207,0.5958815217018127,0.0
True,0.0003,64,True,0.0,46,-0.00659825187176466,-0.00659825187176466,0.0382681560202503,0.034797339760888744,0.2190619558095932,0.63837069272995,0.0
True,0.0003,64,True,0.0,47,-0.0069686006754636765,-0.0069686006754636765,0.03174673972011228,0.027028398342704256,0.2342797815799713,0.6786020398139954,0.0
True,0.0003,64,True,0.0,48,-0.007332494482398033,-0.007332494482398033,0.031465354367789126,0.026249976041050605,0.24928678572177887,0.7158260941505432,0.0
True,0.0003,64,True,0.0,49,-0.007706713397055864,-0.007706713397055864,0.02809242036049051,0.02156330100676017,0.26325133442878723,0.7488299608230591,0.0
True,0.0003,64,True,0.0,50,-0.008070477284491062,-0.008070477284491062,0.029403703267157834,0.023034722753155386,0.2760714292526245,0.7776188254356384,0.0
True,0.0003,64,True,0.0,51,-0.008449026383459568,-0.008449026383459568,0.03287127310533912,0.02674300965979696,0.287477970123291,0.8018366694450378,0.0
True,0.0003,64,True,0.0,52,-0.008840479888021946,-0.008840479888021946,0.030893967996694516,0.024377724307295012,0.2967671751976013,0.8207122087478638,0.0
True,0.0003,64,True,0.0,53,-0.009220542386174202,-0.009220542386174202,0.028917240710538538,0.02055960739138559,0.30317452549934387,0.8322798609733582,0.0
True,0.0003,64,True,0.0,54,-0.009616202674806118,-0.009616202674806118,0.029970170900598208,0.021460949795781583,0.30651336908340454,0.8365861773490906,0.0
True,0.0003,64,True,0.0,55,-0.01002533733844757,-0.01002533733844757,0.029387404895163872,0.020635283203467067,0.3065519630908966,0.8342441320419312,0.0
True,0.0003,64,True,0.0,56,-0.010438822209835052,-0.010438822209835052,0.029722238992187053,0.020540990416272022,0.30328240990638733,0.8267111778259277,0.0
True,0.0003,64,True,0.0,57,-0.010819082148373127,-0.010819082148373127,0.0289013027365413,0.02316067676703998,0.29843440651893616,0.8177431225776672,0.0
True,0.0003,64,True,0.0,58,-0.01119853463023901,-0.01119853463023901,0.031964317947291904,0.026256440181915697,0.29274651408195496,0.810968816280365,0.0
True,0.0003,64,True,0.0,59,-0.011576354503631592,-0.011576354503631592,0.029990333056447077,0.02348469908967189,0.28781500458717346,0.8080644011497498,0.0
True,0.0003,64,True,0.0,60,-0.011931998655200005,-0.011931998655200005,0.030436812254425842,0.023760351402330564,0.2851153612136841,0.8095406293869019,0.0
True,0.0003,64,True,0.0,61,-0.012241749092936516,-0.012241749092936516,0.0338062083617142,0.02476097515863954,0.2847996652126312,0.81854248046875,0.0
True,0.0003,64,True,0.0,62,-0.012595395557582378,-0.012595395557582378,0.0340279518541286,0.023368174126035562,0.28519007563591003,0.833648681640625,0.0
True,0.0003,64,True,0.0,63,-0.012999329715967178,-0.012999329715967178,0.03287016594921487,0.022397967626604797,0.28564298152923584,0.8522079586982727,0.0
True,0.0003,64,True,0.0,64,-0.013450847938656807,-0.013450847938656807,0.03419415128095943,0.025071106358221518,0.2864297926425934,0.873314380645752,0.0
True,0.0003,64,True,0.001,1,-0.0014254468260332942,2.473863336405202e-09,0.0030192390269380993,0.0030192376975443198,0.0003246275009587407,0.0008026549476198852,0.0
True,0.0003,64,True,0.001,2,-0.001429269788786769,-3.834797553281533e-06,0.002873049117806626,0.0028728381014777034,0.0008222898468375206,0.0018583225319162011,0.0
True,0.0003,64,True,0.001,3,-0.001433900324627757,-8.481021723127924e-06,0.0031382049686478493,0.0031373641330999513,0.0013612880138680339,0.003011909546330571,0.0
True,0.0003,64,True,0.001,4,-0.001439658342860639,-1.4256255781219807e-05,0.003480745532727727,0.003478865087399837,0.0019354422111064196,0.004264454822987318,0.0
True,0.0003,64,True,0.001,5,-0.0014466720167547464,-2.1290068616508506e-05,0.0038717908654256816,0.0038684525275482257,0.002554865786805749,0.005634133704006672,0.0
True,0.0003,64,True,0.001,6,-0.0014551018830388784,-2.9742950573563576e-05,0.004304046669490835,0.004298781527739943,0.003215073375031352,0.007124545052647591,0.0
True,0.0003,64,True,0.001,7,-0.001465119537897408,-3.978698805440217e-05,0.004778185107816781,0.0047704674882926915,0.0039336299523711205,0.00876577664166689,0.0
True,0.0003,64,True,0.001,8,-0.0014768916880711913,-5.158932617632672e-05,0.00529226047025424,0.005281545659495384,0.004715607035905123,0.010580003261566162,0.0
True,0.0003,64,True,0.001,9,-0.00149062043055892,-6.535236025229096e-05,0.005847455607827239,0.005832978983379467,0.005543628707528114,0.012580596841871738,0.0
True,0.0003,64,True,0.001,10,-0.0015065164770931005,-8.128712943289429e-05,0.006447534047827182,0.006428508828689879,0.00645717466250062,0.01481453888118267,0.0
True,0.0003,64,True,0.001,11,-0.0015248735435307026,-9.968803351512179e-05,0.007096400210007514,0.0070718736219262555,0.007474088575690985,0.017314810305833817,0.0
True,0.0003,64,True,0.001,12,-0.0015459824353456497,-0.00012084636546205729,0.007799994323322049,0.0077687909011246534,0.008596878498792648,0.020111439749598503,0.0
True,0.0003,64,True,0.001,13,-0.00157022918574512,-0.00014514898066408932,0.008564033843192907,0.008524826807864806,0.00982790905982256,0.02323463000357151,0.0
True,0.0003,64,True,0.001,14,-0.001597963273525238,-0.00017294577264692634,0.009391115024751961,0.009342545237529967,0.011192511767148972,0.026739103719592094,0.0
True,0.0003,64,True,0.001,15,-0.0016296119429171085,-0.00020466519345063716,0.01028683874073924,0.010227076733497735,0.012705553323030472,0.030658749863505363,0.0
True,0.0003,64,True,0.001,16,-0.0016656595980748534,-0.00024079224385786802,0.011255735403795318,0.011182672961026586,0.014362441375851631,0.03501138463616371,0.0
True,0.0003,64,True,0.001,17,-0.0017067220760509372,-0.00028194402693770826,0.01230960445822286,0.012220711790713993,0.016191426664590836,0.03984943777322769,0.0
True,0.0003,64,True,0.001,18,-0.0017534620128571987,-0.00032878463389351964,0.01345563932667655,0.013348072172092216,0.018218163400888443,0.04522137716412544,0.0
True,0.0003,64,True,0.001,19,-0.0018066291231662035,-0.000382064696168527,0.014701756969466207,0.014572474590755575,0.02048453874886036,0.05119069293141365,0.0
True,0.0003,64,True,0.001,20,-0.0018669201526790857,-0.00044248340418562293,0.01605486413356287,0.015900051749076053,0.023021122440695763,0.0578102208673954,0.0
True,0.0003,64,True,0.001,21,-0.0019351866794750094,-0.0005108937621116638,0.017520950056289508,0.017336465765419844,0.025820262730121613,0.06510088592767715,0.0
True,0.0003,64,True,0.001,22,-0.0020125810988247395,-0.0005884503480046988,0.019116213997820545,0.018896850562675198,0.028927307575941086,0.07312709838151932,0.0
True,0.0003,64,True,0.001,23,-0.0021002525463700294,-0.0006763050914742053,0.020853487330610935,0.020593020557015815,0.03234502673149109,0.08191819489002228,0.0
True,0.0003,64,True,0.001,24,-0.0021995885763317347,-0.000775847933255136,0.02274742453614551,0.02243932041379984,0.036109600216150284,0.09153396636247635,0.0
True,0.0003,64,True,0.001,25,-0.002312192227691412,-0.0008886848227120936,0.024819197220929977,0.024454612435326886,0.04023091495037079,0.10200070589780807,0.0
True,0.0003,64,True,0.001,26,-0.0024395110085606575,-0.0010162662947550416,0.027074730241599603,0.026646337316239097,0.044716089963912964,0.1133575290441513,0.0
True,0.0003,64,True,0.001,27,-0.002583434572443366,-0.0011604860192164779,0.02953384818576823,0.029031345965308437,0.049586232751607895,0.12565520405769348,0.0
True,0.0003,64,True,0.001,28,-0.002745817182585597,-0.0013232023920863867,0.03220771528335816,0.03161997386087327,0.0548398420214653,0.13892444968223572,0.0
True,0.0003,64,True,0.001,29,-0.002929041162133217,-0.0015068016946315765,0.035115724378122756,0.034430974867768464,0.06048893183469772,0.15321356058120728,0.0
True,0.0003,64,True,0.001,30,-0.0031355598475784063,-0.001713742851279676,0.03827651878021509,0.0374804456337027,0.06651400774717331,0.16857896745204926,0.0
True,0.0003,64,True,0.001,31,-0.003368001664057374,-0.0019466598751023412,0.04170865734031467,0.0407827598718868,0.07285548001527786,0.18503423035144806,0.0
True,0.0003,64,True,0.001,32,-0.003629702841863036,-0.002208895515650511,0.04543461110861355,0.04436238315194177,0.07946048676967621,0.20262101292610168,0.0
True,0.0003,64,True,0.001,33,-0.003923388198018074,-0.002503181342035532,0.0494612376585751,0.04822280954063899,0.0863005518913269,0.2214394062757492,0.0
True,0.0003,64,True,0.001,34,-0.0042153759859502316,-0.002795843407511711,0.04178844569480137,0.04074160400349507,0.09342595189809799,0.24165372550487518,0.0
True,0.0003,64,True,0.001,35,-0.004483526106923819,-0.0030647539533674717,0.036255189571582844,0.03526765173662316,0.10082268714904785,0.26323989033699036,0.0
True,0.0003,64,True,0.001,36,-0.004735683090984821,-0.0033177630975842476,0.039437646869274284,0.03830206509490206,0.10853106528520584,0.28645962476730347,0.0
True,0.0003,64,True,0.001,37,-0.005017334595322609,-0.0036003703717142344,0.04032052755351568,0.03909570057913686,0.11663441359996796,0.3115692138671875,0.0
True,0.0003,64,True,0.001,38,-0.0053146881982684135,-0.0038987949956208467,0.04386349680833651,0.042468748997203376,0.1252397745847702,0.33888930082321167,0.0
True,0.0003,64,True,0.001,39,-0.005612363573163748,-0.004197672940790653,0.0367194986630046,0.03545895040936473,0.13442754745483398,0.368411123752594,0.0
True,0.0003,64,True,0.001,40,-0.0059021953493356705,-0.004488835111260414,0.040060355762301235,0.038619680113244396,0.14430972933769226,0.40061521530151367,0.0
True,0.0003,64,True,0.001,41,-0.006213120184838772,-0.004801237024366856,0.04102222230881968,0.03948591941912181,0.1548907309770584,0.43530869483947754,0.0
True,0.0003,64,True,0.001,42,-0.006556098815053701,-0.00514584593474865,0.04482369231729405,0.04308591658054788,0.16634966433048248,0.472671240568161,0.0
True,0.0003,64,True,0.001,43,-0.006919930689036846,-0.005511483643203974,0.045563117228960455,0.043617960490511073,0.17867839336395264,0.5125761032104492,0.0
True,0.0003,64,True,0.001,44,-0.0072896480560302734,-0.005883196834474802,0.04378718860855954,0.04172533795179961,0.19173558056354523,0.5542453527450562,0.0
True,0.0003,64,True,0.001,45,-0.007636470720171928,-0.006232216488569975,0.03627282153608034,0.033192110338360656,0.20579828321933746,0.5960614681243896,0.0
True,0.0003,64,True,0.001,46,-0.00800444558262825,-0.006602588575333357,0.038421059282366145,0.03508265726741263,0.22082403302192688,0.6386169195175171,0.0
