lr,target_update_epochs,epoch,post_approx_kl_vs_old,post_ratio_mean,post_ratio_std,post_ratio_min,post_ratio_max,post_clip_fraction,neural_delta_abs_mean,neural_delta_abs_max,top1_action_changed_rate,rule_agreement,selected_action_logit_change_mean,prior_top1_logit_change_mean,positive_adv_selected_logit_change_mean,negative_adv_selected_logit_change_mean
0.0003,16,11,3.522504528064019e-07,1.0000642538070679,0.0008365199319086969,0.9955206513404846,1.003394603729248,0.0,0.0066053178161382675,0.016433045268058777,0.0,1.0,-0.0065111988224089146,-0.006413974799215794,-0.006458496209233999,-0.00670157466083765
0.0003,16,12,4.836163611798838e-07,1.0000743865966797,0.0009801399428397417,0.9946314692497253,1.0041046142578125,0.0,0.007647600956261158,0.019148143008351326,0.0,1.0,-0.007508112117648125,-0.007392326835542917,-0.00744616100564599,-0.007739454973489046
0.0003,16,13,6.561205054822494e-07,1.000085473060608,0.0011415962362661958,0.9936215281486511,1.004923701286316,0.0,0.008804862387478352,0.022196941077709198,0.0,1.0,-0.0086142523214221,-0.008477333933115005,-0.008542555384337902,-0.008891505189239979
0.0003,16,14,8.815912906356971e-07,1.000097632408142,0.001323220320045948,0.9924753308296204,1.005868911743164,0.0,0.010099020786583424,0.025631310418248177,0.0,1.0,-0.009850858710706234,-0.009689903818070889,-0.009769029915332794,-0.010179227218031883
0.0003,16,15,1.1752691762012546e-06,1.0001109838485718,0.0015276874182745814,0.9911766648292542,1.0069563388824463,0.0,0.011554780416190624,0.02949404902756214,0.0,1.0,-0.011241829954087734,-0.011053587310016155,-0.011149555444717407,-0.011626765131950378
0.0003,16,16,1.5567579794151243e-06,1.000125765800476,0.0017580656567588449,0.9897088408470154,1.0082206726074219,0.0,0.01317551825195551,0.03381188213825226,0.0,1.0,-0.012789618223905563,-0.012570437043905258,-0.012686530128121376,-0.01323752012103796
0.001,1,1,8.801207762587637e-09,1.000011682510376,0.00013215043873060495,0.9994003176689148,1.0005682706832886,0.0,0.00116451655048877,0.0028398861177265644,0.0,1.0,-0.001286161132156849,-0.0012747789733111858,-0.0012812772765755653,-0.0013058731565251946
0.001,4,1,8.801207762587637e-09,1.000011682510376,0.00013215043873060495,0.9994003176689148,1.0005682706832886,0.0,0.00116451655048877,0.0028398861177265644,0.0,1.0,-0.001286161132156849,-0.0012747789733111858,-0.0012812772765755653,-0.0013058731565251946
0.001,4,2,4.566144795603577e-08,1.000024676322937,0.0003011661465279758,0.9986841082572937,1.0012975931167603,0.0,0.0026971781626343727,0.006563005968928337,0.0,1.0,-0.002777076791971922,-0.0027483359444886446,-0.0027651756536215544,-0.0028078164905309677
0.001,4,3,1.4415097382425301e-07,1.0000406503677368,0.0005352882435545325,0.997532308101654,1.002238154411316,0.0,0.004530204925686121,0.011350623331964016,0.0,1.0,-0.004550551529973745,-0.004494945518672466,-0.0045256232842803,-0.004613292403519154
0.001,4,4,3.6744825138157466e-07,1.0000619888305664,0.0008546774042770267,0.9956623315811157,1.003416895866394,0.0,0.00706581212580204,0.01785486936569214,0.0,1.0,-0.006999892182648182,-0.006905050482600927,-0.006953847128897905,-0.007131330668926239
0.001,16,1,8.801207762587637e-09,1.000011682510376,0.00013215043873060495,0.9994003176689148,1.0005682706832886,0.0,0.00116451655048877,0.0028398861177265644,0.0,1.0,-0.001286161132156849,-0.0012747789733111858,-0.0012812772765755653,-0.0013058731565251946
0.001,16,2,4.566144795603577e-08,1.000024676322937,0.0003011661465279758,0.9986841082572937,1.0012975931167603,0.0,0.0026971781626343727,0.006563005968928337,0.0,1.0,-0.002777076791971922,-0.0027483359444886446,-0.0027651756536215544,-0.0028078164905309677
0.001,16,3,1.4415097382425301e-07,1.0000406503677368,0.0005352882435545325,0.997532308101654,1.002238154411316,0.0,0.004530204925686121,0.011350623331964016,0.0,1.0,-0.004550551529973745,-0.004494945518672466,-0.0045256232842803,-0.004613292403519154
0.001,16,4,3.6744825138157466e-07,1.0000619888305664,0.0008546774042770267,0.9956623315811157,1.003416895866394,0.0,0.00706581212580204,0.01785486936569214,0.0,1.0,-0.006999892182648182,-0.006905050482600927,-0.006953847128897905,-0.007131330668926239
0.001,16,5,8.313651278513134e-07,1.0000897645950317,0.0012854225933551788,0.9929946660995483,1.0050346851348877,0.0,0.010425150394439697,0.026572471484541893,0.0,1.0,-0.010237730108201504,-0.010087394155561924,-0.010160006582736969,-0.010489385575056076
0.001,16,6,1.7443538808947778e-06,1.0001249313354492,0.001861449796706438,0.9892657995223999,1.0079584121704102,0.0,0.014738859608769417,0.038037654012441635,0.0,1.0,-0.014385189861059189,-0.01415798906236887,-0.01426923368126154,-0.01480174157768488
0.001,16,7,3.4933516417368082e-06,1.0001686811447144,0.0026330645196139812,0.9841035604476929,1.012177586555481,0.0,0.02045094594359398,0.053098373115062714,0.0,1.0,-0.019873959943652153,-0.01954171434044838,-0.01971915178000927,-0.020499350503087044
0.001,16,8,6.764249519619625e-06,1.0002230405807495,0.0036613657139241695,0.977132260799408,1.0180937051773071,0.0,0.02795359119772911,0.07252556830644608,0.0,1.0,-0.027077658101916313,-0.026603562757372856,-0.026875320822000504,-0.027973666787147522
0.001,16,9,1.2777738447766751e-05,1.0002901554107666,0.005026901140809059,0.9672859907150269,1.0262705087661743,0.0,0.037693995982408524,0.09717471897602081,0.0,1.0,-0.036417651921510696,-0.035752780735492706,-0.03617005795240402,-0.03764469921588898
0.001,16,10,2.3671696908422746e-05,1.0003727674484253,0.006831584498286247,0.9539607763290405,1.0374560356140137,0.0,0.050189364701509476,0.12782607972621918,0.0,1.0,-0.048374809324741364,-0.047454897314310074,-0.048105597496032715,-0.0499771349132061
0.001,16,11,4.316657214076258e-05,1.0004723072052002,0.009205491282045841,0.9361861944198608,1.0526906251907349,0.0,0.06582044810056686,0.16522376239299774,0.0,1.0,-0.06328227370977402,-0.06202248856425285,-0.06302828341722488,-0.06529884785413742
0.001,16,12,7.76196684455499e-05,1.0005909204483032,0.01230792049318552,0.9130626916885376,1.073172926902771,0.0,0.08489858359098434,0.21040253341197968,0.0,1.0,-0.08138585835695267,-0.07967506349086761,-0.08119772374629974,-0.08386032283306122
0.001,16,13,0.00013791849778499454,1.0007309913635254,0.01634233631193638,0.8835590481758118,1.1007232666015625,0.0038910505827516317,0.10746641457080841,0.2645834982395172,0.0,1.0,-0.1026434376835823,-0.10033814609050751,-0.10259433090686798,-0.10561671853065491
0.001,16,14,0.00024182132619898766,1.0009156465530396,0.02153414860367775,0.8477773070335388,1.1374305486679077,0.009079118259251118,0.1335761398077011,0.33010590076446533,0.0,1.0,-0.12695017457008362,-0.12387026846408844,-0.12709710001945496,-0.1304704248905182
0.001,16,15,0.00041363699710927904,1.0011863708496094,0.02800435572862625,0.8058998584747314,1.1847952604293823,0.01426718570291996,0.1623051017522812,0.4075167179107666,0.0,1.0,-0.15319035947322845,-0.14913585782051086,-0.15358401834964752,-0.15732042491436005
0.001,16,16,0.0006834979867562652,1.0015974044799805,0.0357770174741745,0.759040892124176,1.2449157238006592,0.016861218959093094,0.1940702646970749,0.4986586570739746,0.0,1.0,-0.18154822289943695,-0.17630836367607117,-0.18219614028930664,-0.18637265264987946
