actor_update_margin_threshold,actor_update_support_mode,actor_update_topk,advantage_mean,behavior_temperature,checkpoint_path,checkpoint_sha256,clip_eps,config_key,config_key_label,config_path,count,delta_clip,delta_clip_coef,delta_l2_coef,delta_support_margin_threshold,delta_support_mode,delta_support_topk,entropy_coef,iteration,low_rank_flip_penalty_coef,low_rank_flip_topk,lr,negative_advantage_count,opponent_mode,outside_support_delta_mode,pilot_config_id,positive_advantage_count,ratio_mode,rerun_config_id,return_mean,rule_kl_coef,rule_score_scale,rule_score_scale_version,selected_prior_rank,source_config_id,terminal_reward_mean,update_epochs,weak_margin_flip_penalty_coef,weak_margin_threshold,zero_advantage_count
0.75,all,3,1.3799562081694603,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,18,0.0,0.0,0.0,0.75,all,3,0.01,2,0.0,3,0.003,2,rulebase,zero,0,16,tempered_current_logits,0,-0.16310977439085642,0.001,0.25,keqingrl_rule_score_scale_v1,8,93,0.4722222222222222,8,0.0,0.75,0
0.75,all,3,1.1994115869913782,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,14,0.0,0.0,0.0,0.75,all,3,0.01,2,0.0,3,0.003,1,rulebase,zero,0,13,tempered_current_logits,0,-0.3890166197504316,0.001,0.25,keqingrl_rule_score_scale_v1,9,93,0.25,8,0.0,0.75,0
0.75,all,3,1.0957343946946294,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,19,0.0,0.0,0.0,0.75,all,3,0.01,2,0.0,3,0.003,4,rulebase,zero,0,15,tempered_current_logits,0,-0.34904157958532633,0.001,0.25,keqingrl_rule_score_scale_v1,10,93,0.21052631578947367,8,0.0,0.75,0
0.75,all,3,-0.092239945454316,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,9,0.0,0.0,0.0,0.75,all,3,0.01,2,0.0,3,0.003,4,rulebase,zero,0,5,tempered_current_logits,0,-0.9795889390839471,0.001,0.25,keqingrl_rule_score_scale_v1,11,93,-0.4444444444444444,8,0.0,0.75,0
0.75,all,3,0.9202607839057843,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,12,0.0,0.0,0.0,0.75,all,3,0.01,2,0.0,3,0.003,1,rulebase,zero,0,11,tempered_current_logits,0,-0.6104713454842567,0.001,0.25,keqingrl_rule_score_scale_v1,12,93,0.16666666666666666,8,0.0,0.75,0
0.75,all,3,0.9679685831069946,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,8,0.0,0.0,0.0,0.75,all,3,0.01,2,0.0,3,0.003,1,rulebase,zero,0,7,tempered_current_logits,0,-0.48867302387952805,0.001,0.25,keqingrl_rule_score_scale_v1,13,93,0.25,8,0.0,0.75,0
0.75,all,3,-0.2945283055305481,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,2,0.0,0.0,0.0,0.75,all,3,0.01,2,0.0,3,0.003,1,rulebase,zero,0,1,tempered_current_logits,0,-1.52599436044693,0.001,0.25,keqingrl_rule_score_scale_v1,14,93,-1.5,8,0.0,0.75,0
0.75,all,3,0.5562967113977255,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,43,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,5,rulebase,zero,1,38,tempered_current_logits,0,0.27428313881851907,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,0.5465116279069767,8,0.0,0.75,0
0.75,all,3,0.3284806946049566,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,23,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,6,rulebase,zero,1,17,tempered_current_logits,0,0.03790771702061529,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,0.30434782608695654,8,0.0,0.75,0
0.75,all,3,0.30666685269938576,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,18,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,6,rulebase,zero,1,12,tempered_current_logits,0,-0.012212764885690477,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,0.08333333333333333,8,0.0,0.75,0
0.75,all,3,0.4419216409973476,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,23,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,5,rulebase,zero,1,18,tempered_current_logits,0,0.1485408376092496,0.001,0.25,keqingrl_rule_score_scale_v1,4,93,0.3695652173913043,8,0.0,0.75,0
0.75,all,3,0.3307889766163296,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,18,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,4,rulebase,zero,1,14,tempered_current_logits,0,0.04240175833304723,0.001,0.25,keqingrl_rule_score_scale_v1,5,93,0.2777777777777778,8,0.0,0.75,0
0.75,all,3,0.2452689373777026,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,21,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,6,rulebase,zero,1,15,tempered_current_logits,0,0.014628776482173375,0.001,0.25,keqingrl_rule_score_scale_v1,6,93,0.19047619047619047,8,0.0,0.75,0
0.75,all,3,0.16171349883079528,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,20,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,7,rulebase,zero,1,13,tempered_current_logits,0,-0.09340076074004174,0.001,0.25,keqingrl_rule_score_scale_v1,7,93,0.025,8,0.0,0.75,0
0.75,all,3,0.4610747577328431,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,19,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,4,rulebase,zero,1,15,tempered_current_logits,0,0.1762880263359923,0.001,0.25,keqingrl_rule_score_scale_v1,8,93,0.34210526315789475,8,0.0,0.75,0
0.75,all,3,0.18253246115313637,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,18,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,5,rulebase,zero,1,13,tempered_current_logits,0,-0.07177615745200051,0.001,0.25,keqingrl_rule_score_scale_v1,9,93,0.19444444444444445,8,0.0,0.75,0
0.75,all,3,0.07434262449924763,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,26,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,11,rulebase,zero,1,15,tempered_current_logits,0,-0.17478195749796355,0.001,0.25,keqingrl_rule_score_scale_v1,10,93,-0.09615384615384616,8,0.0,0.75,0
0.75,all,3,0.16608131633085363,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,17,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,5,rulebase,zero,1,12,tempered_current_logits,0,-0.11018434517523822,0.001,0.25,keqingrl_rule_score_scale_v1,11,93,0.029411764705882353,8,0.0,0.75,0
0.75,all,3,-0.46436356455087663,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,10,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,7,rulebase,zero,1,3,tempered_current_logits,0,-0.6798278369009495,0.001,0.25,keqingrl_rule_score_scale_v1,12,93,-0.9,8,0.0,0.75,0
0.75,all,3,-0.3070268929004669,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,2,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.003,1,rulebase,zero,1,1,tempered_current_logits,0,-0.47411922365427017,0.001,0.25,keqingrl_rule_score_scale_v1,13,93,-0.5,8,0.0,0.75,0
0.75,all,3,0.5133248557647069,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,30,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,8,rulebase,zero,1,22,tempered_current_logits,0,0.03900556266307831,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,0.23333333333333334,8,0.0,0.75,0
0.75,all,3,0.37831008434295654,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,19,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,6,rulebase,zero,1,13,tempered_current_logits,0,-0.02727539915787546,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,0.15789473684210525,8,0.0,0.75,0
0.75,all,3,0.36642821404066955,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,22,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,6,rulebase,zero,1,16,tempered_current_logits,0,-0.054962308569387955,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,0.20454545454545456,8,0.0,0.75,0
0.75,all,3,0.30939953327178954,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,20,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,7,rulebase,zero,1,13,tempered_current_logits,0,-0.12230795323848724,0.001,0.25,keqingrl_rule_score_scale_v1,4,93,0.075,8,0.0,0.75,0
0.75,all,3,0.6674950929979483,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,24,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,3,rulebase,zero,1,21,tempered_current_logits,0,0.2524197433764736,0.001,0.25,keqingrl_rule_score_scale_v1,5,93,0.5625,8,0.0,0.75,0
0.75,all,3,0.30834802819622886,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,18,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,6,rulebase,zero,1,12,tempered_current_logits,0,-0.1614617556333542,0.001,0.25,keqingrl_rule_score_scale_v1,6,93,0.1111111111111111,8,0.0,0.75,0
0.75,all,3,0.40484827627306397,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,23,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,5,rulebase,zero,1,18,tempered_current_logits,0,-0.004545994426893151,0.001,0.25,keqingrl_rule_score_scale_v1,7,93,0.34782608695652173,8,0.0,0.75,0
0.75,all,3,0.024411508440971376,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,10,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,5,rulebase,zero,1,5,tempered_current_logits,0,-0.38979421705007555,0.001,0.25,keqingrl_rule_score_scale_v1,8,93,-0.3,8,0.0,0.75,0
0.75,all,3,0.5518000175555547,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,12,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,2,rulebase,zero,1,10,tempered_current_logits,0,0.11879476408163707,0.001,0.25,keqingrl_rule_score_scale_v1,9,93,0.5416666666666666,8,0.0,0.75,0
0.75,all,3,0.14748156567414603,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,24,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,10,rulebase,zero,1,14,tempered_current_logits,0,-0.2984313356379668,0.001,0.25,keqingrl_rule_score_scale_v1,10,93,-0.16666666666666666,8,0.0,0.75,0
0.75,all,3,0.3065288432619788,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,22,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,8,rulebase,zero,1,14,tempered_current_logits,0,-0.13604550605470483,0.001,0.25,keqingrl_rule_score_scale_v1,11,93,0.0,8,0.0,0.75,0
0.75,all,3,0.45186228884590995,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,9,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,3,rulebase,zero,1,6,tempered_current_logits,0,-0.026766505506303575,0.001,0.25,keqingrl_rule_score_scale_v1,12,93,0.16666666666666666,8,0.0,0.75,0
0.75,all,3,-0.2724796732266744,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,3,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,2,rulebase,zero,1,1,tempered_current_logits,0,-0.6717899441719055,0.001,0.25,keqingrl_rule_score_scale_v1,13,93,-0.6666666666666666,8,0.0,0.75,0
0.75,all,3,0.45887261629104614,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,1,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.003,0,rulebase,zero,1,1,tempered_current_logits,0,0.20807799696922302,0.001,0.25,keqingrl_rule_score_scale_v1,14,93,1.0,8,0.0,0.75,0
0.75,all,3,0.9075197519527541,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,36,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.003,2,rulebase,zero,1,34,tempered_current_logits,0,0.45544794243243003,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,0.8194444444444444,8,0.0,0.75,0
0.75,all,3,0.5792148729165395,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,30,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.003,5,rulebase,zero,1,25,tempered_current_logits,0,0.1563098172346751,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,0.5666666666666667,8,0.0,0.75,0
