checkpoint_path,checkpoint_sha256,config_id,config_path,fail_closed_count,mapping_available_count,mapping_row_count,optimizer_path,optimizer_sha256,rerun_config_id,rule_score_scale,rule_score_scale_version,source_config_id,teacher_ce,teacher_kl,teacher_policy_agreement,teacher_source,teacher_support,teacher_temperature,teacher_topk,top1_changed_vs_parent_rate
reports/keqingrl_mortal_action_q_imitation_incremental_bridge_smoke_20260430/checkpoint_config_000/policy_final.pt,68724d4eb5cd730dcf27791fcd4bbf29590fdb94415afa35ffbb50c916da60c9,0,reports/keqingrl_mortal_action_q_imitation_incremental_bridge_smoke_20260430/checkpoint_config_000/config.json,0,45,45,reports/keqingrl_mortal_action_q_imitation_incremental_bridge_smoke_20260430/checkpoint_config_000/optimizer_final.pt,18e0ebbd95e6b1a64858e524800874e8a566f37f93697ff853f3c7bde7dffbb2,0,0.25,keqingrl_rule_score_scale_v1,93,0.7502428889274597,0.4838186502456665,0.75,mortal-action-q,topk,1.0,3,0.0
reports/keqingrl_mortal_action_q_imitation_incremental_bridge_smoke_20260430/checkpoint_config_001/policy_final.pt,e4184ffdc10949db31f93c52bb1453f43aaf871847da6bcf8f2d83cfe7ba6481,1,reports/keqingrl_mortal_action_q_imitation_incremental_bridge_smoke_20260430/checkpoint_config_001/config.json,0,41,41,reports/keqingrl_mortal_action_q_imitation_incremental_bridge_smoke_20260430/checkpoint_config_001/optimizer_final.pt,8685bb05ca9d4fbc9674d24edc53c38d4b2c2d63cefa6556b78c1f1005afdf72,0,0.25,keqingrl_rule_score_scale_v1,93,0.9478602409362793,0.5161665678024292,0.5,mortal-action-q,topk,1.0,3,0.0
