advantage_max,advantage_mean,advantage_min,advantage_negative_rate,advantage_positive_rate,advantage_std,advantage_zero_rate,batch_size,behavior_temperature,checkpoint_path,checkpoint_sha256,clip_eps,config_key,config_key_label,config_path,delta_clip,delta_clip_coef,delta_l2_coef,entropy_coef,episodes,iteration,lr,max_grad_norm,mean_delta_needed_to_flip_top1,non_top1_positive_advantage_count,non_top1_selected_count,non_top1_selected_rate,opponent_mode,p10_delta_needed_to_flip_top1,p50_delta_needed_to_flip_top1,p90_delta_needed_to_flip_top1,pilot_config_id,positive_advantage_count,positive_advantage_non_top1_count,positive_advantage_top1_count,rank_coef,ratio_mode,rerun_config_id,return_max,return_mean,return_min,return_std,reward_max,reward_mean,reward_min,reward_nonzero_count,reward_std,rollout_seed,rule_kl_coef,rule_score_scale,rule_score_scale_values,rule_score_scale_version,sample_entropy_mean,seed_hash,seed_registry_id,selected_non_top1_positive_advantage_count,selected_prior_prob_mean,selected_prior_prob_p90,selected_prior_rank_histogram,selected_prior_rank_mean,selected_prior_top1_rate,source_config_id,tempered_post_update_approx_kl,tempered_post_update_clip_fraction,tempered_post_update_policy_loss,tempered_post_update_rule_kl,torch_sample_seed,untempered_post_batch_size,untempered_post_effective_margin_to_flip_mean,untempered_post_effective_margin_to_flip_p50,untempered_post_effective_margin_to_flip_p90,untempered_post_neural_delta_abs_max,untempered_post_neural_delta_abs_mean,untempered_post_rule_agreement,untempered_post_scaled_prior_margin_mean,untempered_post_scaled_prior_margin_p50,untempered_post_top1_action_changed_rate,untempered_post_update_approx_kl,untempered_post_update_clip_fraction,untempered_pre_batch_size,untempered_pre_effective_margin_to_flip_mean,untempered_pre_effective_margin_to_flip_p50,untempered_pre_effective_margin_to_flip_p90,untempered_pre_neural_delta_abs_max,untempered_pre_neural_delta_abs_mean,untempered_pre_rule_agreement,untempered_pre_scaled_prior_margin_mean,untempered_pre_scaled_prior_margin_p50,untempered_pre_top1_action_changed_rate,update_epochs,value_coef
1.504300594329834,0.3759322464466095,-1.2705397605895996,0.18181818181818182,0.8181818181818182,0.7026122212409973,0.0,209,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,0.005,16,0,0.003,1.0,3.0048325061798096,149,180,0.861244019138756,rulebase,3.0,3.005000114440918,3.009999990463257,0,171,149,22,0.0,tempered_current_logits,0,1.0,0.14725860953330994,-1.5,0.6898220181465149,1.0,0.011961722746491432,-1.5,16,0.2742549479007721,202604320000,0.005,0.25,[0.25],keqingrl_rule_score_scale_v1,0.0,720865d483c78a30,config=0:iter=0:base=202604320000:stride=1:count=16,149,0.11927774405935734,0.6274797320365906,"{""1"":29,""10"":18,""11"":19,""12"":9,""13"":3,""2"":11,""3"":16,""4"":19,""5"":16,""6"":16,""7"":14,""8"":22,""9"":17}",6.287081339712919,0.13875598086124402,93,8.283874922199175e-05,0.0,-0.0035006487742066383,0.5577198266983032,202604320000,209,0.7198132276535034,0.7199812531471252,0.7424046993255615,0.07280261814594269,0.015799881890416145,1.0,0.750026285648346,0.75,0.0,0.0013915272429585457,0.0,209,0.7500342130661011,0.7500145435333252,0.7501956224441528,0.0002186606579925865,0.00011588031338760629,1.0,0.750026285648346,0.75,0.0,4,0.0
1.674108624458313,0.17640158534049988,-1.1902364492416382,0.3904761904761905,0.6095238095238096,0.8984282612800598,0.0,210,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,0.005,16,1,0.003,1.0,3.004033327102661,106,178,0.8476190476190476,rulebase,3.0,3.003000020980835,3.009000062942505,0,128,106,22,0.0,tempered_current_logits,0,1.0,-0.21849410235881805,-1.5,0.8503309488296509,1.0,-0.01666666753590107,-1.5,16,0.32139331102371216,202604320016,0.005,0.25,[0.25],keqingrl_rule_score_scale_v1,0.0,4c46c86a47147fa5,config=0:iter=1:base=202604320016:stride=1:count=16,106,0.12909216240403198,0.6473616361618042,"{""1"":32,""10"":10,""11"":8,""12"":7,""13"":5,""2"":23,""3"":20,""4"":20,""5"":23,""6"":12,""7"":16,""8"":16,""9"":18}",5.447619047619048,0.1523809523809524,93,0.0030407451558858156,0.03809523954987526,-0.01917959563434124,0.5702821612358093,202604320001,210,0.5382790565490723,0.53286212682724,0.7234092354774475,0.3888690769672394,0.09029591083526611,1.0,0.750054657459259,0.75,0.0,0.005597926676273346,0.06666667014360428,210,0.7201514840126038,0.717631459236145,0.7537517547607422,0.07717794924974442,0.01749352179467678,1.0,0.750054657459259,0.75,0.0,4,0.0
2.4012703895568848,0.5655362010002136,-0.9757375121116638,0.3551020408163265,0.6448979591836734,0.9427210688591003,0.0,245,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,0.005,16,2,0.003,1.0,3.0043509006500244,123,193,0.7877551020408163,rulebase,3.0,3.003999948501587,3.0095999240875244,0,158,123,35,0.0,tempered_current_logits,0,1.0,-0.28158462047576904,-1.5,0.824447751045227,1.0,-0.0020408162381500006,-1.5,16,0.294500470161438,202604320032,0.005,0.25,[0.25],keqingrl_rule_score_scale_v1,0.0,e745eda9e31e1f3e,config=0:iter=2:base=202604320032:stride=1:count=16,123,0.16952115450130434,0.6914212107658386,"{""1"":52,""10"":18,""11"":19,""12"":11,""13"":3,""2"":18,""3"":12,""4"":18,""5"":20,""6"":17,""7"":18,""8"":18,""9"":21}",5.783673469387755,0.21224489795918366,93,0.0028759329579770565,0.008163264952600002,-0.01650370843708515,0.5731571912765503,202604320002,245,0.4451078474521637,0.48317086696624756,0.6871182918548584,0.8258979916572571,0.19530625641345978,0.9918367266654968,0.7500428557395935,0.75,0.008163264952600002,0.00782882422208786,0.13061223924160004,245,0.5458486676216125,0.5737828016281128,0.725548267364502,0.3795904815196991,0.08317609131336212,1.0,0.7500428557395935,0.75,0.0,4,0.0
1.3362114429473877,-0.048679567873477936,-1.27133047580719,0.4666666666666667,0.5333333333333333,0.8273480534553528,0.0,240,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.001,0.005,16,0,0.003,1.0,3.004537343978882,111,208,0.8666666666666667,rulebase,3.0,3.003999948501587,3.009999990463257,1,128,111,17,0.0,tempered_current_logits,0,1.0,-0.3120441734790802,-1.5,0.8400852084159851,1.0,-0.02500000037252903,-1.5,16,0.30855846405029297,202604420000,0.005,0.25,[0.25],keqingrl_rule_score_scale_v1,0.0,929d3ca1fc6d8fb4,config=1:iter=0:base=202604420000:stride=1:count=16,111,0.11455704770827045,0.6273044943809509,"{""1"":32,""10"":16,""11"":13,""12"":11,""13"":6,""14"":1,""2"":17,""3"":24,""4"":12,""5"":16,""6"":25,""7"":27,""8"":20,""9"":20}",6.133333333333334,0.13333333333333333,93,0.0003251887683290988,0.0,-0.006158586125820875,0.554067075252533,202604420000,240,0.6962363123893738,0.6920284032821655,0.7546480298042297,0.1305743306875229,0.03543463349342346,1.0,0.7500228881835938,0.75,0.0,0.0019070859998464584,0.008333333767950535,240,0.7500120401382446,0.7499932050704956,0.7500666379928589,0.00022179240477271378,0.00012034675455652177,1.0,0.7500228881835938,0.75,0.0,4,0.0
2.7242648601531982,0.5568686723709106,-1.0268268585205078,0.3891402714932127,0.6108597285067874,0.9693208336830139,0.0,221,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.001,0.005,16,1,0.003,1.0,3.0048327445983887,115,189,0.8552036199095022,rulebase,3.0,3.005000114440918,3.009000062942505,1,135,115,20,0.0,tempered_current_logits,0,1.0000001192092896,-0.4763019382953644,-1.5102581977844238,0.8159500360488892,1.0,-0.018099548295140266,-1.5,16,0.30772557854652405,202604420016,0.005,0.25,[0.25],keqingrl_rule_score_scale_v1,0.0,6956c3202599fa02,config=1:iter=1:base=202604420016:stride=1:count=16,115,0.12310064475292264,0.6472995281219482,"{""1"":32,""10"":19,""11"":15,""12"":8,""13"":4,""2"":19,""3"":13,""4"":7,""5"":22,""6"":17,""7"":18,""8"":20,""9"":27}",6.248868778280543,0.14479638009049775,93,0.0001723575551295653,0.0,-0.0053331064991652966,0.5567894577980042,202604420001,221,0.7256976366043091,0.7257462739944458,0.7516953945159912,0.10211049020290375,0.01870903931558132,1.0,0.7500565052032471,0.75,0.0,0.0016570352017879486,0.0,221,0.7005141377449036,0.6990729570388794,0.7599422931671143,0.12491919100284576,0.03524858132004738,1.0,0.7500565052032471,0.75,0.0,4,0.0
3.3319520950317383,0.8030367493629456,-1.116016149520874,0.2807017543859649,0.7192982456140351,1.0471922159194946,0.0,228,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.001,0.005,16,2,0.003,1.0,3.0043420791625977,138,189,0.8289473684210527,rulebase,3.0,3.003999948501587,3.009000062942505,1,164,138,26,0.0,tempered_current_logits,0,1.0000001192092896,-0.42666056752204895,-1.5408464670181274,0.8020710945129395,1.0,-0.00657894741743803,-1.5,16,0.2942439913749695,202604420032,0.005,0.25,[0.25],keqingrl_rule_score_scale_v1,0.0,b6559eba860ec26c,config=1:iter=2:base=202604420032:stride=1:count=16,138,0.13919631841085983,0.6473202705383301,"{""1"":39,""10"":16,""11"":10,""12"":5,""13"":8,""2"":16,""3"":18,""4"":17,""5"":24,""6"":18,""7"":18,""8"":16,""9"":23}",5.771929824561403,0.17105263157894737,93,0.0001492844894528389,0.0,-0.0028778775595128536,0.5550175309181213,202604420002,228,0.745894730091095,0.7456164360046387,0.7509254813194275,0.04115047678351402,0.023967817425727844,1.0,0.7500350475311279,0.75,0.0,0.001739318948239088,0.0,228,0.7222008109092712,0.7235796451568604,0.7530196309089661,0.10739928483963013,0.01900593563914299,1.0,0.7500350475311279,0.75,0.0,4,0.0
1.4539320468902588,0.30370888113975525,-1.2106006145477295,0.2557077625570776,0.7442922374429224,0.7579062581062317,0.0,219,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,0.005,16,0,0.003,1.0,3.0042054653167725,137,186,0.8493150684931506,rulebase,3.0,3.003999948501587,3.009000062942505,2,163,137,26,0.0,tempered_current_logits,0,1.0,0.04333272948861122,-1.5,0.7432278990745544,1.0,0.01141552533954382,-1.5,16,0.26793187856674194,202604520000,0.01,0.25,[0.25],keqingrl_rule_score_scale_v1,0.0,9ae11239b10e0cfd,config=2:iter=0:base=202604520000:stride=1:count=16,137,0.1288490652629774,0.6686112284660339,"{""1"":33,""10"":17,""11"":8,""12"":6,""13"":2,""14"":1,""2"":21,""3"":23,""4"":17,""5"":14,""6"":21,""7"":15,""8"":23,""9"":18}",5.6118721461187215,0.1506849315068493,93,0.0002464480930939317,0.0,-0.005261111538857222,0.5604144334793091,202604520000,219,0.7046443819999695,0.707604169845581,0.7459179162979126,0.119345523416996,0.029055537655949593,1.0,0.7500672936439514,0.75,0.0,0.0017336895689368248,0.0,219,0.7500666379928589,0.7500308156013489,0.7502427101135254,0.00023103001876734197,0.00012166332453489304,1.0,0.7500672936439514,0.75,0.0,4,0.0
2.0726277828216553,0.21480488777160645,-1.113716959953308,0.5188679245283019,0.4811320754716981,0.9295668601989746,0.0,212,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,0.005,16,1,0.003,1.0,3.004505157470703,84,177,0.8349056603773585,rulebase,3.0,3.003999948501587,3.009000062942505,2,102,84,18,0.0,tempered_current_logits,0,1.0000001192092896,-0.5072686076164246,-1.5,0.889235258102417,1.0,-0.03537735715508461,-1.5,16,0.34671416878700256,202604520016,0.01,0.25,[0.25],keqingrl_rule_score_scale_v1,0.0,de28d2d5a8ef9ef2,config=2:iter=1:base=202604520016:stride=1:count=16,84,0.1333798673970379,0.6472995281219482,"{""1"":35,""10"":19,""11"":17,""12"":5,""13"":6,""14"":1,""2"":17,""3"":16,""4"":12,""5"":25,""6"":13,""7"":16,""8"":15,""9"":15}",5.962264150943396,0.1650943396226415,93,0.002130726119503379,0.033018868416547775,-0.009161156602203846,0.5481634140014648,202604520001,212,0.583958625793457,0.581086277961731,0.7580031156539917,0.2882741689682007,0.0999101996421814,1.0,0.7500460147857666,0.75,0.0,0.0055855936370790005,0.08018867671489716,212,0.7042424082756042,0.7074335813522339,0.74559485912323,0.10975482314825058,0.02812790870666504,1.0,0.7500460147857666,0.75,0.0,4,0.0
2.599754571914673,0.6434808373451233,-0.9460423588752747,0.3432203389830508,0.6567796610169492,0.8368728756904602,0.0,236,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,0.005,16,2,0.003,1.0,3.0044069290161133,126,196,0.8305084745762712,rulebase,3.0,3.003999948501587,3.009000062942505,2,155,126,29,0.0,tempered_current_logits,0,1.0,-0.439540833234787,-1.5077934265136719,0.7538303136825562,1.0,-0.012711863964796066,-1.5,16,0.27201277017593384,202604520032,0.01,0.25,[0.25],keqingrl_rule_score_scale_v1,0.0,4fd43d60081ebf60,config=2:iter=2:base=202604520032:stride=1:count=16,126,0.1392454670000253,0.6475072503089905,"{""1"":40,""10"":18,""11"":16,""12"":7,""13"":1,""2"":18,""3"":21,""4"":17,""5"":17,""6"":21,""7"":17,""8"":13,""9"":30}",5.779661016949152,0.1694915254237288,93,0.0029988980386406183,0.0042372881434857845,-0.020740870386362076,0.5570612549781799,202604520002,236,0.47230035066604614,0.410086989402771,0.8347352743148804,0.5007132291793823,0.15871532261371613,1.0,0.7500603795051575,0.75,0.0,0.008575101383030415,0.12711864709854126,236,0.5865512490272522,0.5810413360595703,0.7825486660003662,0.25937625765800476,0.10162508487701416,1.0,0.7500603795051575,0.75,0.0,4,0.0
1.5228415727615356,0.3366028070449829,-1.2435059547424316,0.2033898305084746,0.7966101694915254,0.6795400977134705,0.0,236,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.001,0.005,16,0,0.003,1.0,3.0043728351593018,164,204,0.864406779661017,rulebase,3.0,3.003999948501587,3.009000062942505,3,188,164,24,0.0,tempered_current_logits,0,1.0,0.0895954817533493,-1.5,0.6521750688552856,1.0,0.016949152573943138,-1.5,16,0.23408859968185425,202604620000,0.01,0.25,[0.25],keqingrl_rule_score_scale_v1,0.0,1aee484954c22b15,config=3:iter=0:base=202604620000:stride=1:count=16,164,0.11729545626094785,0.6472995281219482,"{""1"":32,""10"":19,""11"":19,""12"":4,""13"":3,""2"":16,""3"":27,""4"":18,""5"":18,""6"":26,""7"":19,""8"":16,""9"":19}",5.851694915254237,0.13559322033898305,93,0.00012407683243509382,0.0,-0.0031464823987334967,0.5583163499832153,202604620000,236,0.7200934290885925,0.7186663150787354,0.7553785443305969,0.12706027925014496,0.03159579634666443,1.0,0.7500455379486084,0.75,0.0,0.0015469216741621494,0.0,236,0.7500438094139099,0.750001072883606,0.750239372253418,0.00020587764447554946,0.0001138484658440575,1.0,0.7500455379486084,0.75,0.0,4,0.0
