config_id,iteration,seed,rule_kl_coef,entropy_coef,lr,opponent_mode,approx_kl,clip_fraction,entropy,rule_kl,rule_agreement,neural_delta_abs_mean,neural_delta_abs_max,top1_action_changed_rate,rank_pt,fourth_rate,deal_in_rate,batch_size,episode_count,illegal_action_rate,fallback_rate,forced_terminal_missed
0,0,28660425,0.01,0.0,3e-05,rulebase,0.0,0.0,1.457595944404602,4.46670878062605e-09,1.0,1.3408970517048147e-05,4.7145422286121175e-05,0.0,-0.0625,0.375,0.0,111,8,0.0,0.0,0
0,1,28670425,0.01,0.0,3e-05,rulebase,2.43878322484653e-13,0.0,1.3916990756988525,-8.856066990858835e-09,1.0,2.2246549633564427e-05,8.815300679998472e-05,0.0,-0.1875,0.375,0.0,109,8,0.0,0.0,0
0,2,28680425,0.01,0.0,3e-05,rulebase,5.100880113260986e-13,0.0,1.3824175596237183,-2.2670942900759883e-09,1.0,2.6135287043871358e-05,8.379330392926931e-05,0.0,0.25,0.25,0.0,112,8,0.0,0.0,0
0,3,28690425,0.01,0.0,3e-05,rulebase,1.7514082632091865e-12,0.0,1.473734736442566,-7.026146775501729e-09,1.0,3.765642031794414e-05,0.00010896060121012852,0.0,-0.125,0.375,0.0,106,8,0.0,0.0,0
0,4,28700425,0.01,0.0,3e-05,rulebase,3.4239874390634695e-12,0.0,1.4618858098983765,-1.675131500178395e-08,1.0,4.6311019104905427e-05,0.00012886039621662349,0.0,-0.625,0.625,0.0,119,8,0.0,0.0,0
