batch_size,checkpoint_path,checkpoint_sha256,config_key,config_key_label,config_path,entropy_coef,epoch,loss,lr,neural_delta_abs_max,neural_delta_abs_mean,opponent_mode,overfit_lr,overfit_normalize_advantages,policy_loss,rerun_config_id,rule_agreement,rule_kl_coef,source_config_id,top1_action_changed_rate
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,45,-0.004769938997924328,3e-05,3.691295862197876,1.2375898361206055,rulebase,0.001,False,-0.004769938997924328,0,0.9989070892333984,0.01,93,0.0010928962146863341
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,46,-0.005771715193986893,3e-05,3.8376481533050537,1.2673225402832031,rulebase,0.001,False,-0.005771715193986893,0,0.9989070892333984,0.01,93,0.0010928962146863341
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,47,-0.006652186159044504,3e-05,4.129095554351807,1.3319289684295654,rulebase,0.001,False,-0.006652186159044504,0,0.9989070892333984,0.01,93,0.0010928962146863341
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,48,-0.007741778157651424,3e-05,4.345041275024414,1.374213457107544,rulebase,0.001,False,-0.007741778157651424,0,0.9989070892333984,0.01,93,0.0010928962146863341
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,49,-0.008773799985647202,3e-05,4.483153343200684,1.3972868919372559,rulebase,0.001,False,-0.008773799985647202,0,0.9989070892333984,0.01,93,0.0010928962146863341
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,50,-0.009419324807822704,3e-05,4.971063613891602,1.5549412965774536,rulebase,0.001,False,-0.009419324807822704,0,0.9956284165382385,0.01,93,0.0043715848587453365
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,51,-0.01042244117707014,3e-05,5.025326728820801,1.5977599620819092,rulebase,0.001,False,-0.01042244117707014,0,0.9978141784667969,0.01,93,0.0021857924293726683
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,52,-0.011560292914509773,3e-05,5.130250453948975,1.6384711265563965,rulebase,0.001,False,-0.011560292914509773,0,0.9989070892333984,0.01,93,0.0010928962146863341
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,53,-0.012456477619707584,3e-05,5.396640300750732,1.7119333744049072,rulebase,0.001,False,-0.012456477619707584,0,0.9956284165382385,0.01,93,0.0043715848587453365
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,54,-0.01326141506433487,3e-05,5.466200828552246,1.728753924369812,rulebase,0.001,False,-0.01326141506433487,0,0.9967213273048401,0.01,93,0.0032786885276436806
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,55,-0.014516420662403107,3e-05,5.372217655181885,1.7246239185333252,rulebase,0.001,False,-0.014516420662403107,0,0.9989070892333984,0.01,93,0.0010928962146863341
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,56,-0.014557533897459507,3e-05,5.799993991851807,1.8909763097763062,rulebase,0.001,False,-0.014557533897459507,0,0.994535505771637,0.01,93,0.0054644811898469925
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,57,-0.015922920778393745,3e-05,6.1858320236206055,1.9747211933135986,rulebase,0.001,False,-0.015922920778393745,0,0.9967213273048401,0.01,93,0.0032786885276436806
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,58,-0.016784215345978737,3e-05,6.078781604766846,1.9480057954788208,rulebase,0.001,False,-0.016784215345978737,0,0.9989070892333984,0.01,93,0.0010928962146863341
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,59,-0.01772213727235794,3e-05,6.041573524475098,1.989719033241272,rulebase,0.001,False,-0.01772213727235794,0,0.9989070892333984,0.01,93,0.0010928962146863341
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,60,-0.019080406054854393,3e-05,6.083953857421875,2.0350732803344727,rulebase,0.001,False,-0.019080406054854393,0,0.9967213273048401,0.01,93,0.0032786885276436806
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,61,-0.019462428987026215,3e-05,6.024880886077881,2.0097925662994385,rulebase,0.001,False,-0.019462428987026215,0,0.9978141784667969,0.01,93,0.0021857924293726683
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,62,-0.020633969455957413,3e-05,6.292757034301758,2.0429415702819824,rulebase,0.001,False,-0.020633969455957413,0,0.9978141784667969,0.01,93,0.0021857924293726683
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,63,-0.02097543329000473,3e-05,6.894197940826416,2.1365931034088135,rulebase,0.001,False,-0.02097543329000473,0,0.9956284165382385,0.01,93,0.0043715848587453365
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,64,-0.021572621539235115,3e-05,6.966684818267822,2.143878698348999,rulebase,0.001,False,-0.021572621539235115,0,0.9934425950050354,0.01,93,0.006557377055287361
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,65,-0.02218926139175892,3e-05,6.781428813934326,2.100734233856201,rulebase,0.001,False,-0.02218926139175892,0,0.9978141784667969,0.01,93,0.0021857924293726683
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,66,-0.023012006655335426,3e-05,6.873484134674072,2.11289381980896,rulebase,0.001,False,-0.023012006655335426,0,0.9956284165382385,0.01,93,0.0043715848587453365
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,67,-0.023773320019245148,3e-05,7.376305103302002,2.2295970916748047,rulebase,0.001,False,-0.023773320019245148,0,0.991256833076477,0.01,93,0.008743169717490673
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,68,-0.024193577468395233,3e-05,7.428987979888916,2.273892879486084,rulebase,0.001,False,-0.024193577468395233,0,0.9901639223098755,0.01,93,0.009836065582931042
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,69,-0.024836700409650803,3e-05,7.131832122802734,2.2341389656066895,rulebase,0.001,False,-0.024836700409650803,0,0.994535505771637,0.01,93,0.0054644811898469925
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,70,-0.025185514241456985,3e-05,7.755746364593506,2.328582763671875,rulebase,0.001,False,-0.025185514241456985,0,0.9934425950050354,0.01,93,0.006557377055287361
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,71,-0.026459699496626854,3e-05,8.123674392700195,2.4052212238311768,rulebase,0.001,False,-0.026459699496626854,0,0.991256833076477,0.01,93,0.008743169717490673
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,72,-0.026716209948062897,3e-05,7.633692741394043,2.361593246459961,rulebase,0.001,False,-0.026716209948062897,0,0.9923497438430786,0.01,93,0.007650273386389017
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,73,-0.027056163176894188,3e-05,8.030052185058594,2.471024990081787,rulebase,0.001,False,-0.027056163176894188,0,0.9901639223098755,0.01,93,0.009836065582931042
915,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,74,-0.028056658804416656,3e-05,8.317678451538086,2.548839807510376,rulebase,0.001,False,-0.028056658804416656,0,0.9879781603813171,0.01,93,0.012021858245134354
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,1,0.02263551577925682,3e-05,0.0018883602460846305,0.00046420397120527923,rule_prior_greedy,0.001,False,0.02263551577925682,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,2,0.022625038400292397,3e-05,0.0041526504792273045,0.0008641696767881513,rule_prior_greedy,0.001,False,0.022625038400292397,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,3,0.022606490179896355,3e-05,0.007372519467025995,0.0014998882543295622,rule_prior_greedy,0.001,False,0.022606490179896355,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,4,0.022576473653316498,3e-05,0.012107180431485176,0.0024495613761246204,rule_prior_greedy,0.001,False,0.022576473653316498,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,5,0.022531718015670776,3e-05,0.01908518187701702,0.0038391067646443844,rule_prior_greedy,0.001,False,0.022531718015670776,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,6,0.022467751055955887,3e-05,0.029277602210640907,0.005887179169803858,rule_prior_greedy,0.001,False,0.022467751055955887,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,7,0.022378329187631607,3e-05,0.04355503246188164,0.008876697160303593,rule_prior_greedy,0.001,False,0.022378329187631607,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,8,0.022255240008234978,3e-05,0.06310559809207916,0.013132912106812,rule_prior_greedy,0.001,False,0.022255240008234978,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,9,0.02208792418241501,3e-05,0.08926315605640411,0.0189554151147604,rule_prior_greedy,0.001,False,0.02208792418241501,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,10,0.02186158485710621,3e-05,0.12342290580272675,0.026654822751879692,rule_prior_greedy,0.001,False,0.02186158485710621,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,11,0.0215572752058506,3e-05,0.16742709279060364,0.0363028459250927,rule_prior_greedy,0.001,False,0.0215572752058506,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,12,0.021189402788877487,3e-05,0.22488640248775482,0.04855062812566757,rule_prior_greedy,0.001,False,0.021189402788877487,1,1.0,0.05,57,0.0
926,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/policy_final.pt,2d5c4cc89f71d05a950c07e153da02ed7943eea80161e9f54d06530ec3c96994,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,13,0.020886512473225594,3e-05,0.2964682877063751,0.06344898045063019,rule_prior_greedy,0.001,False,0.020886512473225594,1,1.0,0.05,57,0.0
