checkpoint_path,checkpoint_sha256,config_key,config_key_label,config_path,entropy_coef,fixed_after_overfit_batch_size,fixed_after_overfit_neural_delta_abs_max,fixed_after_overfit_neural_delta_abs_mean,fixed_after_overfit_rule_agreement,fixed_after_overfit_top1_action_changed_rate,fixed_before_batch_size,fixed_before_neural_delta_abs_max,fixed_before_neural_delta_abs_mean,fixed_before_rule_agreement,fixed_before_top1_action_changed_rate,fixed_episodes,fixed_post_online_batch_size,fixed_post_online_neural_delta_abs_max,fixed_post_online_neural_delta_abs_mean,fixed_post_online_rule_agreement,fixed_post_online_top1_action_changed_rate,fixed_recheck_pre_online_top1_action_changed_rate,fixed_seed_hash,fixed_seed_registry_id,lr,online_episodes,online_final_approx_kl,online_final_clip_fraction,online_final_policy_loss,online_lr,online_normalize_advantages,online_post_batch_size,online_post_neural_delta_abs_max,online_post_neural_delta_abs_mean,online_post_rule_agreement,online_post_top1_action_changed_rate,online_pre_batch_size,online_pre_neural_delta_abs_max,online_pre_neural_delta_abs_mean,online_pre_rule_agreement,online_pre_top1_action_changed_rate,online_seed_hash,online_seed_registry_id,online_update_epochs,opponent_mode,overfit_epochs,overfit_lr,overfit_normalize_advantages,overfit_passed_target,post_online_checkpoint_path,post_online_checkpoint_sha256,rerun_config_id,rule_kl_coef,source_config_id,source_type,training
reports/keqingrl_fixed_online_bridge_20260426_step36d/checkpoints/source_93_rerun_0_fixed_batch_overfit.pt,03cc2026e2ea8f30173712694e8a29bd0ac6257d78e3ec569c98380be169c745,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.01,915,8.317678451538086,2.548839807510376,0.9879781603813171,0.012021858245134354,915,0.0002371377486269921,0.0001185462242574431,1.0,0.0,16,915,8.547896385192871,2.282684087753296,0.9825136661529541,0.017486339434981346,0.012021858245134354,1a118258d3dc9335,base=202604260000:stride=1:count=16,3e-05,16,0.0861339122056961,0.7442371249198914,0.013210970908403397,0.001,True,911,7.400113105773926,2.1996445655822754,0.9714599251747131,0.02854006551206112,911,7.344289779663086,2.462956428527832,0.9714599251747131,0.02854006551206112,45d4f80aa341146a,base=202604270000:stride=1:count=16,4,rulebase,74,0.001,False,True,reports/keqingrl_fixed_online_bridge_20260426_step36d/checkpoints/source_93_rerun_0_post_online.pt,cf65ecfa1a7a87c177b6da99bf3dbbf289ae637c681861efefb2dd5ed9707360,0,0.01,93,fixed_batch_overfit_bridge,True
reports/keqingrl_fixed_online_bridge_20260426_step36d/checkpoints/source_57_rerun_1_fixed_batch_overfit.pt,cf739ecf46e98f920d416ca7ceabb1f221496b0402c1a3745b6d83d5fea59c7e,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.05}",rule_prior_greedy/rule_kl=0.05/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_001_source_57/config.json,0.01,926,2.516324281692505,0.29209697246551514,0.9892008900642395,0.010799136012792587,926,0.00022313202498480678,0.00015614360745530576,1.0,0.0,16,926,2.091546058654785,0.25478559732437134,1.0,0.0,0.010799136012792587,1a118258d3dc9335,base=202604260000:stride=1:count=16,3e-05,16,0.005438672844320536,0.22185061872005463,0.005555565468966961,0.001,True,897,1.0242645740509033,0.20331962406635284,1.0,0.0,897,1.2301015853881836,0.24815452098846436,1.0,0.0,45d4f80aa341146a,base=202604270000:stride=1:count=16,4,rule_prior_greedy,56,0.001,False,True,reports/keqingrl_fixed_online_bridge_20260426_step36d/checkpoints/source_57_rerun_1_post_online.pt,d3e9f3b0805d398bfff652cd521f52aeb5e6461b1b826e3a0a898b635f41cf0d,1,0.05,57,fixed_batch_overfit_bridge,True
reports/keqingrl_fixed_online_bridge_20260426_step36d/checkpoints/source_8_rerun_3_fixed_batch_overfit.pt,343a0c0f5eea792696799af5f610abb56d74f1eeacff5c2203169c011cc6e781,"{""entropy_coef"":0.005,""lr"":0.0003,""opponent_mode"":""rule_prior_greedy"",""rule_kl_coef"":0.0}",rule_prior_greedy/rule_kl=0/entropy=0.005/lr=0.0003,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_003_source_8/config.json,0.005,904,4.851846694946289,0.5724172592163086,0.98893803358078,0.011061946861445904,904,0.0010915433522313833,0.00022096310567576438,1.0,0.0,16,904,3.8667986392974854,0.4702072739601135,0.9900442361831665,0.0099557526409626,0.011061946861445904,1a118258d3dc9335,base=202604260000:stride=1:count=16,0.0003,16,0.003647705540060997,0.17653758823871613,-0.007325085811316967,0.001,True,878,1.9794647693634033,0.41151225566864014,1.0,0.0,878,2.7757492065429688,0.501274049282074,1.0,0.0,45d4f80aa341146a,base=202604270000:stride=1:count=16,4,rule_prior_greedy,64,0.001,False,True,reports/keqingrl_fixed_online_bridge_20260426_step36d/checkpoints/source_8_rerun_3_post_online.pt,9ad7815e12d17a96535dd109e3faf66d2e73e73e4159451a1088af7f025376bc,3,0.0,8,fixed_batch_overfit_bridge,True
