checkpoint_path,checkpoint_sha256,config_id,config_path,fail_closed_count,mapping_available_count,mapping_row_count,optimizer_path,optimizer_sha256,rerun_config_id,rule_score_scale,rule_score_scale_version,source_config_id,teacher_ce,teacher_kl,teacher_policy_agreement,teacher_source,teacher_support,teacher_temperature,teacher_topk,top1_changed_vs_parent_rate
reports/keqingrl_mortal_action_q_imitation_all_seats_smoke_20260430/checkpoint_config_000/policy_final.pt,0ea25432d26bd06de88f2cde8b1d220cbcaacd7d99449d08e92f4ad984e7955d,0,reports/keqingrl_mortal_action_q_imitation_all_seats_smoke_20260430/checkpoint_config_000/config.json,0,153,153,reports/keqingrl_mortal_action_q_imitation_all_seats_smoke_20260430/checkpoint_config_000/optimizer_final.pt,f45438820f059fc378b17d614b7e0a4dbf2f88f9ee9a86c29b83802b7d0e4001,0,0.25,keqingrl_rule_score_scale_v1,93,0.8514354825019836,0.4144041836261749,0.7360000014305115,mortal-action-q,topk,1.0,3,0.013071895577013493
