batch_row_count,build_batch_sec,changed_rank_mean,checkpoint_path,checkpoint_sec,checkpoint_sha256,clip_like_logit_delta_max,config_key,config_key_label,config_path,defer_mortal_observation_bridge,delta_support_mode,delta_support_topk,device_transfer_sec,entropy_coef,episode_count,extra_mortal_count,fail_closed_count,forced_autopilot_action_types,iteration,iteration_sec,lr,mapping_available_count,mapping_available_rate,mapping_row_count,metrics_sec,missing_legal_count,mortal_obs_bridge_sec,mortal_teacher_checkpoint,mortal_teacher_eval_batch_size,mortal_teacher_strict_extra_mask,opponent_mode,pilot_config_id,policy_top1_vs_rule_top1_rate,policy_top1_vs_teacher_top1_rate,rank_ge5_rate,rerun_config_id,response_action_types,rollout_sec,rollout_seed,rows_per_sec,rule_kl_coef,rule_score_scale,rule_score_scale_version,self_turn_action_types,source_config_id,support_policy_mode,teacher_cache_sec,teacher_ce,teacher_contract_version,teacher_entropy,teacher_eval_sec,teacher_kl,teacher_loss,teacher_margin,teacher_policy_agreement,teacher_prior_agreement,teacher_row_valid_count,teacher_source,teacher_support,teacher_temperature,teacher_topk,top1_changed_vs_parent_rate,top1_changed_vs_source_rate,torch_seed,update_epochs,update_sec
153,0.011660586002108175,2.0,reports/keqingrl_mortal_action_q_imitation_train_20260429_source93_step20000_iter16/checkpoint_config_000/policy_final.pt,0.02881873899968923,4426ff26216e1803bfe04c71792e42544215b3587a09e0b2301e6165d3eb5faf,0.14017564058303833,{},{},reports/keqingrl_mortal_action_q_imitation_train_20260429_source93_step20000_iter16/checkpoint_config_000/config.json,True,topk,3,2.8618000214919448e-05,,2,4,0,"TSUMO,RON,RYUKYOKU",0,2.9367380869989574,0.001,153,1.0,153,0.058235576001607114,0,0.1527876060026756,artifacts/mortal_training/mortal.pth,256,False,rule_prior_greedy,0,0.960784312337637,0.7360000014305115,0.0,0,"PASS,RON,PON,CHI",2.0955764840000484,202604330000,52.09861944357121,,0.25,keqingrl_rule_score_scale_v1,"DISCARD,REACH_DISCARD,TSUMO,RYUKYOKU",93,support-only-topk,0.07312296599775436,0.8514354825019836,mortal_action_teacher_v1,0.4370313882827759,0.35467264700128,0.4144041836261749,0.8514354825019836,2.7848188877105713,0.7360000014305115,0.7279999852180481,125.0,mortal-action-q,topk,1.0,3,0.013071895577013493,0.1437908560037613,202604330000,1,0.026922031000140123
