config_id,iteration,seed,rule_kl_coef,entropy_coef,lr,opponent_mode,approx_kl,clip_fraction,entropy,rule_kl,rule_agreement,neural_delta_abs_mean,neural_delta_abs_max,top1_action_changed_rate,rank_pt,fourth_rate,deal_in_rate,batch_size,episode_count,illegal_action_rate,fallback_rate,forced_terminal_missed
76,2,27880425,0.001,0.001,0.0001,rulebase,2.4310997659426903e-11,0.0,1.354766607284546,6.190354451263147e-09,1.0,9.880309517029673e-05,0.00042072570067830384,0.0,0.75,0.0,0.0,30,2,0.0,0.0,0
77,0,27960425,0.001,0.001,0.0003,rulebase,0.0,0.0,1.4047234058380127,-9.357008501353903e-09,1.0,0.00019012359553016722,0.0005529954214580357,0.0,-0.5,0.5,0.0,25,2,0.0,0.0,0
77,1,27970425,0.001,0.001,0.0003,rulebase,7.521074041338949e-11,0.0,1.5639400482177734,-1.3819868804887392e-08,1.0,0.00045660141040571034,0.001216777483932674,0.0,-0.25,0.5,0.0,30,2,0.0,0.0,0
77,2,27980425,0.001,0.001,0.0003,rulebase,6.120640799744947e-11,0.0,1.4858330488204956,-9.318825711090994e-09,1.0,0.0005157411214895546,0.0014313571155071259,0.0,-1.5,1.0,0.0,26,2,0.0,0.0,0
78,0,28060425,0.001,0.005,3e-05,rulebase,0.0,0.0,1.3758553266525269,-7.559180836835822e-09,1.0,1.4303073839982972e-05,4.0313876525033265e-05,0.0,-0.25,0.5,0.0,27,2,0.0,0.0,0
78,1,28070425,0.001,0.005,3e-05,rulebase,1.9532762722800773e-13,0.0,1.3886290788650513,-7.471205876186104e-09,1.0,3.4375338145764545e-05,7.885940431151539e-05,0.0,-0.25,0.5,0.0,31,2,0.0,0.0,0
78,2,28080425,0.001,0.005,3e-05,rulebase,3.4772185131259903e-13,0.0,1.4166107177734375,2.3659829651023756e-08,1.0,8.109358896035701e-05,0.00015105927013792098,0.0,-0.25,0.5,0.0,29,2,0.0,0.0,0
79,0,28160425,0.001,0.005,0.0001,rulebase,0.0,0.0,1.4758999347686768,4.813045961782336e-09,1.0,5.809929280076176e-05,0.0001457564067095518,0.0,0.5,0.0,0.0,17,2,0.0,0.0,0
79,1,28170425,0.001,0.005,0.0001,rulebase,3.265369528590578e-12,0.0,1.3363232612609863,6.759582671378439e-09,1.0,9.879405843093991e-05,0.0003143190697301179,0.0,-0.5,0.5,0.0,24,2,0.0,0.0,0
79,2,28180425,0.001,0.005,0.0001,rulebase,2.73197436895245e-11,0.0,1.331252098083496,4.303242207015501e-08,1.0,0.00016273936489596963,0.0003861189470626414,0.0,-0.25,0.5,0.0,32,2,0.0,0.0,0
80,0,28260425,0.001,0.005,0.0003,rulebase,0.0,0.0,1.5155388116836548,1.0777177372744973e-08,1.0,0.00044480490032583475,0.0007071698200888932,0.0,-0.5,0.5,0.0,19,2,0.0,0.0,0
80,1,28270425,0.001,0.005,0.0003,rulebase,5.57606183448911e-11,0.0,1.371483564376831,1.5887280824244954e-08,1.0,0.0006291044410318136,0.0010455092415213585,0.0,0.75,0.0,0.0,28,2,0.0,0.0,0
80,2,28280425,0.001,0.005,0.0003,rulebase,1.931432878216066e-12,0.0,1.4203948974609375,8.858523692367726e-09,1.0,0.0010758916614577174,0.0014821075601503253,0.0,0.5,0.0,0.0,20,2,0.0,0.0,0
81,0,28360425,0.001,0.01,3e-05,rulebase,0.0,0.0,1.4297122955322266,-7.71900765528244e-09,1.0,1.0945601388812065e-05,4.3557600292842835e-05,0.0,-1.5,1.0,0.0,18,2,0.0,0.0,0
81,1,28370425,0.001,0.01,3e-05,rulebase,3.601070179895527e-13,0.0,1.3790842294692993,1.889502954099953e-08,1.0,1.9469023754936643e-05,5.9522622905205935e-05,0.0,-0.5,0.5,0.0,18,2,0.0,0.0,0
81,2,28380425,0.001,0.01,3e-05,rulebase,1.1009095111230716e-12,0.0,1.3767122030258179,-1.4949389282037373e-08,1.0,2.4633260181872174e-05,0.00011465058196336031,0.0,1.0,0.0,0.0,36,2,0.0,0.0,0
82,0,28460425,0.001,0.01,0.0001,rulebase,0.0,0.0,1.4330615997314453,-3.6877989550987422e-09,1.0,8.963036088971421e-05,0.00017588875198271126,0.0,1.0,0.0,0.0,36,2,0.0,0.0,0
82,1,28470425,0.001,0.01,0.0001,rulebase,2.3289564721196143e-12,0.0,1.5220686197280884,1.0604644273826125e-08,1.0,0.00015604526561219245,0.0002842186950147152,0.0,0.75,0.0,0.0,32,2,0.0,0.0,0
82,2,28480425,0.001,0.01,0.0001,rulebase,3.232356222959698e-12,0.0,1.4667105674743652,-4.9491031717252554e-08,1.0,0.0002508434117771685,0.00042775418842211366,0.0,-0.5,0.5,0.0,21,2,0.0,0.0,0
83,0,28560425,0.001,0.01,0.0003,rulebase,0.0,0.0,1.3037484884262085,-2.01687040402021e-08,1.0,0.0001949278957908973,0.0004822432529181242,0.0,-0.5,0.5,0.0,20,2,0.0,0.0,0
83,1,28570425,0.001,0.01,0.0003,rulebase,1.7971114874004712e-10,0.0,1.5324926376342773,1.332237609119602e-08,1.0,0.0002169748768210411,0.0007050441345199943,0.0,-1.5,1.0,0.0,21,2,0.0,0.0,0
83,2,28580425,0.001,0.01,0.0003,rulebase,3.712994911531098e-10,0.0,1.3293441534042358,1.268453009295456e-09,1.0,0.0004939490463584661,0.0010799268493428826,0.0,-0.25,0.5,0.0,29,2,0.0,0.0,0
84,0,28660425,0.01,0.0,3e-05,rulebase,0.0,0.0,1.4379298686981201,-2.436589063847805e-08,1.0,4.7388148232130334e-05,8.306395466206595e-05,0.0,-0.5,0.5,0.0,25,2,0.0,0.0,0
84,1,28670425,0.01,0.0,3e-05,rulebase,1.1030806259734738e-12,0.0,1.3358548879623413,-1.5973890654663592e-08,1.0,6.620500789722428e-05,0.00012302453978918493,0.0,0.75,0.0,0.0,24,2,0.0,0.0,0
84,2,28680425,0.01,0.0,3e-05,rulebase,3.1476850206185736e-12,0.0,1.409472942352295,3.2087368317945675e-09,1.0,7.550164446001872e-05,0.0001396975276293233,0.0,-1.5,1.0,0.0,23,2,0.0,0.0,0
85,0,28760425,0.01,0.0,0.0001,rulebase,0.0,0.0,1.465381145477295,6.106388727999956e-09,1.0,0.00020084659627173096,0.00030483052250929177,0.0,0.5,0.0,0.0,33,2,0.0,0.0,0
85,1,28770425,0.01,0.0,0.0001,rulebase,2.380466266813097e-12,0.0,1.464707374572754,-8.566584774882813e-09,1.0,0.0003441257867962122,0.0005606567719951272,0.0,-0.5,0.5,0.0,21,2,0.0,0.0,0
85,2,28780425,0.01,0.0,0.0001,rulebase,6.357163059855786e-12,0.0,1.4660115242004395,-4.2105938291570055e-08,1.0,0.00044551046448759735,0.0007358042057603598,0.0,-1.5,1.0,0.0,17,2,0.0,0.0,0
86,0,28860425,0.01,0.0,0.0003,rulebase,0.0,0.0,1.4941484928131104,-2.372701857211723e-08,1.0,0.00012404208246152848,0.00041347177466377616,0.0,0.75,0.0,0.0,34,2,0.0,0.0,0
86,1,28870425,0.01,0.0,0.0003,rulebase,2.476392355066359e-11,0.0,1.4102228879928589,-1.3543408172722593e-08,1.0,0.0002481431292835623,0.0007022955687716603,0.0,-1.5,1.0,0.0,25,2,0.0,0.0,0
86,2,28880425,0.01,0.0,0.0003,rulebase,1.5037113915150613e-11,0.0,1.2644113302230835,-5.880830489246591e-09,1.0,0.00035197671968489885,0.0008996326359920204,0.0,1.0,0.0,0.0,21,2,0.0,0.0,0
87,0,28960425,0.01,0.001,3e-05,rulebase,0.0,0.0,1.5254433155059814,-9.052143923327094e-09,1.0,3.524369094520807e-05,6.60167497699149e-05,0.0,-0.5,0.5,0.0,16,2,0.0,0.0,0
87,1,28970425,0.01,0.001,3e-05,rulebase,5.27666777459801e-13,0.0,1.386020541191101,1.1851307490928775e-08,1.0,4.457148679648526e-05,7.19738527550362e-05,0.0,0.75,0.0,0.0,30,2,0.0,0.0,0
87,2,28980425,0.01,0.001,3e-05,rulebase,7.56320949878847e-13,0.0,1.4335036277770996,1.5144602238947868e-09,1.0,3.04257009702269e-05,7.302142330445349e-05,0.0,-1.5,1.0,0.0,24,2,0.0,0.0,0
88,0,29060425,0.01,0.001,0.0001,rulebase,0.0,0.0,1.3535432815551758,-3.645453716671909e-08,1.0,0.0001479273778386414,0.00027448649052530527,0.0,0.75,0.0,0.0,32,2,0.0,0.0,0
88,1,29070425,0.01,0.001,0.0001,rulebase,2.8647700531236886e-12,0.0,1.396721601486206,-6.487678394506702e-09,1.0,0.00030154455453157425,0.0005163107416592538,0.0,0.5,0.0,0.0,18,2,0.0,0.0,0
88,2,29080425,0.01,0.001,0.0001,rulebase,1.3369911731550554e-12,0.0,1.3750568628311157,-9.704621994899298e-09,1.0,0.0003879836294800043,0.0006130426190793514,0.0,0.75,0.0,0.0,33,2,0.0,0.0,0
89,0,29160425,0.01,0.001,0.0003,rulebase,0.0,0.0,1.380321979522705,-9.544158352525756e-09,1.0,0.0003179506165906787,0.000488563789986074,0.0,-0.5,0.5,0.0,23,2,0.0,0.0,0
89,1,29170425,0.01,0.001,0.0003,rulebase,1.6857246501467138e-11,0.0,1.4462100267410278,-1.3406236121227266e-08,1.0,0.0006427896441891789,0.0011859489604830742,0.0,-0.5,0.5,0.0,28,2,0.0,0.0,0
89,2,29180425,0.01,0.001,0.0003,rulebase,1.6468781893763662e-10,0.0,1.5144284963607788,-1.4562778538618204e-08,1.0,0.0007282463484443724,0.001525751082226634,0.0,1.0,0.0,0.0,36,2,0.0,0.0,0
90,0,29260425,0.01,0.005,3e-05,rulebase,0.0,0.0,1.3879499435424805,-1.416087069827654e-08,1.0,1.9533732483978383e-05,5.2031165978405625e-05,0.0,-1.5,1.0,0.0,24,2,0.0,0.0,0
90,1,29270425,0.01,0.005,3e-05,rulebase,8.194873273893732e-13,0.0,1.5399900674819946,-4.6907448592037326e-08,1.0,1.613982385606505e-05,6.476017006207258e-05,0.0,-0.5,0.5,0.0,28,2,0.0,0.0,0
90,2,29280425,0.01,0.005,3e-05,rulebase,1.7980431596745228e-12,0.0,1.528013825416565,-4.394407326913097e-08,1.0,2.4128798031597398e-05,7.453964644810185e-05,0.0,-0.5,0.5,0.0,24,2,0.0,0.0,0
91,0,29360425,0.01,0.005,0.0001,rulebase,0.0,0.0,1.4104363918304443,1.2310340302690292e-08,1.0,0.0002233067061752081,0.00044588325545191765,0.0,0.75,0.0,0.0,29,2,0.0,0.0,0
91,1,29370425,0.01,0.005,0.0001,rulebase,6.4559252041518356e-12,0.0,1.4591785669326782,-1.1076839001589178e-08,1.0,0.00044706257176585495,0.0008080725092440844,0.0,-0.25,0.5,0.0,31,2,0.0,0.0,0
91,2,29380425,0.01,0.005,0.0001,rulebase,1.5333156619390387e-11,0.0,1.4119243621826172,1.6679248204809483e-08,1.0,0.0005966979078948498,0.0011222800239920616,0.0,-0.25,0.5,0.0,35,2,0.0,0.0,0
92,0,29460425,0.01,0.005,0.0003,rulebase,0.0,0.0,1.4326990842819214,7.272494606525015e-09,1.0,0.0002527899341657758,0.0005960643757134676,0.0,0.75,0.0,0.0,26,2,0.0,0.0,0
92,1,29470425,0.01,0.005,0.0003,rulebase,9.056502076054684e-11,0.0,1.5209529399871826,-1.512260894287465e-08,1.0,0.0005880170501768589,0.001670275698415935,0.0,-0.25,0.5,0.0,31,2,0.0,0.0,0
92,2,29480425,0.01,0.005,0.0003,rulebase,1.7889251191505195e-10,0.0,1.430220603942871,-1.0581657772235076e-09,1.0,0.0006615252932533622,0.0016759925056248903,0.0,0.75,0.0,0.0,35,2,0.0,0.0,0
93,0,29560425,0.01,0.01,3e-05,rulebase,0.0,0.0,1.5398740768432617,-4.8959702958484286e-09,1.0,1.2227603292558342e-05,4.251057907822542e-05,0.0,1.0,0.0,0.0,34,2,0.0,0.0,0
93,1,29570425,0.01,0.01,3e-05,rulebase,2.070980322996241e-12,0.0,1.4124107360839844,-2.282555833232891e-08,1.0,3.864285463350825e-05,7.81189592089504e-05,0.0,0.5,0.0,0.0,30,2,0.0,0.0,0
93,2,29580425,0.01,0.01,3e-05,rulebase,2.7298005435966166e-12,0.0,1.4068984985351562,6.454505374620112e-09,1.0,5.814062387798913e-05,9.719958325149491e-05,0.0,1.0,0.0,0.0,28,2,0.0,0.0,0
94,0,29660425,0.01,0.01,0.0001,rulebase,0.0,0.0,1.465311050415039,-2.9632328590878387e-08,1.0,6.401041900971904e-05,0.00013840955216437578,0.0,1.0,0.0,0.0,28,2,0.0,0.0,0
94,1,29670425,0.01,0.01,0.0001,rulebase,4.2101964276008985e-12,0.0,1.36931574344635,2.2728109172476252e-08,1.0,0.00011483096750453115,0.00024611735716462135,0.0,-0.25,0.5,0.0,25,2,0.0,0.0,0
94,2,29680425,0.01,0.01,0.0001,rulebase,1.1562972801471005e-11,0.0,1.4230742454528809,-4.74837769104397e-09,1.0,0.0001398933382006362,0.000331027724314481,0.0,1.0,0.0,0.0,36,2,0.0,0.0,0
95,0,29760425,0.01,0.01,0.0003,rulebase,0.0,0.0,1.4830348491668701,-3.0877018275532464e-08,1.0,0.0001464780216338113,0.00042949695489369333,0.0,0.75,0.0,0.0,36,2,0.0,0.0,0
95,1,29770425,0.01,0.01,0.0003,rulebase,6.527001161771295e-12,0.0,1.4951237440109253,-9.94499771422852e-09,1.0,0.00028063872014172375,0.0008882294641807675,0.0,-0.25,0.5,0.0,32,2,0.0,0.0,0
95,2,29780425,0.01,0.01,0.0003,rulebase,1.2282061478963158e-10,0.0,1.458749771118164,-3.449324381676888e-08,1.0,0.0005065157311037183,0.0011967450845986605,0.0,1.0,0.0,0.0,36,2,0.0,0.0,0
96,0,29860425,0.02,0.0,3e-05,rulebase,0.0,0.0,1.4348331689834595,4.8251265205578875e-09,1.0,1.1096609341620933e-05,4.1896542825270444e-05,0.0,0.75,0.0,0.0,23,2,0.0,0.0,0
96,1,29870425,0.02,0.0,3e-05,rulebase,7.689543446431912e-13,0.0,1.3899054527282715,-8.856488875608193e-10,1.0,1.5382929632323794e-05,6.93646288709715e-05,0.0,-0.25,0.5,0.0,32,2,0.0,0.0,0
96,2,29880425,0.02,0.0,3e-05,rulebase,1.4995847445742339e-12,0.0,1.3742831945419312,-3.2729103871531606e-09,1.0,2.2357466150424443e-05,7.423930219374597e-05,0.0,-0.25,0.5,0.0,34,2,0.0,0.0,0
97,0,29960425,0.02,0.0,0.0001,rulebase,0.0,0.0,1.3684948682785034,-7.184280392813491e-10,1.0,0.00013156502973288298,0.0002720477059483528,0.0,-1.5,1.0,0.0,25,2,0.0,0.0,0
97,1,29970425,0.02,0.0,0.0001,rulebase,4.884146472677875e-12,0.0,1.3507444858551025,1.6224957377630744e-08,1.0,0.00017486063006799668,0.00034767051693052053,0.0,-1.5,1.0,0.0,25,2,0.0,0.0,0
97,2,29980425,0.02,0.0,0.0001,rulebase,1.7417900455285462e-11,0.0,1.3221513032913208,-1.7366611482216854e-09,1.0,0.00015608362446073443,0.00033266196260228753,0.0,-0.25,0.5,0.0,24,2,0.0,0.0,0
98,0,30060425,0.02,0.0,0.0003,rulebase,0.0,0.0,1.5151382684707642,2.5763437605519357e-08,1.0,0.0006714179180562496,0.0009579074685461819,0.0,-0.5,0.5,0.0,25,2,0.0,0.0,0
98,1,30070425,0.02,0.0,0.0003,rulebase,4.43400871574795e-11,0.0,1.501125454902649,3.5143270515902714e-09,1.0,0.0010849166428670287,0.0013787909410893917,0.0,-1.5,1.0,0.0,23,2,0.0,0.0,0
98,2,30080425,0.02,0.0,0.0003,rulebase,1.2154673101338886e-10,0.0,1.3851568698883057,2.388882203163689e-09,1.0,0.0017189846839755774,0.0024046516045928,0.0,-0.5,0.5,0.0,31,2,0.0,0.0,0
99,0,30160425,0.02,0.001,3e-05,rulebase,0.0,0.0,1.3590525388717651,7.3615438189733595e-09,1.0,6.654106073256116e-06,2.464679528202396e-05,0.0,-0.25,0.5,0.0,34,2,0.0,0.0,0
99,1,30170425,0.02,0.001,3e-05,rulebase,1.4176314744492047e-13,0.0,1.4549847841262817,-2.6882506887204727e-08,1.0,1.75470850081183e-05,5.078821777715348e-05,0.0,-0.25,0.5,0.0,27,2,0.0,0.0,0
99,2,30180425,0.02,0.001,3e-05,rulebase,2.0675248893573667e-13,0.0,1.5103577375411987,-3.538463388963464e-08,1.0,1.9305256500956602e-05,6.0163732996443287e-05,0.0,-1.5,1.0,0.0,23,2,0.0,0.0,0
100,0,30260425,0.02,0.001,0.0001,rulebase,0.0,0.0,1.3952114582061768,-4.3882208977663595e-09,1.0,0.00013737512927036732,0.00022044280194677413,0.0,-0.5,0.5,0.0,30,2,0.0,0.0,0
100,1,30270425,0.02,0.001,0.0001,rulebase,9.413966134408369e-12,0.0,1.3943742513656616,8.246070493100888e-09,1.0,0.00021397098316811025,0.00034286323352716863,0.0,-0.25,0.5,0.0,30,2,0.0,0.0,0
100,2,30280425,0.02,0.001,0.0001,rulebase,9.685218772814697e-12,0.0,1.5302937030792236,-1.541300953533664e-08,1.0,0.0002838716609403491,0.0005047558806836605,0.0,-0.5,0.5,0.0,23,2,0.0,0.0,0
101,0,30360425,0.02,0.001,0.0003,rulebase,0.0,0.0,1.3994784355163574,1.4444860418905137e-08,1.0,0.0004301403823774308,0.0008182339370250702,0.0,0.5,0.0,0.0,24,2,0.0,0.0,0
101,1,30370425,0.02,0.001,0.0003,rulebase,2.5928989857981755e-11,0.0,1.3964780569076538,-7.242184629774329e-09,1.0,0.000854752492159605,0.0014486578293144703,0.0,-0.25,0.5,0.0,28,2,0.0,0.0,0
101,2,30380425,0.02,0.001,0.0003,rulebase,5.9000054841718e-11,0.0,1.3411250114440918,4.8132697827441007e-08,1.0,0.0011854433687403798,0.00224474398419261,0.0,-1.5,1.0,0.0,16,2,0.0,0.0,0
102,0,30460425,0.02,0.005,3e-05,rulebase,0.0,0.0,1.4802320003509521,-3.3438993796153227e-09,1.0,5.1103084842907265e-05,7.81438357080333e-05,0.0,-0.25,0.5,0.0,32,2,0.0,0.0,0
102,1,30470425,0.02,0.005,3e-05,rulebase,4.5270455136317556e-13,0.0,1.468302607536316,2.381572494769557e-09,1.0,8.230991807067767e-05,0.00014297501184046268,0.0,-1.5,1.0,0.0,30,2,0.0,0.0,0
102,2,30480425,0.02,0.005,3e-05,rulebase,8.049561017742235e-12,0.0,1.2909260988235474,1.7912817895648914e-08,1.0,0.0001283975871047005,0.00021938169084023684,0.0,-0.25,0.5,0.0,27,2,0.0,0.0,0
103,0,30560425,0.02,0.005,0.0001,rulebase,0.0,0.0,1.3728368282318115,-6.087572668178609e-09,1.0,7.082927913870662e-05,0.00015863092266954482,0.0,-1.5,1.0,0.0,21,2,0.0,0.0,0
103,1,30570425,0.02,0.005,0.0001,rulebase,1.2762754178149982e-12,0.0,1.5120421648025513,-3.318270458407824e-08,1.0,7.380385795840994e-05,0.000220281450310722,0.0,-0.5,0.5,0.0,24,2,0.0,0.0,0
103,2,30580425,0.02,0.005,0.0001,rulebase,3.975690002905319e-12,0.0,1.529877781867981,-2.5441115880653342e-08,1.0,0.00016835841233842075,0.0003511009272187948,0.0,-0.5,0.5,0.0,24,2,0.0,0.0,0
104,0,30660425,0.02,0.005,0.0003,rulebase,0.0,0.0,1.5064245462417603,-4.508721573870389e-08,1.0,0.000462267198599875,0.0006878788117319345,0.0,1.0,0.0,0.0,36,2,0.0,0.0,0
104,1,30670425,0.02,0.005,0.0003,rulebase,6.610254444511243e-12,0.0,1.3719552755355835,1.6748110454045673e-08,1.0,0.0004496981273405254,0.0008391722803935409,0.0,-0.25,0.5,0.0,33,2,0.0,0.0,0
104,2,30680425,0.02,0.005,0.0003,rulebase,1.8581717761700922e-11,0.0,1.3532332181930542,6.174328159858078e-09,1.0,0.0004461302305571735,0.0010874092113226652,0.0,-0.5,0.5,0.0,29,2,0.0,0.0,0
105,0,30760425,0.02,0.01,3e-05,rulebase,0.0,0.0,1.3718422651290894,2.835363410724767e-08,1.0,2.4386390578001738e-05,4.9038208089768887e-05,0.0,0.75,0.0,0.0,30,2,0.0,0.0,0
105,1,30770425,0.02,0.01,3e-05,rulebase,4.866930968482064e-13,0.0,1.5030802488327026,-4.564495625913878e-08,1.0,2.5131210350082256e-05,7.354711124207824e-05,0.0,-0.25,0.5,0.0,31,2,0.0,0.0,0
105,2,30780425,0.02,0.01,3e-05,rulebase,1.8759067920998823e-13,0.0,1.318043828010559,-9.384658605782192e-10,1.0,4.622478081728332e-05,9.45717329159379e-05,0.0,1.0,0.0,0.0,24,2,0.0,0.0,0
106,0,30860425,0.02,0.01,0.0001,rulebase,0.0,0.0,1.5350677967071533,7.705218685316595e-09,1.0,0.00015544089546892792,0.000260087545029819,0.0,-0.5,0.5,0.0,22,2,0.0,0.0,0
106,1,30870425,0.02,0.01,0.0001,rulebase,2.64221977630541e-12,0.0,1.3937838077545166,1.9595688627305208e-08,1.0,0.0003115084837190807,0.0005656953435391188,0.0,1.0,0.0,0.0,36,2,0.0,0.0,0
106,2,30880425,0.02,0.01,0.0001,rulebase,3.9663623947749915e-12,0.0,1.597672700881958,-3.748771959521946e-09,1.0,0.00046366031165234745,0.0007737806299701333,0.0,0.5,0.0,0.0,22,2,0.0,0.0,0
107,0,30960425,0.02,0.01,0.0003,rulebase,0.0,0.0,1.342032551765442,-8.814991403482964e-09,1.0,0.0005195263656787574,0.0009597975295037031,0.0,-0.5,0.5,0.0,27,2,0.0,0.0,0
107,1,30970425,0.02,0.01,0.0003,rulebase,1.8658536521387603e-11,0.0,1.4032187461853027,1.9601646972233766e-09,1.0,0.001000331132672727,0.0017763678915798664,0.0,0.75,0.0,0.0,31,2,0.0,0.0,0
107,2,30980425,0.02,0.01,0.0003,rulebase,2.4930132611067357e-11,0.0,1.429001808166504,3.230940848197861e-08,1.0,0.001491533825173974,0.0025998351629823446,0.0,-0.5,0.5,0.0,21,2,0.0,0.0,0
108,0,31060425,0.05,0.0,3e-05,rulebase,0.0,0.0,1.4013186693191528,8.990127531305347e-10,1.0,2.983450576721225e-05,6.586041854461655e-05,0.0,-1.5,1.0,0.0,20,2,0.0,0.0,0
108,1,31070425,0.05,0.0,3e-05,rulebase,1.2955154798325458e-13,0.0,1.483431100845337,-2.4081694860456082e-08,1.0,6.425711035262793e-05,0.00011084436846431345,0.0,-1.5,1.0,0.0,29,2,0.0,0.0,0
108,2,31080425,0.05,0.0,3e-05,rulebase,2.8145105061654074e-13,0.0,1.4063820838928223,-1.4111401824834502e-08,1.0,0.00010615277278702706,0.00020621414296329021,0.0,-0.25,0.5,0.0,35,2,0.0,0.0,0
109,0,31160425,0.05,0.0,0.0001,rulebase,0.0,0.0,1.2658976316452026,-5.002395830899786e-09,1.0,0.00010819086310220882,0.000219529916648753,0.0,-0.25,0.5,0.0,26,2,0.0,0.0,0
109,1,31170425,0.05,0.0,0.0001,rulebase,5.41496665215635e-12,0.0,1.255568504333496,4.8129265017848866e-09,1.0,0.00014786163228563964,0.00031427646172232926,0.0,-1.5,1.0,0.0,19,2,0.0,0.0,0
109,2,31180425,0.05,0.0,0.0001,rulebase,4.327903053297222e-12,0.0,1.4095512628555298,2.055999637207151e-08,1.0,0.00016756574041210115,0.00031525298254564404,0.0,0.75,0.0,0.0,28,2,0.0,0.0,0
110,0,31260425,0.05,0.0,0.0003,rulebase,0.0,0.0,1.3439123630523682,-1.9314892796273853e-08,1.0,0.0006666002445854247,0.0013880510814487934,0.0,0.75,0.0,0.0,29,2,0.0,0.0,0
110,1,31270425,0.05,0.0,0.0003,rulebase,6.620722026173809e-11,0.0,1.4154388904571533,-1.636408342164941e-08,1.0,0.0005860957317054272,0.0012878460111096501,0.0,0.5,0.0,0.0,10,2,0.0,0.0,0
110,2,31280425,0.05,0.0,0.0003,rulebase,5.7747695514365205e-11,0.0,1.4349642992019653,2.895453432572026e-09,1.0,0.0007436434389092028,0.001526332343928516,0.0,0.75,0.0,0.0,24,2,0.0,0.0,0
111,0,31360425,0.05,0.001,3e-05,rulebase,0.0,0.0,1.4925414323806763,3.758780664497863e-08,1.0,2.8649823434534483e-05,5.2660579967778176e-05,0.0,-1.5,1.0,0.0,24,2,0.0,0.0,0
111,1,31370425,0.05,0.001,3e-05,rulebase,3.070746171988763e-14,0.0,1.4937467575073242,-3.2904743818562565e-08,1.0,6.61243248032406e-05,0.00011169807112310082,0.0,-0.5,0.5,0.0,34,2,0.0,0.0,0
111,2,31380425,0.05,0.001,3e-05,rulebase,3.006631944281468e-13,0.0,1.423675537109375,-1.1270761213211244e-08,1.0,9.369752660859376e-05,0.00017577888502273709,0.0,-0.5,0.5,0.0,30,2,0.0,0.0,0
112,0,31460425,0.05,0.001,0.0001,rulebase,0.0,0.0,1.487999677658081,-4.082259863480431e-08,1.0,0.00022854350390844047,0.0003556521260179579,0.0,0.5,0.0,0.0,32,2,0.0,0.0,0
112,1,31470425,0.05,0.001,0.0001,rulebase,8.565006343053128e-12,0.0,1.3714590072631836,1.6063494978624249e-10,1.0,0.0003158601757604629,0.0004867456736974418,0.0,-1.5,1.0,0.0,25,2,0.0,0.0,0
112,2,31480425,0.05,0.001,0.0001,rulebase,2.4849493990286575e-11,0.0,1.4635142087936401,-2.4424064548611568e-08,1.0,0.000474221829790622,0.0007563128601759672,0.0,-0.5,0.5,0.0,23,2,0.0,0.0,0
113,0,31560425,0.05,0.001,0.0003,rulebase,0.0,0.0,1.385333776473999,1.2603527110854884e-08,1.0,0.00012413185322657228,0.00036801816895604134,0.0,-0.25,0.5,0.0,29,2,0.0,0.0,0
113,1,31570425,0.05,0.001,0.0003,rulebase,6.750965064750147e-11,0.0,1.3360081911087036,7.291240056161996e-09,1.0,0.0001800256286514923,0.0006111118709668517,0.0,1.0,0.0,0.0,33,2,0.0,0.0,0
113,2,31580425,0.05,0.001,0.0003,rulebase,3.209673082871234e-10,0.0,1.3478738069534302,5.095879718197693e-09,1.0,0.0002489887992851436,0.0007473387522622943,0.0,-0.25,0.5,0.0,34,2,0.0,0.0,0
114,0,31660425,0.05,0.005,3e-05,rulebase,0.0,0.0,1.4255859851837158,-9.033960246540573e-09,1.0,6.06279463681858e-05,0.0001220416888827458,0.0,1.0,0.0,0.0,36,2,0.0,0.0,0
114,1,31670425,0.05,0.005,3e-05,rulebase,3.416542873266315e-12,0.0,1.4627199172973633,-1.3568970835819982e-08,1.0,7.799299055477604e-05,0.00013629593013320118,0.0,-0.25,0.5,0.0,27,2,0.0,0.0,0
114,2,31680425,0.05,0.005,3e-05,rulebase,4.416980670107762e-12,0.0,1.3959161043167114,1.3138219401298556e-09,1.0,8.844114927342162e-05,0.00019544769020285457,0.0,-0.25,0.5,0.0,32,2,0.0,0.0,0
115,0,31760425,0.05,0.005,0.0001,rulebase,0.0,0.0,1.3956341743469238,-1.7054945899985796e-08,1.0,0.00013945686805527657,0.0002715699083637446,0.0,-1.5,1.0,0.0,27,2,0.0,0.0,0
115,1,31770425,0.05,0.005,0.0001,rulebase,4.750052347984868e-12,0.0,1.4171457290649414,-1.5667277475372998e-09,1.0,0.00018929835641756654,0.0003019549767486751,0.0,-0.5,0.5,0.0,24,2,0.0,0.0,0
115,2,31780425,0.05,0.005,0.0001,rulebase,4.3454571538315e-12,0.0,1.4340299367904663,-1.3173666602028788e-08,1.0,0.0001970963057829067,0.00032869295682758093,0.0,-0.5,0.5,0.0,30,2,0.0,0.0,0
116,0,31860425,0.05,0.005,0.0003,rulebase,0.0,0.0,1.4326860904693604,2.2563957813304114e-08,1.0,0.0001488591224187985,0.00038368708919733763,0.0,1.0,0.0,0.0,36,2,0.0,0.0,0
116,1,31870425,0.05,0.005,0.0003,rulebase,3.374200571726327e-11,0.0,1.424837589263916,-1.9299074338618993e-08,1.0,0.0002912339405156672,0.0006769958417862654,0.0,-1.5,1.0,0.0,29,2,0.0,0.0,0
