normalize_advantages,lr,target_update_epochs,actor_only,entropy_coef,epoch,total_loss,policy_loss,actor_grad_norm_total,policy_mlp_final_grad_norm,neural_delta_abs_mean,neural_delta_abs_max,top1_action_changed_rate
True,0.0003,16,True,0.001,5,0.08364444226026535,0.0850662812590599,0.004852596482662161,0.004850130303115636,0.000491396349389106,0.0025248888414353132,0.0
True,0.0003,16,True,0.001,6,0.08363522589206696,0.08505704253911972,0.0053216186356992165,0.005317667293371489,0.0006277999491430819,0.0032348947133868933,0.0
True,0.0003,16,True,0.001,7,0.08362434059381485,0.08504612743854523,0.005837802616594774,0.005831923290157764,0.0007825682405382395,0.004046957939863205,0.0
True,0.0003,16,True,0.001,8,0.08361159265041351,0.0850333422422409,0.0064018398310897165,0.006393552963380565,0.000957900716457516,0.004962939769029617,0.0
True,0.0003,16,True,0.001,9,0.08359675109386444,0.08501846343278885,0.007013383192181707,0.0070021142714104655,0.0011552131036296487,0.006012363359332085,0.0
True,0.0003,16,True,0.001,10,0.08357956260442734,0.08500122278928757,0.007678323073581839,0.0076633914230429135,0.0013772968668490648,0.0072164880111813545,0.0
True,0.0003,16,True,0.001,11,0.08355968445539474,0.0849812924861908,0.00840100783129411,0.008381654707087042,0.0016286097234115005,0.0085798604413867,0.0
True,0.0003,16,True,0.001,12,0.08353685587644577,0.08495839685201645,0.009184111807993814,0.009159473806679499,0.0019131072331219912,0.01012629084289074,0.0
True,0.0003,16,True,0.001,13,0.08351065218448639,0.0849321186542511,0.010033808958556333,0.010002777084898563,0.0022347846534103155,0.011889089830219746,0.0
True,0.0003,16,True,0.001,14,0.08348063379526138,0.08490201085805893,0.010957087564876686,0.010918458607087832,0.0025986568070948124,0.01388759259134531,0.0
True,0.0003,16,True,0.001,15,0.08344634622335434,0.08486762642860413,0.011957991665720473,0.011910267449227694,0.0030095253605395555,0.016166606917977333,0.0
True,0.0003,16,True,0.001,16,0.0834072008728981,0.08482836931943893,0.013046258311856818,0.01298770141382853,0.0034734481014311314,0.01877366378903389,0.0
True,0.0003,16,False,0.0,1,0.3072931468486786,0.08509033173322678,0.2890010517113973,0.00394750671727515,0.00012352682824712247,0.0005246938671916723,0.0
True,0.0003,16,False,0.0,2,0.30136072635650635,0.08508574217557907,0.2439879454055257,0.003862164455984998,0.0002025074209086597,0.0009701891685836017,0.0
True,0.0003,16,False,0.0,3,0.29639434814453125,0.08508077263832092,0.20384660422730863,0.0039580609301617725,0.00029410081333480775,0.0014582667499780655,0.0
True,0.0003,16,False,0.0,4,0.2923205494880676,0.0850752517580986,0.1674583295188877,0.0040967308974446965,0.0004032096767332405,0.0020130944903939962,0.0
True,0.0003,16,False,0.0,5,0.28907227516174316,0.08506910502910614,0.13388415808636997,0.004262081592074476,0.0005335286259651184,0.0026487282011657953,0.0
True,0.0003,16,False,0.0,6,0.28658202290534973,0.08506220579147339,0.10345436950990754,0.004450619536442118,0.000677394331432879,0.0033419078681617975,0.0
True,0.0003,16,False,0.0,7,0.2847745716571808,0.08505450189113617,0.07609296100194309,0.004660885335911955,0.0008358868071809411,0.0040971338748931885,0.0
True,0.0003,16,False,0.0,8,0.2835659086704254,0.0850459560751915,0.053933290057811334,0.004888134901698564,0.0010086679831147194,0.004905628506094217,0.0
True,0.0003,16,False,0.0,9,0.28285056352615356,0.0850365087389946,0.04129033997633663,0.005130339891817713,0.0011922940611839294,0.005768397822976112,0.0
True,0.0003,16,False,0.0,10,0.2824980914592743,0.0850261002779007,0.04259051852665973,0.005382919534549812,0.0013948414707556367,0.006696657277643681,0.0
True,0.0003,16,False,0.0,11,0.28235718607902527,0.08501477539539337,0.05236746928279455,0.005639654488271299,0.0016049682162702084,0.007668259087949991,0.0
True,0.0003,16,False,0.0,12,0.2822869122028351,0.08500254154205322,0.06319743334570938,0.005897946052552788,0.0018134268466383219,0.008662357926368713,0.0
True,0.0003,16,False,0.0,13,0.2821737825870514,0.08498941361904144,0.07159151344189882,0.006155371914138929,0.00202416954562068,0.009678851813077927,0.0
True,0.0003,16,False,0.0,14,0.28194499015808105,0.08497536182403564,0.07629339797244819,0.006410679338579203,0.0022320314310491085,0.010704397223889828,0.0
True,0.0003,16,False,0.0,15,0.281577467918396,0.08496040850877762,0.07747927292176818,0.006663677524962379,0.0024388334713876247,0.011741423979401588,0.0
True,0.0003,16,False,0.0,16,0.2810785174369812,0.08494452387094498,0.07552900924505435,0.006914403976090571,0.002644878113642335,0.0127892279997468,0.0
True,0.0003,16,False,0.001,1,0.30587124824523926,0.08509033173322678,0.2890008727374605,0.003935035196871535,9.634134767111391e-05,0.0004795496352016926,0.0
True,0.0003,16,False,0.001,2,0.299938827753067,0.08508573472499847,0.24398774222824915,0.003850347588139717,0.00016555769252590835,0.0008381089428439736,0.0
True,0.0003,16,False,0.001,3,0.2949724793434143,0.08508077263832092,0.20384634351130299,0.003946002166892041,0.00025585872936062515,0.0012363129062578082,0.0
True,0.0003,16,False,0.001,4,0.2908986806869507,0.0850752517580986,0.1674579895107548,0.004084216677097121,0.0003485461638774723,0.0017231929814442992,0.0
True,0.0003,16,False,0.001,5,0.2876504063606262,0.08506908267736435,0.13388369848375367,0.0042489788061541925,0.00044729505316354334,0.002278936095535755,0.0
True,0.0003,16,False,0.001,6,0.2851601839065552,0.08506220579147339,0.10345374229257953,0.004436821322697298,0.0005560745485126972,0.0029108067974448204,0.0
True,0.0003,16,False,0.001,7,0.283352792263031,0.08505451679229736,0.07609207929399261,0.0046462922652083715,0.000681112171150744,0.003639899892732501,0.0
True,0.0003,16,False,0.001,8,0.28214412927627563,0.0850459560751915,0.05393198440022456,0.004872661335353444,0.0008252324187196791,0.004428720101714134,0.0
True,0.0003,16,False,0.001,9,0.28142881393432617,0.0850365087389946,0.04128848085113894,0.0051139282213368276,0.0009890309302136302,0.005280657671391964,0.0
True,0.0003,16,False,0.001,10,0.2810763716697693,0.0850260928273201,0.042588482068557046,0.005365532229531276,0.0011675035348162055,0.006180182099342346,0.0
True,0.0003,16,False,0.001,11,0.28093549609184265,0.08501478284597397,0.05236557543956377,0.005621280020106316,0.0013595368945971131,0.007127256132662296,0.0
True,0.0003,16,False,0.001,12,0.28086528182029724,0.08500254899263382,0.06319564232594121,0.005878578446998254,0.001561222830787301,0.008111363276839256,0.0
True,0.0003,16,False,0.001,13,0.28075218200683594,0.08498942106962204,0.07158971677677316,0.006135005482438333,0.0017648383509367704,0.009105974808335304,0.0
True,0.0003,16,False,0.001,14,0.2805234491825104,0.08497539162635803,0.07629156893671928,0.006389314160314828,0.0019715975504368544,0.010114382021129131,0.0
True,0.0003,16,False,0.001,15,0.2801559865474701,0.0849604681134224,0.07747734950079031,0.00664131645457772,0.0021795742213726044,0.011130005121231079,0.0
True,0.0003,16,False,0.001,16,0.27965715527534485,0.08494460582733154,0.07552694794978418,0.0068910484168161635,0.002388840774074197,0.01215144619345665,0.0
True,0.0003,64,True,0.0,1,0.08509033173322678,0.08509033173322678,0.003947515795432394,0.00394750671727515,0.0001237609685631469,0.0005152445519343019,0.0
True,0.0003,64,True,0.0,2,0.08508576452732086,0.08508576452732086,0.0038052706810652284,0.003805119530975668,0.00017556746024638414,0.0008729949477128685,0.0
True,0.0003,64,True,0.0,3,0.08508046716451645,0.08508046716451645,0.004076621413107919,0.004076019870796886,0.0002692300477065146,0.0013138109352439642,0.0
True,0.0003,64,True,0.0,4,0.08507402241230011,0.08507402241230011,0.004442517465163354,0.004441150400138339,0.00037525611696764827,0.0017963733989745378,0.0
True,0.0003,64,True,0.0,5,0.08506627380847931,0.08506627380847931,0.004866525218323578,0.004864051846186057,0.0004979506484232843,0.0024224764201790094,0.0
True,0.0003,64,True,0.0,6,0.08505704253911972,0.08505704253911972,0.0053367662422783985,0.005332803690168195,0.0006346452282741666,0.003147049341350794,0.0
True,0.0003,64,True,0.0,7,0.08504613488912582,0.08504613488912582,0.005854310098340989,0.005848412080242978,0.0007877363241277635,0.003978951368480921,0.0
True,0.0003,64,True,0.0,8,0.08503333479166031,0.08503333479166031,0.006419872210034581,0.006411559167189138,0.0009598144679330289,0.00493416003882885,0.0
True,0.0003,64,True,0.0,9,0.08501846343278885,0.08501846343278885,0.007033200840935153,0.00702189330608317,0.0011562214931473136,0.005994983483105898,0.0
True,0.0003,64,True,0.0,10,0.08500121533870697,0.08500121533870697,0.007699980556049948,0.007684998070063892,0.0013789457734674215,0.007186588831245899,0.0
True,0.0003,64,True,0.0,11,0.0849812850356102,0.0849812850356102,0.008424747784853508,0.00840532640971979,0.0016317102126777172,0.00852429773658514,0.0
True,0.0003,64,True,0.0,12,0.08495840430259705,0.08495840430259705,0.009210242589275674,0.009185511800254734,0.0019172040047124028,0.010046862997114658,0.0
True,0.0003,64,True,0.0,13,0.0849321112036705,0.0849321112036705,0.01006254698152153,0.010031400899651736,0.002240010304376483,0.011776535771787167,0.0
True,0.0003,64,True,0.0,14,0.08490199595689774,0.08490199595689774,0.010988731555461196,0.010949960092237837,0.0026040910743176937,0.013753747567534447,0.0
True,0.0003,64,True,0.0,15,0.08486759662628174,0.08486759662628174,0.011992646664117838,0.011944726003536152,0.003014736343175173,0.01600906439125538,0.0
True,0.0003,64,True,0.0,16,0.08482833206653595,0.08482833206653595,0.01308426983302917,0.013025481976247245,0.003476780140772462,0.01860380917787552,0.0
True,0.0003,64,True,0.0,17,0.0847836509346962,0.0847836509346962,0.01426816732818622,0.014196702230423706,0.003998840227723122,0.021577835083007812,0.0
True,0.0003,64,True,0.0,18,0.08473285287618637,0.08473285287618637,0.015553294768241428,0.015466711115096548,0.004589263815432787,0.025044983252882957,0.0
True,0.0003,64,True,0.0,19,0.08467507362365723,0.08467507362365723,0.016952499917471456,0.016847779657392623,0.005257737822830677,0.02911136858165264,0.0
True,0.0003,64,True,0.0,20,0.08460939675569534,0.08460939675569534,0.018477652666933127,0.018351643061603147,0.006016429513692856,0.03381633013486862,0.0
True,0.0003,64,True,0.0,21,0.0845348909497261,0.0845348909497261,0.020136379766030072,0.019985799312585404,0.006879906170070171,0.03922203555703163,0.0
True,0.0003,64,True,0.0,22,0.08445042371749878,0.08445042371749878,0.021941662542284347,0.0217618084457862,0.00786604080349207,0.04543561860918999,0.0
True,0.0003,64,True,0.0,23,0.08435454964637756,0.08435454964637756,0.023910641195037812,0.02369672992594104,0.008995909243822098,0.05255153775215149,0.0
True,0.0003,64,True,0.0,24,0.08424584567546844,0.08424584567546844,0.026055536981001867,0.025802064119422825,0.010293655097484589,0.060642849653959274,0.0
True,0.0003,64,True,0.0,25,0.08412276953458786,0.08412276953458786,0.02839185886296261,0.028091738366094795,0.011782254092395306,0.06982991099357605,0.0
True,0.0003,64,True,0.0,26,0.08398354798555374,0.08398354798555374,0.030932260402069325,0.030578359157397164,0.013492539525032043,0.08025696128606796,0.0
True,0.0003,64,True,0.0,27,0.08382587879896164,0.08382587879896164,0.03369899869098205,0.03328241669709752,0.015452352352440357,0.09206908196210861,0.0
True,0.0003,64,True,0.0,28,0.08364744484424591,0.08364744484424591,0.03670816162327109,0.03621805452622465,0.017700159922242165,0.10544732958078384,0.0
True,0.0003,64,True,0.0,29,0.08344531059265137,0.08344531059265137,0.039985853794619816,0.03940996663405922,0.02026912197470665,0.12058798223733902,0.0
True,0.0003,64,True,0.0,30,0.08323536068201065,0.08323536068201065,0.03787562039371253,0.03727938114489899,0.02318054996430874,0.13736273348331451,0.0
True,0.0003,64,True,0.0,31,0.08300835639238358,0.08300835639238358,0.041334348781359116,0.04063405070218001,0.026484591886401176,0.15604929625988007,0.0
True,0.0003,64,True,0.0,32,0.08275257796049118,0.08275257796049118,0.041420063948560536,0.04063960836322151,0.030216053128242493,0.1768234670162201,0.0
True,0.0003,64,True,0.0,33,0.08250794559717178,0.08250794559717178,0.037886447825318234,0.037071242943835514,0.03443291038274765,0.20002055168151855,0.0
True,0.0003,64,True,0.0,34,0.08225477486848831,0.08225477486848831,0.03988877915465825,0.03895037772126493,0.03923908248543739,0.2257157266139984,0.0
True,0.0003,64,True,0.0,35,0.08199521154165268,0.08199521154165268,0.03700606856863129,0.03597770565621146,0.04470750689506531,0.2535865902900696,0.0
True,0.0003,64,True,0.0,36,0.0817268043756485,0.0817268043756485,0.040385644695087965,0.039202071230072334,0.050957128405570984,0.2839142680168152,0.0
True,0.0003,64,True,0.0,37,0.08143465220928192,0.08143465220928192,0.041736449841463984,0.04041228564862171,0.058086395263671875,0.3168300688266754,0.0
True,0.0003,64,True,0.0,38,0.08114519715309143,0.08114519715309143,0.034827858896151184,0.03333912722393625,0.06598379462957382,0.3511095941066742,0.0
True,0.0003,64,True,0.0,39,0.08088894188404083,0.08088894188404083,0.03381471824863858,0.03207170603648251,0.07452437281608582,0.3856571912765503,0.0
True,0.0003,64,True,0.0,40,0.08060328662395477,0.08060328662395477,0.03686199981507965,0.03487752655449992,0.08380959928035736,0.42067354917526245,0.0
True,0.0003,64,True,0.0,41,0.08030341565608978,0.08030341565608978,0.030796800390885108,0.028391909941172643,0.09369809925556183,0.4550967216491699,0.0
True,0.0003,64,True,0.0,42,0.08002258092164993,0.08002258092164993,0.02781758968134124,0.02502537004459112,0.10391958802938461,0.4872387945652008,0.0
True,0.0003,64,True,0.0,43,0.07975451648235321,0.07975451648235321,0.027792495514835702,0.024519334565544133,0.11452148854732513,0.5166565179824829,0.0
True,0.0003,64,True,0.0,44,0.07947422564029694,0.07947422564029694,0.025940876030129394,0.021882962237037822,0.12519018352031708,0.5411506295204163,0.0
True,0.0003,64,True,0.0,45,0.07919802516698837,0.07919802516698837,0.025035986293596314,0.020018962817146883,0.13571374118328094,0.5594189167022705,0.0
True,0.0003,64,True,0.0,46,0.07893496006727219,0.07893496006727219,0.02399315805798612,0.01774403060439143,0.14549027383327484,0.6008108258247375,0.0
True,0.0003,64,True,0.0,47,0.07864857465028763,0.07864857465028763,0.02512244955787907,0.018477500497041763,0.15454880893230438,0.6373220086097717,0.0
True,0.0003,64,True,0.0,48,0.07834391295909882,0.07834391295909882,0.024239396784034473,0.017480796006405307,0.16281352937221527,0.6687527298927307,0.0
True,0.0003,64,True,0.0,49,0.07802853733301163,0.07802853733301163,0.019776084158446817,0.011649021182509255,0.16986869275569916,0.6933320760726929,0.0
True,0.0003,64,True,0.0,50,0.0777510553598404,0.0777510553598404,0.017911920399853006,0.009872884607538041,0.17559660971164703,0.7110594511032104,0.0
True,0.0003,64,True,0.0,51,0.0774773359298706,0.0774773359298706,0.01862767188682082,0.010568972115082354,0.18006964027881622,0.722598135471344,0.0
True,0.0003,64,True,0.0,52,0.07718783617019653,0.07718783617019653,0.018552465345193017,0.01004753459662568,0.1833258867263794,0.7280373573303223,0.0
True,0.0003,64,True,0.0,53,0.07691452652215958,0.07691452652215958,0.018963023808364263,0.011843720921429452,0.18598678708076477,0.7344369888305664,0.0
True,0.0003,64,True,0.0,54,0.07667264342308044,0.07667264342308044,0.020094724654372672,0.015174126834822513,0.1883014440536499,0.7388390302658081,0.0
True,0.0003,64,True,0.0,55,0.07644899189472198,0.07644899189472198,0.021579805694229563,0.016836383217910207,0.19038237631320953,0.7415003776550293,0.0
True,0.0003,64,True,0.0,56,0.07620879262685776,0.07620879262685776,0.022235224149725195,0.017588992038014922,0.19230206310749054,0.743030309677124,0.0
True,0.0003,64,True,0.0,57,0.07595594972372055,0.07595594972372055,0.023904560404172243,0.01937870716480214,0.19422505795955658,0.7437580823898315,0.0
True,0.0003,64,True,0.0,58,0.0756850317120552,0.0756850317120552,0.025688112706084697,0.021245196053435934,0.19632838666439056,0.7444590926170349,0.0
True,0.0003,64,True,0.0,59,0.0754014402627945,0.0754014402627945,0.026460939531553516,0.022013000695928143,0.19896742701530457,0.7465389370918274,0.0
True,0.0003,64,True,0.0,60,0.07509907335042953,0.07509907335042953,0.028382375069652674,0.023953492310010104,0.20242184400558472,0.7506558299064636,0.0
True,0.0003,64,True,0.0,61,0.07477579265832901,0.07477579265832901,0.028149740465636112,0.023429915323466312,0.20678496360778809,0.7570897936820984,0.0
True,0.0003,64,True,0.0,62,0.07445229589939117,0.07445229589939117,0.028455651878793335,0.02346193758182359,0.21176578104496002,0.775109589099884,0.0
True,0.0003,64,True,0.0,63,0.07410325855016708,0.07410325855016708,0.030475743493309285,0.0254582881301858,0.21757887303829193,0.8046192526817322,0.0
True,0.0003,64,True,0.0,64,0.0737379714846611,0.0737379714846611,0.030257765561264544,0.02505297542838801,0.2238972783088684,0.8355547189712524,0.0
True,0.0003,64,True,0.001,1,0.08366842567920685,0.08509033173322678,0.0039350442523024675,0.003935035196871535,9.624863014323637e-05,0.0004700920544564724,0.0
True,0.0003,64,True,0.001,2,0.08366385102272034,0.08508574962615967,0.0037937001181650234,0.0037935493302020213,0.00016736202815081924,0.0008040528045967221,0.0
True,0.0003,64,True,0.001,3,0.08365859091281891,0.08508047461509705,0.004064584087475672,0.004063983931915416,0.0002642052131704986,0.0013202271657064557,0.0
True,0.0003,64,True,0.001,4,0.08365215361118317,0.08507401496171951,0.004429644505965234,0.004428281096835094,0.0003715721541084349,0.0018975844141095877,0.0
True,0.0003,64,True,0.001,5,0.08364444226026535,0.0850662812590599,0.004852596482662161,0.004850130303115636,0.000491396349389106,0.0025248888414353132,0.0
True,0.0003,64,True,0.001,6,0.08363522589206696,0.08505704253911972,0.0053216186356992165,0.005317667293371489,0.0006277999491430819,0.0032348947133868933,0.0
True,0.0003,64,True,0.001,7,0.08362434059381485,0.08504612743854523,0.005837802616594774,0.005831923290157764,0.0007825682405382395,0.004046957939863205,0.0
True,0.0003,64,True,0.001,8,0.08361159265041351,0.0850333422422409,0.0064018398310897165,0.006393552963380565,0.000957900716457516,0.004962939769029617,0.0
True,0.0003,64,True,0.001,9,0.08359675109386444,0.08501846343278885,0.007013383192181707,0.0070021142714104655,0.0011552131036296487,0.006012363359332085,0.0
True,0.0003,64,True,0.001,10,0.08357956260442734,0.08500122278928757,0.007678323073581839,0.0076633914230429135,0.0013772968668490648,0.0072164880111813545,0.0
True,0.0003,64,True,0.001,11,0.08355968445539474,0.0849812924861908,0.00840100783129411,0.008381654707087042,0.0016286097234115005,0.0085798604413867,0.0
True,0.0003,64,True,0.001,12,0.08353685587644577,0.08495839685201645,0.009184111807993814,0.009159473806679499,0.0019131072331219912,0.01012629084289074,0.0
True,0.0003,64,True,0.001,13,0.08351065218448639,0.0849321186542511,0.010033808958556333,0.010002777084898563,0.0022347846534103155,0.011889089830219746,0.0
True,0.0003,64,True,0.001,14,0.08348063379526138,0.08490201085805893,0.010957087564876686,0.010918458607087832,0.0025986568070948124,0.01388759259134531,0.0
True,0.0003,64,True,0.001,15,0.08344634622335434,0.08486762642860413,0.011957991665720473,0.011910267449227694,0.0030095253605395555,0.016166606917977333,0.0
True,0.0003,64,True,0.001,16,0.0834072008728981,0.08482836931943893,0.013046258311856818,0.01298770141382853,0.0034734481014311314,0.01877366378903389,0.0
True,0.0003,64,True,0.001,17,0.0833626538515091,0.08478368818759918,0.01422647867830392,0.014155287357716921,0.003998223226517439,0.02175845019519329,0.0
True,0.0003,64,True,0.001,18,0.08331199735403061,0.08473288267850876,0.015507552351895085,0.015421305187306823,0.0045921336859464645,0.025224002078175545,0.0
True,0.0003,64,True,0.001,19,0.08325439691543579,0.08467511087656021,0.0169021906871955,0.01679784084470753,0.005264944396913052,0.029301978647708893,0.0
True,0.0003,64,True,0.001,20,0.08318893611431122,0.08460944890975952,0.018422133898843687,0.018296639406060137,0.006029121112078428,0.034023404121398926,0.0
True,0.0003,64,True,0.001,21,0.08311466127634048,0.08453495055437088,0.020075346653372576,0.019925282341215777,0.006900161970406771,0.03945993259549141,0.0
True,0.0003,64,True,0.001,22,0.08303047716617584,0.08445050567388535,0.0218741569213325,0.021694973172761277,0.007899191230535507,0.045712027698755264,0.0
True,0.0003,64,True,0.001,23,0.0829349160194397,0.08435465395450592,0.023836431819292528,0.02362329630347504,0.009044329635798931,0.05286063998937607,0.0
True,0.0003,64,True,0.001,24,0.08282659202814102,0.08424599468708038,0.025973839711242383,0.025721358322267324,0.010357821360230446,0.06097322702407837,0.0
True,0.0003,64,True,0.001,25,0.08270391076803207,0.0841229259967804,0.028301936360474095,0.028003027216534446,0.011865390464663506,0.07018487900495529,0.0
True,0.0003,64,True,0.001,26,0.08256512135267258,0.08398370444774628,0.030833249147708547,0.030480745977084295,0.013594805262982845,0.08063355088233948,0.0
True,0.0003,64,True,0.001,27,0.08240797370672226,0.08382605761289597,0.033590252650882745,0.03317533936257353,0.015574967488646507,0.09246768802404404,0.0
True,0.0003,64,True,0.001,28,0.08223013579845428,0.08364764600992203,0.036588737137090536,0.036100758369102724,0.017839103937149048,0.1058555543422699,0.0
True,0.0003,64,True,0.001,29,0.08202864974737167,0.08344551175832748,0.039854385912951526,0.0392808992791091,0.020421484485268593,0.12100032716989517,0.0
True,0.0003,64,True,0.001,30,0.08181948214769363,0.08323560655117035,0.03773011979469643,0.03713654790658235,0.023344652727246284,0.13778352737426758,0.0
True,0.0003,64,True,0.001,31,0.08159342408180237,0.08300870656967163,0.041173039114070845,0.04047590173672713,0.026659339666366577,0.15648731589317322,0.0
True,0.0003,64,True,0.001,32,0.08133868128061295,0.0827530100941658,0.04124053073950878,0.04046406746896805,0.030397063121199608,0.17723792791366577,0.0
True,0.0003,64,True,0.001,33,0.08109574019908905,0.08250898122787476,0.03767851585619051,0.03686804476503377,0.03461785614490509,0.20040500164031982,0.0
True,0.0003,64,True,0.001,34,0.08084402978420258,0.08225604146718979,0.039659068349077495,0.03872659922154209,0.039423562586307526,0.2260597199201584,0.0
True,0.0003,64,True,0.001,35,0.08058673143386841,0.0819973573088646,0.036744676737551205,0.03572231454200892,0.04489099234342575,0.2538853883743286,0.0
True,0.0003,64,True,0.001,36,0.08032038062810898,0.0817294493317604,0.04009639936544774,0.03892032708296743,0.05113924294710159,0.2841460108757019,0.0
True,0.0003,64,True,0.001,37,0.08003083616495132,0.08143815398216248,0.04141247492472204,0.04009826284359458,0.05825807899236679,0.31695836782455444,0.0
True,0.0003,64,True,0.001,38,0.07974528521299362,0.08115062862634659,0.03445581076323386,0.03297754224437014,0.06613379716873169,0.3510931432247162,0.0
True,0.0003,64,True,0.001,39,0.07949049770832062,0.0808936357498169,0.03343937531454016,0.031706230780049374,0.07464402914047241,0.38544797897338867,0.0
True,0.0003,64,True,0.001,40,0.07920833677053452,0.0806090384721756,0.0364480051113787,0.0344768177200663,0.08389807492494583,0.420247882604599,0.0
True,0.0003,64,True,0.001,41,0.07891221344470978,0.08031021803617477,0.03035502547607175,0.027960283104022196,0.09374264627695084,0.45443177223205566,0.0
True,0.0003,64,True,0.001,42,0.07863421738147736,0.08002927899360657,0.027386969939814328,0.02460634566765792,0.10391581803560257,0.48630374670028687,0.0
True,0.0003,64,True,0.001,43,0.0783703476190567,0.07976225763559341,0.027344627273944277,0.024077675329542053,0.11445534974336624,0.5153069496154785,0.0
True,0.0003,64,True,0.001,44,0.07809189707040787,0.07948045432567596,0.02555187683593207,0.021496634480565654,0.1250464916229248,0.5393033623695374,0.0
True,0.0003,64,True,0.001,45,0.077817402780056,0.07920248806476593,0.024694281551006253,0.019686541999960665,0.1354869306087494,0.5567365884780884,0.0
True,0.0003,64,True,0.001,46,0.07755555212497711,0.07893712818622589,0.023762906845465684,0.01754829737094692,0.14517757296562195,0.597430944442749,0.0
True,0.0003,64,True,0.001,47,0.07727362960577011,0.0786517933011055,0.024826320067997246,0.018215719884075016,0.1541266292333603,0.6331252455711365,0.0
True,0.0003,64,True,0.001,48,0.07697088271379471,0.07834570109844208,0.023915640975259198,0.017196741586246865,0.16229666769504547,0.6637521982192993,0.0
True,0.0003,64,True,0.001,49,0.07665475457906723,0.07802630215883255,0.020338897566474636,0.012689183777806584,0.169333815574646,0.6879926919937134,0.0
True,0.0003,64,True,0.001,50,0.07638056576251984,0.07774903625249863,0.01775440683427807,0.009979758774523359,0.17509040236473083,0.7058508992195129,0.0
True,0.0003,64,True,0.001,51,0.07610978186130524,0.07747539132833481,0.018349544661295118,0.010330683360217807,0.1795681118965149,0.7174478769302368,0.0
True,0.0003,64,True,0.001,52,0.07582227885723114,0.07718522846698761,0.018708973515413382,0.010547877648718382,0.18279294669628143,0.7229079008102417,0.0
True,0.0003,64,True,0.001,53,0.07555066794157028,0.07691115140914917,0.018668284361099546,0.011545782957432787,0.18536418676376343,0.7282983660697937,0.0
True,0.0003,64,True,0.001,54,0.07531437277793884,0.07667256891727448,0.01972999633588699,0.014826729664544616,0.18754857778549194,0.7320952415466309,0.0
