episode_id,step_index,actor,action_type,action_index,action_canonical_key,old_log_prob,old_value,reward,return,advantage_raw,advantage_normalized,final_rank,terminal_reward,legal_count,selected_prior_rank,selected_prior_prob,prior_top1_prob,selected_is_prior_top1,prior_top1_margin_to_second,delta_needed_to_flip_top1
16586267,64,0,0,6,0|tile=7|consumed=|from=-1|flags=0,-3.3400485515594482,-0.19031009078025818,0.0,-1.1672556400299072,-0.9769455790519714,-1.4738373756408691,3,-1.5,9,7,0.03543402999639511,0.715994656085968,False,3.0,3.00600004196167
16586267,68,1,0,4,0|tile=23|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.3675459325313568,0.3675459325313568,0.473071813583374,1,0.5,13,1,0.6274406313896179,0.6274406313896179,True,3.0,3.0
16586267,72,2,0,4,0|tile=20|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,13,1,0.6274406313896179,0.6274406313896179,True,3.0,3.0
16586267,76,3,0,1,0|tile=9|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.7737809419631958,0.7737809419631958,1.061326026916504,0,1.0,10,1,0.6916107535362244,0.6916107535362244,True,3.0,3.0
16586267,80,0,0,7,0|tile=8|consumed=|from=-1|flags=1,-0.33422762155532837,-0.24387162923812866,0.0,-1.2158548831939697,-0.9719831943511963,-1.4666516780853271,3,-1.5,9,1,0.7158931493759155,0.7158931493759155,True,3.0,3.0
16586267,84,1,0,10,0|tile=32|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.3868904709815979,0.3868904709815979,0.5010839700698853,1,0.5,13,1,0.6273238062858582,0.6273238062858582,True,3.0,3.0
16586267,88,2,0,0,0|tile=18|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,13,1,0.6275189518928528,0.6275189518928528,True,3.000999927520752,3.000999927520752
16586267,92,3,0,7,0|tile=26|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.8145062327384949,0.8145062327384949,1.1202988624572754,0,1.0,9,1,0.7158931493759155,0.7158931493759155,True,3.0,3.0
16586267,96,0,0,1,0|tile=9|consumed=|from=-1|flags=1,-0.3340175747871399,-0.25793302059173584,0.0,-1.266271710395813,-1.0083386898040771,-1.5192967653274536,3,-1.5,9,1,0.7160456776618958,0.7160456776618958,True,3.0,3.0
16586267,100,1,0,0,0|tile=2|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.40725311636924744,0.40725311636924744,0.5305703282356262,1,0.5,13,1,0.6275189518928528,0.6275189518928528,True,3.000999927520752,3.000999927520752
16586267,104,2,0,3,0|tile=11|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,12,1,0.6474446654319763,0.6474446654319763,True,3.0,3.0
16586267,108,3,0,8,0|tile=28|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.8573750257492065,0.8573750257492065,1.1823755502700806,0,1.0,9,1,0.715867817401886,0.715867817401886,True,3.0,3.0
16586267,112,0,0,7,0|tile=32|consumed=|from=-1|flags=1,-0.3342371881008148,-0.24577105045318604,0.0,-1.3199822902679443,-1.0742112398147583,-1.6146843433380127,3,-1.5,9,1,0.7158931493759155,0.7158931493759155,True,3.0,3.0
16586267,116,1,0,0,0|tile=1|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.42868751287460327,0.42868751287460327,0.5616087317466736,1,0.5,13,1,0.6275189518928528,0.6275189518928528,True,3.000999927520752,3.000999927520752
16586267,120,2,0,10,0|tile=33|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,13,1,0.6273238062858582,0.6273238062858582,True,3.0,3.0
16586267,124,3,0,7,0|tile=27|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.9024999737739563,0.9024999737739563,1.247719407081604,0,1.0,8,1,0.742133617401123,0.742133617401123,True,3.0,3.0
16586267,128,0,0,8,0|tile=31|consumed=|from=-1|flags=1,-0.3342553675174713,-0.2616070508956909,0.0,-1.3756862878799438,-1.114079236984253,-1.6724157333374023,3,-1.5,9,1,0.715867817401886,0.715867817401886,True,3.0,3.0
16586267,132,1,0,11,0|tile=30|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.45124998688697815,0.45124998688697815,0.5942806005477905,1,0.5,13,1,0.6273044943809509,0.6273044943809509,True,3.0,3.0
16586267,136,2,0,4,0|tile=12|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,12,1,0.6474239230155945,0.6474239230155945,True,3.0,3.0
16586267,140,3,0,1,0|tile=18|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.949999988079071,0.949999988079071,1.3165024518966675,0,1.0,9,1,0.7160456776618958,0.7160456776618958,True,3.0,3.0
16586267,144,0,0,2,0|tile=2|consumed=|from=-1|flags=0,-3.336237907409668,-0.21855610609054565,0.0,-1.4365878105163574,-1.2180317640304565,-1.8229455947875977,3,-1.5,9,4,0.03556974604725838,0.715867817401886,False,3.0,3.002000093460083
16586267,148,1,0,11,0|tile=31|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.4749999940395355,0.4749999940395355,0.6286721229553223,1,0.5,12,1,0.647278904914856,0.647278904914856,True,3.0,3.0
16586267,152,2,0,0,0|tile=18|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,13,1,0.6275189518928528,0.6275189518928528,True,3.000999927520752,3.000999927520752
16586267,156,3,0,1,0|tile=1|consumed=|from=-1|flags=0,0.0,0.0,1.0,1.0,1.0,1.388905644416809,0,1.0,9,1,0.7160456776618958,0.7160456776618958,True,3.0,3.0
16586267,160,0,0,8,0|tile=31|consumed=|from=-1|flags=0,-0.33427268266677856,-0.23175805807113647,-1.5,-1.5,-1.2682418823242188,-1.8956530094146729,3,-1.5,9,1,0.715867817401886,0.715867817401886,True,3.0,3.0
16586267,164,1,0,4,0|tile=14|consumed=|from=-1|flags=0,0.0,0.0,0.5,0.5,0.5,0.6648737192153931,1,0.5,12,1,0.6474239230155945,0.6474239230155945,True,3.0,3.0
16586267,168,2,0,5,0|tile=4|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,13,1,0.6274211406707764,0.6274211406707764,True,3.0,3.0
eacfd1b9,0,0,0,1,0|tile=20|consumed=|from=-1|flags=0,-0.36873432993888855,-0.19383278489112854,0.0,-0.8297678232192993,-0.6359350681304932,-0.9800325036048889,3,-1.5,10,1,0.6916107535362244,0.6916107535362244,True,3.0,3.0
eacfd1b9,4,1,0,1,0|tile=20|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.22006332874298096,0.22006332874298096,0.2595076560974121,1,0.5,11,1,0.6688106060028076,0.6688106060028076,True,3.0,3.0
eacfd1b9,8,2,0,2,0|tile=20|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.4632912278175354,0.4632912278175354,0.6117171049118042,0,1.0,11,1,0.6687882542610168,0.6687882542610168,True,3.0,3.0
eacfd1b9,12,3,0,10,0|tile=27|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,14,1,0.6085622906684875,0.6085622906684875,True,3.0,3.0
eacfd1b9,16,0,0,8,0|tile=28|consumed=|from=-1|flags=0,-3.342029333114624,-0.21565335988998413,0.0,-0.8620896339416504,-0.6464362740516663,-0.9952389001846313,3,-1.5,9,9,0.0353657566010952,0.7160456776618958,False,3.0,3.007999897003174
eacfd1b9,20,1,0,6,0|tile=24|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.2316456139087677,0.2316456139087677,0.2762795388698578,1,0.5,11,1,0.6686996221542358,0.6686996221542358,True,3.0,3.0
eacfd1b9,24,2,0,0,0|tile=9|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.4876749813556671,0.4876749813556671,0.6470263004302979,0,1.0,11,1,0.6688328385353088,0.6688328385353088,True,3.000999927520752,3.000999927520752
eacfd1b9,28,3,0,12,0|tile=28|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,13,1,0.6272850632667542,0.6272850632667542,True,3.0,3.0
eacfd1b9,32,0,0,2,0|tile=13|consumed=|from=-1|flags=0,-3.3360190391540527,-0.25220292806625366,0.0,-0.8941889405250549,-0.6419860124588013,-0.9887946248054504,3,-1.5,9,3,0.03557858243584633,0.7160456776618958,False,3.0,3.002000093460083
eacfd1b9,36,1,0,7,0|tile=30|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.24383749067783356,0.24383749067783356,0.2939341366291046,1,0.5,10,1,0.6914684772491455,0.6914684772491455,True,3.0,3.0
eacfd1b9,40,2,0,10,0|tile=30|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.5133420825004578,0.5133420825004578,0.6841939091682434,0,1.0,11,1,0.6686112284660339,0.6686112284660339,True,3.0,3.0
eacfd1b9,44,3,0,11,0|tile=30|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,13,1,0.6273044943809509,0.6273044943809509,True,3.0,3.0
eacfd1b9,48,0,0,8,0|tile=26|consumed=|from=-1|flags=0,-3.341987371444702,-0.2652815282344818,0.0,-0.9272893667221069,-0.6620078086853027,-1.0177874565124512,3,-1.5,9,9,0.0353657566010952,0.7160456776618958,False,3.0,3.007999897003174
eacfd1b9,52,1,0,4,0|tile=22|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.2566710412502289,0.2566710412502289,0.3125179409980774,1,0.5,10,1,0.6915395259857178,0.6915395259857178,True,3.0,3.0
eacfd1b9,56,2,0,4,0|tile=23|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.5403600931167603,0.5403600931167603,0.7233177423477173,0,1.0,10,1,0.6915395259857178,0.6915395259857178,True,3.0,3.0
eacfd1b9,60,3,0,12,0|tile=31|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,13,1,0.6272850632667542,0.6272850632667542,True,3.0,3.0
eacfd1b9,64,0,0,9,0|tile=30|consumed=|from=-1|flags=1,-0.36900556087493896,-0.2748420536518097,0.0,-0.9616286754608154,-0.6867866516113281,-1.0536688566207886,3,-1.5,10,1,0.6914212107658386,0.6914212107658386,True,3.0,3.0
eacfd1b9,68,1,0,0,0|tile=1|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.2701800465583801,0.2701800465583801,0.33207982778549194,1,0.5,10,1,0.6916345953941345,0.6916345953941345,True,3.000999927520752,3.000999927520752
eacfd1b9,72,2,0,0,0|tile=2|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.5688000917434692,0.5688000917434692,0.7645006775856018,0,1.0,10,1,0.6916345953941345,0.6916345953941345,True,3.000999927520752,3.000999927520752
eacfd1b9,76,3,0,1,0|tile=10|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,13,1,0.6274993419647217,0.6274993419647217,True,3.0,3.0
eacfd1b9,80,0,0,8,0|tile=26|consumed=|from=-1|flags=0,-3.3419926166534424,-0.305406779050827,0.0,-0.9961667060852051,-0.6907598972320557,-1.0594223737716675,3,-1.5,9,9,0.0353657566010952,0.7160456776618958,False,3.0,3.007999897003174
eacfd1b9,84,1,0,8,0|tile=31|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.2844000458717346,0.2844000458717346,0.3526712954044342,1,0.5,10,1,0.6914448738098145,0.6914448738098145,True,3.0,3.0
eacfd1b9,88,2,0,4,0|tile=14|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.5987369418144226,0.5987369418144226,0.8078511357307434,0,1.0,11,1,0.668743908405304,0.668743908405304,True,3.0,3.0
eacfd1b9,92,3,0,0,0|tile=1|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,12,1,0.6475072503089905,0.6475072503089905,True,3.000999927520752,3.000999927520752
eacfd1b9,96,0,0,1,0|tile=10|consumed=|from=-1|flags=0,-0.33399999141693115,-0.325612336397171,0.0,-1.0314589738845825,-0.7058466672897339,-1.0812689065933228,3,-1.5,9,1,0.7160456776618958,0.7160456776618958,True,3.0,3.0
eacfd1b9,100,1,0,8,0|tile=32|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.2993684709072113,0.2993684709072113,0.374346524477005,1,0.5,11,1,0.6686554551124573,0.6686554551124573,True,3.0,3.0
eacfd1b9,104,2,0,0,0|tile=19|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.6302493810653687,0.6302493810653687,0.8534832000732422,0,1.0,11,1,0.6688328385353088,0.6688328385353088,True,3.000999927520752,3.000999927520752
eacfd1b9,108,3,0,7,0|tile=5|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,11,1,0.668677568435669,0.668677568435669,True,3.0,3.0
eacfd1b9,112,0,0,1,0|tile=9|consumed=|from=-1|flags=1,-0.3340105712413788,-0.3164665400981903,0.0,-1.0690902471542358,-0.7526236772537231,-1.1490050554275513,3,-1.5,9,1,0.7160456776618958,0.7160456776618958,True,3.0,3.0
eacfd1b9,116,1,0,2,0|tile=3|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.3151246905326843,0.3151246905326843,0.397162526845932,1,0.5,10,1,0.691586971282959,0.691586971282959,True,3.0,3.0
eacfd1b9,120,2,0,9,0|tile=33|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.6634204387664795,0.6634204387664795,0.9015169739723206,0,1.0,11,1,0.6686332821846008,0.6686332821846008,True,3.0,3.0
eacfd1b9,124,3,0,6,0|tile=13|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,12,1,0.6473823189735413,0.6473823189735413,True,3.0,3.0
eacfd1b9,128,0,0,2,0|tile=13|consumed=|from=-1|flags=1,-0.33404311537742615,-0.30726027488708496,0.0,-1.1091865301132202,-0.8019262552261353,-1.2203983068466187,3,-1.5,9,1,0.7160201072692871,0.7160201072692871,True,3.0,3.0
eacfd1b9,132,1,0,8,0|tile=31|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.33171021938323975,0.33171021938323975,0.4211794137954712,1,0.5,10,1,0.6914448738098145,0.6914448738098145,True,3.0,3.0
eacfd1b9,136,2,0,1,0|tile=11|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.6983373165130615,0.6983373165130615,0.9520788192749023,0,1.0,10,1,0.6916107535362244,0.6916107535362244,True,3.0,3.0
eacfd1b9,140,3,0,6,0|tile=22|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,12,1,0.6473823189735413,0.6473823189735413,True,3.0,3.0
eacfd1b9,144,0,0,1,0|tile=19|consumed=|from=-1|flags=1,-0.3340100646018982,-0.2897586226463318,0.0,-1.152314305305481,-0.8625556826591492,-1.308193564414978,3,-1.5,9,1,0.7160456776618958,0.7160456776618958,True,3.0,3.0
eacfd1b9,148,1,0,4,0|tile=21|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.34916865825653076,0.34916865825653076,0.4464603662490845,1,0.5,10,1,0.6915395259857178,0.6915395259857178,True,3.0,3.0
eacfd1b9,152,2,0,2,0|tile=12|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.7350918650627136,0.7350918650627136,1.0053017139434814,0,1.0,10,1,0.691586971282959,0.691586971282959,True,3.0,3.0
eacfd1b9,156,3,0,12,0|tile=31|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,13,1,0.6272850632667542,0.6272850632667542,True,3.0,3.0
eacfd1b9,160,0,0,0,0|tile=0|consumed=|from=-1|flags=0,-3.334174394607544,-0.31147500872612,0.0,-1.1965689659118652,-0.8850939869880676,-1.3408304452896118,3,-1.5,9,2,0.035640958696603775,0.715867817401886,False,3.0,3.0
eacfd1b9,164,1,0,8,0|tile=32|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.3675459325313568,0.3675459325313568,0.473071813583374,1,0.5,10,1,0.6914448738098145,0.6914448738098145,True,3.0,3.0
eacfd1b9,168,2,0,8,0|tile=26|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.7737809419631958,0.7737809419631958,1.061326026916504,0,1.0,10,1,0.6914448738098145,0.6914448738098145,True,3.0,3.0
eacfd1b9,172,3,0,2,0|tile=19|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,13,1,0.6274797320365906,0.6274797320365906,True,3.0,3.0
eacfd1b9,176,0,0,9,0|tile=28|consumed=|from=-1|flags=0,-0.3690263032913208,-0.3170551061630249,0.0,-1.242859125137329,-0.925804078578949,-1.3997812271118164,3,-1.5,10,1,0.6914212107658386,0.6914212107658386,True,3.0,3.0
eacfd1b9,180,1,0,6,0|tile=23|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.3868904709815979,0.3868904709815979,0.5010839700698853,1,0.5,10,1,0.6914920806884766,0.6914920806884766,True,3.0,3.0
eacfd1b9,184,2,0,9,0|tile=32|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.8145062327384949,0.8145062327384949,1.1202988624572754,0,1.0,10,1,0.6914212107658386,0.6914212107658386,True,3.0,3.0
eacfd1b9,188,3,0,2,0|tile=11|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,12,1,0.6474654674530029,0.6474654674530029,True,3.0,3.0
eacfd1b9,192,0,0,5,0|tile=16|consumed=|from=-1|flags=0,-3.338958501815796,-0.36109036207199097,0.0,-1.2892680168151855,-0.9281777143478394,-1.403218388557434,3,-1.5,9,6,0.03547326847910881,0.7160711884498596,False,3.000999927520752,3.005000114440918
eacfd1b9,196,1,0,7,0|tile=7|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.40725311636924744,0.40725311636924744,0.5305703282356262,1,0.5,10,1,0.6914684772491455,0.6914684772491455,True,3.0,3.0
eacfd1b9,200,2,0,0,0|tile=9|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.8573750257492065,0.8573750257492065,1.1823755502700806,0,1.0,10,1,0.6916345953941345,0.6916345953941345,True,3.000999927520752,3.000999927520752
eacfd1b9,204,3,0,12,0|tile=8|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,13,1,0.6272850632667542,0.6272850632667542,True,3.0,3.0
eacfd1b9,208,0,0,0,0|tile=0|consumed=|from=-1|flags=0,-3.2980828285217285,-0.36450889706611633,0.0,-1.3379396200180054,-0.9734306931495667,-1.468747615814209,3,-1.5,8,2,0.03695136681199074,0.7421880960464478,False,3.0,3.0
eacfd1b9,212,1,0,1,0|tile=2|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.42868751287460327,0.42868751287460327,0.5616087317466736,1,0.5,10,1,0.6916107535362244,0.6916107535362244,True,3.0,3.0
eacfd1b9,216,2,0,2,0|tile=23|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.9024999737739563,0.9024999737739563,1.247719407081604,0,1.0,9,1,0.7160201072692871,0.7160201072692871,True,3.0,3.0
eacfd1b9,220,3,0,7,0|tile=13|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,13,1,0.6273821592330933,0.6273821592330933,True,3.0,3.0
eacfd1b9,224,0,0,5,0|tile=25|consumed=|from=-1|flags=0,-0.29815226793289185,-0.36067935824394226,0.0,-1.3893743753433228,-1.028694987297058,-1.5487738847732544,3,-1.5,8,1,0.7421880960464478,0.7421880960464478,True,3.0,3.0
eacfd1b9,228,1,0,8,0|tile=33|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.45124998688697815,0.45124998688697815,0.5942806005477905,1,0.5,10,1,0.6914448738098145,0.6914448738098145,True,3.0,3.0
eacfd1b9,232,2,0,2,0|tile=14|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.949999988079071,0.949999988079071,1.3165024518966675,0,1.0,9,1,0.7160201072692871,0.7160201072692871,True,3.0,3.0
eacfd1b9,236,3,0,12,0|tile=28|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,13,1,0.6272850632667542,0.6272850632667542,True,3.0,3.0
eacfd1b9,240,0,0,8,0|tile=33|consumed=|from=-1|flags=1,-0.3342697024345398,-0.35382717847824097,0.0,-1.4438767433166504,-1.0900496244430542,-1.6376193761825562,3,-1.5,9,1,0.715867817401886,0.715867817401886,True,3.0,3.0
eacfd1b9,244,1,0,3,0|tile=12|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.4749999940395355,0.4749999940395355,0.6286721229553223,1,0.5,9,1,0.715994656085968,0.715994656085968,True,3.0,3.0
eacfd1b9,248,2,0,6,0|tile=8|consumed=|from=-1|flags=0,0.0,0.0,1.0,1.0,1.0,1.388905644416809,0,1.0,9,1,0.7159184217453003,0.7159184217453003,True,3.0,3.0
eacfd1b9,252,3,0,3,0|tile=19|consumed=|from=-1|flags=1,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,13,1,0.6274601817131042,0.6274601817131042,True,3.0,3.0
eacfd1b9,256,0,0,7,0|tile=8|consumed=|from=-1|flags=0,-0.3342376947402954,-0.37753814458847046,-1.5,-1.5,-1.1224617958068848,-1.6845542192459106,3,-1.5,9,1,0.7158931493759155,0.7158931493759155,True,3.0,3.0
eacfd1b9,260,1,0,0,0|tile=1|consumed=|from=-1|flags=1,0.0,0.0,0.5,0.5,0.5,0.6648737192153931,1,0.5,10,1,0.6916345953941345,0.6916345953941345,True,3.000999927520752,3.000999927520752
dd4cd124,0,0,0,6,0|tile=24|consumed=|from=-1|flags=0,-0.4348301291465759,-0.14519214630126953,0.0,-0.9532772302627563,-0.8080850839614868,-1.2293167114257812,3,-1.5,12,1,0.6473823189735413,0.6473823189735413,True,3.0,3.0
dd4cd124,4,1,0,10,0|tile=8|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.5987369418144226,0.5987369418144226,0.8078511357307434,0,1.0,14,1,0.6085622906684875,0.6085622906684875,True,3.0,3.0
dd4cd124,8,2,0,4,0|tile=13|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.2993684709072113,0.2993684709072113,0.374346524477005,1,0.5,13,1,0.6274406313896179,0.6274406313896179,True,3.0,3.0
dd4cd124,12,3,0,11,0|tile=30|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,13,1,0.6273044943809509,0.6273044943809509,True,3.0,3.0
dd4cd124,16,0,0,7,0|tile=8|consumed=|from=-1|flags=0,-0.4348611533641815,-0.1691783219575882,0.0,-0.994545578956604,-0.825367271900177,-1.2543423175811768,3,-1.5,12,1,0.6473616361618042,0.6473616361618042,True,3.0,3.0
dd4cd124,20,1,0,13,0|tile=30|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.6302493810653687,0.6302493810653687,0.8534832000732422,0,1.0,14,1,0.6085076928138733,0.6085076928138733,True,3.0,3.0
dd4cd124,24,2,0,0,0|tile=10|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.3151246905326843,0.3151246905326843,0.397162526845932,1,0.5,12,1,0.6475072503089905,0.6475072503089905,True,3.000999927520752,3.000999927520752
dd4cd124,28,3,0,11,0|tile=28|consumed=|from=-1|flags=0,0.0,0.0,0.0,0.0,0.0,-0.05915806442499161,2,0.0,12,1,0.647278904914856,0.647278904914856,True,3.0,3.0
dd4cd124,32,0,0,0,0|tile=0|consumed=|from=-1|flags=0,-3.434828758239746,-0.20526084303855896,0.0,-1.036086916923523,-0.8308260440826416,-1.2622469663619995,3,-1.5,12,2,0.03223023563623428,0.6473616361618042,False,3.0,3.0
