actor_update_margin_threshold,actor_update_support_mode,actor_update_topk,advantage_mean,behavior_temperature,checkpoint_path,checkpoint_sha256,clip_eps,config_key,config_key_label,config_path,count,delta_clip,delta_clip_coef,delta_l2_coef,delta_support_margin_threshold,delta_support_mode,delta_support_topk,entropy_coef,iteration,low_rank_flip_penalty_coef,low_rank_flip_topk,lr,negative_advantage_count,opponent_mode,outside_support_delta_mode,pilot_config_id,positive_advantage_count,ratio_mode,rerun_config_id,return_mean,rule_kl_coef,rule_score_scale,rule_score_scale_version,selected_prior_rank,source_config_id,terminal_reward_mean,update_epochs,weak_margin_flip_penalty_coef,weak_margin_threshold,zero_advantage_count
0.75,all,3,-0.07914772316029198,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,19,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,10,rulebase,zero,0,9,tempered_current_logits,0,-0.3776585883215854,0.001,0.25,keqingrl_rule_score_scale_v1,4,93,-0.39473684210526316,4,0.0,0.75,0
0.75,all,3,0.25942433774471285,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,20,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,5,rulebase,zero,0,15,tempered_current_logits,0,-0.054199278354644775,0.001,0.25,keqingrl_rule_score_scale_v1,5,93,0.175,4,0.0,0.75,0
0.75,all,3,0.2276511573791504,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,25,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,9,rulebase,zero,0,16,tempered_current_logits,0,-0.09854687571525574,0.001,0.25,keqingrl_rule_score_scale_v1,6,93,-0.02,4,0.0,0.75,0
0.75,all,3,0.20962313376367092,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,20,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,6,rulebase,zero,0,14,tempered_current_logits,0,-0.0923423670232296,0.001,0.25,keqingrl_rule_score_scale_v1,7,93,0.1,4,0.0,0.75,0
0.75,all,3,0.24550461458663145,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,24,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,7,rulebase,zero,0,17,tempered_current_logits,0,-0.038497976337869964,0.001,0.25,keqingrl_rule_score_scale_v1,8,93,0.125,4,0.0,0.75,0
0.75,all,3,-0.09636373179299491,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,21,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,10,rulebase,zero,0,11,tempered_current_logits,0,-0.371113311676752,0.001,0.25,keqingrl_rule_score_scale_v1,9,93,-0.30952380952380953,4,0.0,0.75,0
0.75,all,3,-0.07287866808474064,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,16,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,7,rulebase,zero,0,9,tempered_current_logits,0,-0.30784116219729185,0.001,0.25,keqingrl_rule_score_scale_v1,10,93,-0.25,4,0.0,0.75,0
0.75,all,3,0.24078385680913925,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,20,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,5,rulebase,zero,0,15,tempered_current_logits,0,-0.06683723405003547,0.001,0.25,keqingrl_rule_score_scale_v1,11,93,0.2,4,0.0,0.75,0
0.75,all,3,-0.01578068733215332,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,5,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,2,rulebase,zero,0,3,tempered_current_logits,0,-0.25421584248542783,0.001,0.25,keqingrl_rule_score_scale_v1,12,93,-0.2,4,0.0,0.75,0
0.75,all,3,0.35701170191168785,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,4,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,1,rulebase,zero,0,3,tempered_current_logits,0,0.08885671384632587,0.001,0.25,keqingrl_rule_score_scale_v1,13,93,0.125,4,0.0,0.75,0
0.75,all,3,0.574889600276947,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,2,0.0,0.0,0.0,0.75,topk,3,0.01,2,0.0,3,0.001,0,rulebase,zero,0,2,tempered_current_logits,0,0.14855358004570007,0.001,0.25,keqingrl_rule_score_scale_v1,14,93,0.5,4,0.0,0.75,0
0.75,all,3,-0.17976976803370884,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,35,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.001,18,rulebase,zero,1,17,tempered_current_logits,0,-0.42138116934469766,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,-0.44285714285714284,8,0.0,0.75,0
0.75,all,3,0.28207435086369514,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,20,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.001,5,rulebase,zero,1,15,tempered_current_logits,0,0.01394757181406021,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,0.2,8,0.0,0.75,0
0.75,all,3,0.10246318970855914,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,19,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.001,7,rulebase,zero,1,12,tempered_current_logits,0,-0.16099396975416885,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,-0.15789473684210525,8,0.0,0.75,0
0.75,all,3,0.13904831434289613,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,24,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.001,8,rulebase,zero,1,16,tempered_current_logits,0,-0.07927976765980323,0.001,0.25,keqingrl_rule_score_scale_v1,4,93,-0.020833333333333332,8,0.0,0.75,0
0.75,all,3,-0.3038260178132491,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,22,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.001,13,rulebase,zero,1,9,tempered_current_logits,0,-0.5803841562433676,0.001,0.25,keqingrl_rule_score_scale_v1,5,93,-0.6136363636363636,8,0.0,0.75,0
0.75,all,3,-0.19421939055124918,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,24,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.001,13,rulebase,zero,1,11,tempered_current_logits,0,-0.45572661484281224,0.001,0.25,keqingrl_rule_score_scale_v1,6,93,-0.5,8,0.0,0.75,0
0.75,all,3,-0.3100263774394989,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,19,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.001,10,rulebase,zero,1,9,tempered_current_logits,0,-0.5480761331947226,0.001,0.25,keqingrl_rule_score_scale_v1,7,93,-0.4473684210526316,8,0.0,0.75,0
0.75,all,3,-0.05637698769569397,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,20,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.001,10,rulebase,zero,1,10,tempered_current_logits,0,-0.3212765581905842,0.001,0.25,keqingrl_rule_score_scale_v1,8,93,-0.35,8,0.0,0.75,0
0.75,all,3,-0.24618005421426561,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,9,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.001,5,rulebase,zero,1,4,tempered_current_logits,0,-0.44941986269421047,0.001,0.25,keqingrl_rule_score_scale_v1,9,93,-0.5,8,0.0,0.75,0
0.75,all,3,-0.010044428317443184,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,23,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.001,10,rulebase,zero,1,13,tempered_current_logits,0,-0.25693735674671503,0.001,0.25,keqingrl_rule_score_scale_v1,10,93,-0.2826086956521739,8,0.0,0.75,0
0.75,all,3,0.014469664011682783,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,14,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.001,6,rulebase,zero,1,8,tempered_current_logits,0,-0.2256478869489261,0.001,0.25,keqingrl_rule_score_scale_v1,11,93,-0.21428571428571427,8,0.0,0.75,0
0.75,all,3,-0.7159917737756457,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,7,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.001,6,rulebase,zero,1,1,tempered_current_logits,0,-0.9709337311131614,0.001,0.25,keqingrl_rule_score_scale_v1,12,93,-1.2142857142857142,8,0.0,0.75,0
0.75,all,3,-0.0175151526927948,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,4,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.001,2,rulebase,zero,1,2,tempered_current_logits,0,-0.24252066016197205,0.001,0.25,keqingrl_rule_score_scale_v1,13,93,-0.25,8,0.0,0.75,0
0.75,all,3,0.35677406191825867,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,1,0.0,0.0,0.0,0.75,topk,3,0.01,0,0.0,3,0.001,0,rulebase,zero,1,1,tempered_current_logits,0,0.2674855589866638,0.001,0.25,keqingrl_rule_score_scale_v1,14,93,1.0,8,0.0,0.75,0
0.75,all,3,-0.4371652719047334,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,27,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.001,19,rulebase,zero,1,8,tempered_current_logits,0,-0.7768992773360677,0.001,0.25,keqingrl_rule_score_scale_v1,1,93,-0.8333333333333334,8,0.0,0.75,0
0.75,all,3,-0.5398066341876984,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,20,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.001,16,rulebase,zero,1,4,tempered_current_logits,0,-0.8658157587051392,0.001,0.25,keqingrl_rule_score_scale_v1,2,93,-1.075,8,0.0,0.75,0
0.75,all,3,-0.046555241776837245,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,18,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.001,8,rulebase,zero,1,10,tempered_current_logits,0,-0.3523937000168694,0.001,0.25,keqingrl_rule_score_scale_v1,3,93,-0.3055555555555556,8,0.0,0.75,0
0.75,all,3,-0.09113978555327967,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,19,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.001,10,rulebase,zero,1,9,tempered_current_logits,0,-0.4185536441050078,0.001,0.25,keqingrl_rule_score_scale_v1,4,93,-0.4473684210526316,8,0.0,0.75,0
0.75,all,3,-0.45537759860356647,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,18,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.001,14,rulebase,zero,1,4,tempered_current_logits,0,-0.8140799585315917,0.001,0.25,keqingrl_rule_score_scale_v1,5,93,-0.9444444444444444,8,0.0,0.75,0
0.75,all,3,-0.1417951811762417,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,17,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.001,9,rulebase,zero,1,8,tempered_current_logits,0,-0.41682979990454283,0.001,0.25,keqingrl_rule_score_scale_v1,6,93,-0.38235294117647056,8,0.0,0.75,0
0.75,all,3,-0.41833438807063633,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,18,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.001,13,rulebase,zero,1,5,tempered_current_logits,0,-0.6933250476916631,0.001,0.25,keqingrl_rule_score_scale_v1,7,93,-0.8611111111111112,8,0.0,0.75,0
0.75,all,3,-0.25785412788391116,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,15,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.001,9,rulebase,zero,1,6,tempered_current_logits,0,-0.5677431245644887,0.001,0.25,keqingrl_rule_score_scale_v1,8,93,-0.6333333333333333,8,0.0,0.75,0
0.75,all,3,-0.7951304702197804,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,17,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.001,16,rulebase,zero,1,1,tempered_current_logits,0,-1.1550831724615658,0.001,0.25,keqingrl_rule_score_scale_v1,9,93,-1.3823529411764706,8,0.0,0.75,0
0.75,all,3,-0.05055132683585672,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,17,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.001,8,rulebase,zero,1,9,tempered_current_logits,0,-0.4210289707955192,0.001,0.25,keqingrl_rule_score_scale_v1,10,93,-0.35294117647058826,8,0.0,0.75,0
0.75,all,3,-0.07351605938031124,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,13,0.0,0.0,0.0,0.75,topk,3,0.01,1,0.0,3,0.001,6,rulebase,zero,1,7,tempered_current_logits,0,-0.36647483247977036,0.001,0.25,keqingrl_rule_score_scale_v1,11,93,-0.23076923076923078,8,0.0,0.75,0
