checkpoint_path,checkpoint_sha256,config_id,config_path,fail_closed_count,mapping_available_count,mapping_row_count,optimizer_path,optimizer_sha256,rerun_config_id,rule_score_scale,rule_score_scale_version,source_config_id,teacher_ce,teacher_kl,teacher_policy_agreement,teacher_source,teacher_support,teacher_temperature,teacher_topk,top1_changed_vs_parent_rate
reports/keqingrl_mortal_action_q_imitation_train_20260430_source93_step20000_allseats_iter16_from_iter16/checkpoint_config_000/policy_iter_0003.pt,94e8448b77d74676c671f0c3472d617c876fa1fed2223b50f9c8b3961697301a,0,reports/keqingrl_mortal_action_q_imitation_train_20260430_source93_step20000_allseats_iter16_from_iter16/checkpoint_config_000/config_iter_0003.json,0,5578,5578,reports/keqingrl_mortal_action_q_imitation_train_20260430_source93_step20000_allseats_iter16_from_iter16/checkpoint_config_000/optimizer_iter_0003.pt,99049bb344b3d0af6bee30cb1bf429f435b979ca3bca9a190ff4b3d4480292c4,0,0.25,keqingrl_rule_score_scale_v1,93,0.8250564932823181,0.41907814145088196,0.666022777557373,mortal-action-q,topk,1.0,3,0.048225171864032745
