checkpoint_path,checkpoint_sha256,config_id,config_path,fail_closed_count,mapping_available_count,mapping_row_count,optimizer_path,optimizer_sha256,rerun_config_id,rule_score_scale,rule_score_scale_version,source_config_id,teacher_ce,teacher_kl,teacher_policy_agreement,teacher_source,teacher_support,teacher_temperature,teacher_topk,top1_changed_vs_parent_rate
reports/keqingrl_mortal_action_q_imitation_train_20260430_source93_step20000_allseats_iter16_from_iter16/checkpoint_config_000/policy_iter_0004.pt,6f129119d572ee3875c4112a0eeda3655453c9939e360efe1037f14f36374d29,0,reports/keqingrl_mortal_action_q_imitation_train_20260430_source93_step20000_allseats_iter16_from_iter16/checkpoint_config_000/config_iter_0004.json,0,5354,5354,reports/keqingrl_mortal_action_q_imitation_train_20260430_source93_step20000_allseats_iter16_from_iter16/checkpoint_config_000/optimizer_iter_0004.pt,1266ee7c05a674ee8dedc4ebb27cff056bc7862f960124d2d6fbfac7858c1e46,0,0.25,keqingrl_rule_score_scale_v1,93,0.815373420715332,0.4233318567276001,0.6911698579788208,mortal-action-q,topk,1.0,3,0.05453866347670555
