config_id,iteration,seed,rule_kl_coef,entropy_coef,lr,opponent_mode,approx_kl,clip_fraction,entropy,rule_kl,rule_agreement,neural_delta_abs_mean,neural_delta_abs_max,top1_action_changed_rate,rank_pt,fourth_rate,deal_in_rate,batch_size,episode_count,illegal_action_rate,fallback_rate,forced_terminal_missed
0,0,29560425,0.01,0.01,3e-05,rulebase,0.0,0.0,1.4650810956954956,-4.226293093267941e-09,1.0,3.204265522072092e-05,7.383273623418063e-05,0.0,0.25,0.25,0.0,106,8,0.0,0.0,0
0,1,29570425,0.01,0.01,3e-05,rulebase,8.326594080031169e-13,0.0,1.42678964138031,-1.2466785825893112e-08,1.0,3.827390537480824e-05,9.274295007344335e-05,0.0,-0.0625,0.375,0.0,113,8,0.0,0.0,0
0,2,29580425,0.01,0.01,3e-05,rulebase,1.778278587750981e-12,0.0,1.4362404346466064,-1.293932339052617e-08,1.0,5.1589599024737254e-05,0.00012890974176116288,0.0,0.1875,0.25,0.0,110,8,0.0,0.0,0
0,3,29590425,0.01,0.01,3e-05,rulebase,3.6793723449946025e-12,0.0,1.4173052310943604,-1.6699786442586628e-08,1.0,6.83999533066526e-05,0.00013426216901279986,0.0,0.3125,0.25,0.0,124,8,0.0,0.0,0
0,4,29600425,0.01,0.01,3e-05,rulebase,3.2554466934675563e-12,0.0,1.3764002323150635,-1.6278324466156846e-08,1.0,9.396303357789293e-05,0.00021440908312797546,0.0,0.25,0.25,0.0,114,8,0.0,0.0,0
