actor_update_dropped_positive_advantage_count,actor_update_kept_rate,actor_update_margin_threshold,actor_update_support_mode,actor_update_topk,approx_kl,changed_action_prior_rank_mean,changed_state_prior_margin_p50,changed_to_rank_ge5_rate,checkpoint_path,checkpoint_sha256,clip_fraction,config_id,config_key,config_key_label,config_path,delta_support_margin_threshold,delta_support_mode,delta_support_topk,eval_fourth_rate,eval_learner_deal_in_rate,eval_mean_rank,eval_rank_pt,fresh_validation_gate_pass,fresh_validation_top1_action_changed_rate,low_rank_flip_penalty,low_rank_flip_penalty_coef,low_rank_flip_topk,neural_delta_abs_max,neural_delta_abs_mean,optimizer_path,optimizer_sha256,outside_support_delta_mode,rerun_config_id,rule_agreement,rule_score_scale,rule_score_scale_version,source_config_id,source_report,support_policy_mode,teacher_confidence_gate,teacher_contract_version,teacher_entropy_max,teacher_margin_min,teacher_prior_agree_min,teacher_source,teacher_target_type,teacher_temperature,teacher_topk,teacher_version,top1_action_changed_rate,topk_ranking_aux_coef,topk_ranking_aux_loss,topk_ranking_aux_mode,topk_ranking_k,topk_ranking_teacher_agreement,topk_ranking_teacher_kl,topk_ranking_teacher_margin,topk_ranking_teacher_prior_agreement,topk_ranking_teacher_rule_top1_rank,weak_margin_flip_penalty,weak_margin_flip_penalty_coef,weak_margin_threshold,seed
0,1.0,0.75,all,3,0.012693322263658047,2.142857142857143,3.0,0.0,reports/keqingrl_step313c_early_stop_saved_candidates_20260427_source93/seed_202604340000/checkpoint_config_000/policy_final.pt,09f9a36e552cf40500c4c14147c045953b8e61140325ca5ad23f04b6d5ddbb07,0.22596153616905212,0,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",tempered_ratio_movement_quality_gate/rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_step313c_early_stop_saved_candidates_20260427_source93/seed_202604340000/checkpoint_config_000/config.json,0.75,topk,3,0.5,0.25,2.75,-0.375,True,0.07623318582773209,0.0,0.0,3,1.223188877105713,0.08352229744195938,reports/keqingrl_step313c_early_stop_saved_candidates_20260427_source93/seed_202604340000/checkpoint_config_000/optimizer_final.pt,9713569c17ae28521d2f9a6c8214fc1d2ddde60039a770dd7121e4e88ce271ab,zero,0,0.932692289352417,0.25,keqingrl_rule_score_scale_v1,93,,support-only-topk,True,keqingrl_topk_teacher_v1,1.0,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,0.06730769574642181,0.03,1.0157017707824707,teacher-ce,3,0.745192289352417,0.08659591525793076,0.5492444634437561,0.7788461446762085,1.298076868057251,0.5088492631912231,0.0,0.75,202604340000
0,1.0,0.75,all,3,0.014671958051621914,2.55,3.000999927520752,0.0,reports/keqingrl_step313c_early_stop_saved_candidates_20260427_source93/seed_202604360000/checkpoint_config_000/policy_final.pt,a7b282f1b59b9ee6393748a1f357da1fe46cce1b9018a91ac206eb3b77fc6045,0.24413146078586578,0,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",tempered_ratio_movement_quality_gate/rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_step313c_early_stop_saved_candidates_20260427_source93/seed_202604360000/checkpoint_config_000/config.json,0.75,topk,3,0.375,0.0625,2.4375,-0.09375,True,0.032710280269384384,0.0,0.0,3,0.8970679044723511,0.0564424954354763,reports/keqingrl_step313c_early_stop_saved_candidates_20260427_source93/seed_202604360000/checkpoint_config_000/optimizer_final.pt,7bac369ac45adc48612db53e2025bcc5b51911c38696ccc01e0a744ddb7ac2de,zero,0,0.906103253364563,0.25,keqingrl_rule_score_scale_v1,93,,support-only-topk,True,keqingrl_topk_teacher_v1,1.0,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,0.09389671683311462,0.03,1.0761220455169678,teacher-ce,3,0.5586854219436646,0.14103631675243378,0.48049965500831604,0.5821596384048462,1.5492957830429077,0.5470015406608582,0.0,0.75,202604360000
0,1.0,0.75,all,3,0.01581438258290291,2.4166666666666665,3.000499963760376,0.0,reports/keqingrl_step313c_early_stop_saved_candidates_20260427_source93/seed_202604370000/checkpoint_config_000/policy_final.pt,3c9705ca4e2ff5e201e8675fcd38edbf1222d924802fd411fc48ba81c1b4dbea,0.23749999701976776,0,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",tempered_ratio_movement_quality_gate/rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_step313c_early_stop_saved_candidates_20260427_source93/seed_202604370000/checkpoint_config_000/config.json,0.75,topk,3,0.25,0.0625,1.9375,0.28125,True,0.015228426083922386,0.0,0.0,3,0.9311658143997192,0.07325610518455505,reports/keqingrl_step313c_early_stop_saved_candidates_20260427_source93/seed_202604370000/checkpoint_config_000/optimizer_final.pt,e6b43095e0dcd279c522a31287409b16c5af913e9a6a2957c65286dddfe6dc9a,zero,0,0.949999988079071,0.25,keqingrl_rule_score_scale_v1,93,,support-only-topk,True,keqingrl_topk_teacher_v1,1.0,0.2,0.0,rule-component-v1,topk_distribution,1.0,3,action_feature_component_reranker_v1,0.05000000074505806,0.03,1.0523390769958496,teacher-ce,3,0.6708333492279053,0.10290481150150299,0.45910707116127014,0.6916666626930237,1.3875000476837158,0.5343933701515198,0.0,0.75,202604370000
