lr,target_update_epochs,epoch,post_approx_kl_vs_old,post_ratio_mean,post_ratio_std,post_ratio_min,post_ratio_max,post_clip_fraction,neural_delta_abs_mean,neural_delta_abs_max,top1_action_changed_rate,rule_agreement,selected_action_logit_change_mean,prior_top1_logit_change_mean,positive_adv_selected_logit_change_mean,negative_adv_selected_logit_change_mean
3e-05,16,8,0.06415891647338867,0.7498144507408142,0.1506907194852829,0.6084976196289062,1.0002236366271973,0.7405966520309448,0.000303998269373551,0.0008334474987350404,0.0,1.0,0.00021249604469630867,0.00021506329358089715,0.00021001599088776857,0.00021666745305992663
3e-05,16,9,0.06415851414203644,0.7498149871826172,0.1506902426481247,0.6084963083267212,1.000253677368164,0.7405966520309448,0.00033469300251454115,0.0009357709786854684,0.0,1.0,0.0002464677090756595,0.0002493776264600456,0.0002437002694932744,0.00025098593323491514
3e-05,16,10,0.0641581118106842,0.7498155236244202,0.1506897658109665,0.6084948778152466,1.0002844333648682,0.7405966520309448,0.00036532292142510414,0.001039300812408328,0.0,1.0,0.0002804066753014922,0.0002836659550666809,0.0002773592423181981,0.0002852331381291151
3e-05,16,11,0.06415770947933197,0.7498161196708679,0.1506892889738083,0.6084935665130615,1.0003156661987305,0.7405966520309448,0.00039577975985594094,0.001143928267993033,0.0,1.0,0.0003142098430544138,0.00031782485893927515,0.0003108925011474639,0.00031930708792060614
3e-05,16,12,0.06415727734565735,0.7498167157173157,0.1506887823343277,0.6084921360015869,1.0003477334976196,0.7405966520309448,0.00042624748311936855,0.0012498549185693264,0.0,1.0,0.00034806932671926916,0.00035204822779633105,0.00034448906080797315,0.0003534070565365255
3e-05,16,13,0.06415686011314392,0.7498173117637634,0.1506882607936859,0.6084906458854675,1.0003808736801147,0.7405966520309448,0.0004576227511279285,0.0013580010272562504,0.0,1.0,0.000382897793315351,0.0003872496308758855,0.00037906659417785704,0.0003884387551806867
3e-05,16,14,0.0641564279794693,0.7498179078102112,0.15068775415420532,0.6084889769554138,1.000414490699768,0.7405966520309448,0.0004891377175226808,0.001467605005018413,0.0,1.0,0.00041792020783759654,0.000422650424297899,0.00041384779615327716,0.000423635879997164
3e-05,16,15,0.06415599584579468,0.7498185038566589,0.15068721771240234,0.6084873080253601,1.0004488229751587,0.7405966520309448,0.0005221206229180098,0.0015800484688952565,0.0,1.0,0.00045448666787706316,0.0004596056533046067,0.0004501876828726381,0.00046033711987547576
3e-05,16,16,0.06415554881095886,0.7498192191123962,0.15068666636943817,0.6084854602813721,1.0004841089248657,0.7405966520309448,0.000556207203771919,0.0016949997516348958,0.0,1.0,0.000492237857542932,0.0004977539647370577,0.00048772426089271903,0.0004981913953088224
0.0003,1,1,0.06415826827287674,0.7498152852058411,0.1506900042295456,0.6084967255592346,1.0002667903900146,0.7405966520309448,0.0002544618328101933,0.0008804129320196807,0.0,1.0,0.00016446277732029557,0.00016754269017837942,0.00016128717106767,0.0001697503903415054
0.0003,4,1,0.06415826827287674,0.7498152852058411,0.1506900042295456,0.6084967255592346,1.0002667903900146,0.7405966520309448,0.0002544618328101933,0.0008804129320196807,0.0,1.0,0.00016446277732029557,0.00016754269017837942,0.00016128717106767,0.0001697503903415054
0.0003,4,2,0.06415432691574097,0.7498208284378052,0.1506853550672531,0.6084783673286438,1.0005666017532349,0.7405966520309448,0.0005162669694982469,0.0018329808954149485,0.0,1.0,0.0004547351272776723,0.0004612017364706844,0.0004486570251174271,0.0004627500893548131
0.0003,4,3,0.0641498789191246,0.7498270273208618,0.15067988634109497,0.6084529161453247,1.000920057296753,0.7405966520309448,0.0008348433766514063,0.002919545164331794,0.0,1.0,0.0008085869485512376,0.0008189653162844479,0.0008005573763512075,0.0008170769433490932
0.0003,4,4,0.06414482742547989,0.7498339414596558,0.15067355334758759,0.6084258556365967,1.001334309577942,0.7405966520309448,0.0011674455599859357,0.004100377671420574,0.0,1.0,0.0011804765090346336,0.0011953621869906783,0.0011715713189914823,0.001187357003800571
0.0003,16,1,0.06415826827287674,0.7498152852058411,0.1506900042295456,0.6084967255592346,1.0002667903900146,0.7405966520309448,0.0002544618328101933,0.0008804129320196807,0.0,1.0,0.00016446277732029557,0.00016754269017837942,0.00016128717106767,0.0001697503903415054
0.0003,16,2,0.06415432691574097,0.7498208284378052,0.1506853550672531,0.6084783673286438,1.0005666017532349,0.7405966520309448,0.0005162669694982469,0.0018329808954149485,0.0,1.0,0.0004547351272776723,0.0004612017364706844,0.0004486570251174271,0.0004627500893548131
0.0003,16,3,0.0641498789191246,0.7498270273208618,0.15067988634109497,0.6084529161453247,1.000920057296753,0.7405966520309448,0.0008348433766514063,0.002919545164331794,0.0,1.0,0.0008085869485512376,0.0008189653162844479,0.0008005573763512075,0.0008170769433490932
0.0003,16,4,0.06414482742547989,0.7498339414596558,0.15067355334758759,0.6084258556365967,1.001334309577942,0.7405966520309448,0.0011674455599859357,0.004100377671420574,0.0,1.0,0.0011804765090346336,0.0011953621869906783,0.0011715713189914823,0.001187357003800571
0.0003,16,5,0.06413907557725906,0.7498417496681213,0.1506662219762802,0.6083967089653015,1.0018160343170166,0.7405966520309448,0.0015345857245847583,0.005406319163739681,0.0,1.0,0.001592756132595241,0.0016128248535096645,0.0015841977437958121,0.0015955890994518995
0.0003,16,6,0.06413254141807556,0.7498504519462585,0.1506577730178833,0.6083652377128601,1.002373218536377,0.7405966520309448,0.0019480694318190217,0.006857278291136026,0.0,1.0,0.0020582457073032856,0.0020842787344008684,0.0020515071228146553,0.002054007025435567
0.0003,16,7,0.06412515789270401,0.7498601675033569,0.1506481021642685,0.6083313226699829,1.0030133724212646,0.7405966520309448,0.0023911783937364817,0.00844205729663372,0.0,1.0,0.0025597738567739725,0.002592632081359625,0.002556378021836281,0.002545715309679508
0.0003,16,8,0.06411682069301605,0.7498711943626404,0.15063709020614624,0.6082898378372192,1.003747582435608,0.7405966520309448,0.002889517229050398,0.01020194124430418,0.0,1.0,0.0031248307786881924,0.0031654909253120422,0.0031264980789273977,0.0030975709669291973
0.0003,16,9,0.06410740315914154,0.7498834729194641,0.15062454342842102,0.6082412004470825,1.0045866966247559,0.7405966520309448,0.0034377393312752247,0.012127652764320374,0.0,1.0,0.00374830630607903,0.0037978889886289835,0.0037568993866443634,0.0037041145842522383
0.0003,16,10,0.06409678608179092,0.7498972415924072,0.1506103277206421,0.608186662197113,1.00554621219635,0.7405966520309448,0.004022304899990559,0.014245614409446716,0.0,1.0,0.004416805226355791,0.004476562142372131,0.004434386268258095,0.004351875279098749
0.0003,16,11,0.06408483535051346,0.749912679195404,0.15059418976306915,0.6081259846687317,1.0066397190093994,0.7405966520309448,0.004642885643988848,0.016581762582063675,0.0,1.0,0.005130736157298088,0.005202108062803745,0.005159774329513311,0.005040122661739588
0.0003,16,12,0.06407137960195541,0.7499300241470337,0.1505759209394455,0.6080581545829773,1.0078786611557007,0.7405966520309448,0.005296152085065842,0.019113784655928612,0.0,1.0,0.005887615494430065,0.005972239654511213,0.005930830724537373,0.005766883958131075
0.0003,16,13,0.06405624002218246,0.7499493956565857,0.1505553424358368,0.6079828143119812,1.009285807609558,0.7405966520309448,0.005999858491122723,0.02187151275575161,0.0,1.0,0.006706918124109507,0.006806625984609127,0.0067667351104319096,0.006551114376634359
0.0003,16,14,0.0640392005443573,0.7499712109565735,0.15053220093250275,0.6078988313674927,1.010884165763855,0.7405966520309448,0.006757945287972689,0.024886399507522583,0.0,1.0,0.00759408064186573,0.007710935082286596,0.007672374602407217,0.007398427929729223
0.0003,16,15,0.06402002274990082,0.7499958276748657,0.15050624310970306,0.6078053712844849,1.0126957893371582,0.7405966520309448,0.007574544288218021,0.028188634663820267,0.0,1.0,0.008554344065487385,0.008690651506185532,0.00865288358181715,0.008313060738146305
0.0003,16,16,0.06399845331907272,0.7500234246253967,0.15047726035118103,0.6077016592025757,1.0147455930709839,0.7405966520309448,0.008438286371529102,0.03179306909441948,0.0,1.0,0.009576383978128433,0.00973469577729702,0.009697586297988892,0.00928132887929678
0.001,1,1,0.06415005028247833,0.7498272061347961,0.1506805717945099,0.6084528565406799,1.0008422136306763,0.7405966520309448,0.0005189948133192956,0.0023514123167842627,0.0,1.0,0.0004056221223436296,0.00041555403731763363,0.00039555481635034084,0.0004146514693275094
0.001,4,1,0.06415005028247833,0.7498272061347961,0.1506805717945099,0.6084528565406799,1.0008422136306763,0.7405966520309448,0.0005189948133192956,0.0023514123167842627,0.0,1.0,0.0004056221223436296,0.00041555403731763363,0.00039555481635034084,0.0004146514693275094
0.001,4,2,0.06413397938013077,0.7498489618301392,0.15066015720367432,0.6083649396896362,1.0021198987960815,0.7405966520309448,0.0015261693624779582,0.00593598373234272,0.0,1.0,0.00157664786092937,0.0016010270919650793,0.0015664520906284451,0.0015681342920288444
0.001,4,3,0.0641111359000206,0.7498789429664612,0.15062987804412842,0.6082522869110107,1.0040582418441772,0.7405966520309448,0.002930802060291171,0.010709748603403568,0.0,1.0,0.0031798759009689093,0.0032255668193101883,0.0031825141049921513,0.003129682969301939
0.001,4,4,0.06407967209815979,0.7499196529388428,0.15058737993240356,0.6080881953239441,1.0068358182907104,0.7405966520309448,0.004656641744077206,0.016789443790912628,0.0,1.0,0.005157661624252796,0.005233666393905878,0.005187379661947489,0.005039208568632603
0.001,16,1,0.06415005028247833,0.7498272061347961,0.1506805717945099,0.6084528565406799,1.0008422136306763,0.7405966520309448,0.0005189948133192956,0.0023514123167842627,0.0,1.0,0.0004056221223436296,0.00041555403731763363,0.00039555481635034084,0.0004146514693275094
0.001,16,2,0.06413397938013077,0.7498489618301392,0.15066015720367432,0.6083649396896362,1.0021198987960815,0.7405966520309448,0.0015261693624779582,0.00593598373234272,0.0,1.0,0.00157664786092937,0.0016010270919650793,0.0015664520906284451,0.0015681342920288444
0.001,16,3,0.0641111359000206,0.7498789429664612,0.15062987804412842,0.6082522869110107,1.0040582418441772,0.7405966520309448,0.002930802060291171,0.010709748603403568,0.0,1.0,0.0031798759009689093,0.0032255668193101883,0.0031825141049921513,0.003129682969301939
0.001,16,4,0.06407967209815979,0.7499196529388428,0.15058737993240356,0.6080881953239441,1.0068358182907104,0.7405966520309448,0.004656641744077206,0.016789443790912628,0.0,1.0,0.005157661624252796,0.005233666393905878,0.005187379661947489,0.005039208568632603
0.001,16,5,0.06403710693120956,0.7499739527702332,0.15052932500839233,0.6078723073005676,1.0107159614562988,0.7405966520309448,0.006732295732945204,0.024391980841755867,0.0,1.0,0.007562793325632811,0.0076812454499304295,0.007635714020580053,0.007343254052102566
0.001,16,6,0.0639800876379013,0.7500470280647278,0.1504523903131485,0.607592761516571,1.0159807205200195,0.7405966520309448,0.009302527643740177,0.034149616956710815,0.0,1.0,0.010570615530014038,0.010747543536126614,0.010706535540521145,0.010210128501057625
0.001,16,7,0.0639042854309082,0.7501454949378967,0.15035364031791687,0.6072326898574829,1.0230709314346313,0.7405966520309448,0.012382044456899166,0.04640721529722214,0.0,1.0,0.014219336211681366,0.014475468546152115,0.014443477615714073,0.013658570125699043
0.001,16,8,0.06380464881658554,0.7502771615982056,0.15022902190685272,0.6067721247673035,1.0325018167495728,0.7405966520309448,0.016001444309949875,0.061790648847818375,0.0,1.0,0.01854630932211876,0.018909331411123276,0.01888538897037506,0.01771303452551365
0.001,16,9,0.06367567181587219,0.7504501342773438,0.1500754952430725,0.6061846613883972,1.0451629161834717,0.7405966520309448,0.020329507067799568,0.08100030571222305,0.0,1.0,0.023700036108493805,0.024206778034567833,0.024187766015529633,0.022490760311484337
0.001,16,10,0.06351155042648315,0.7506749629974365,0.1498940885066986,0.6053995490074158,1.0620752573013306,0.7405966520309448,0.025468453764915466,0.10618935525417328,0.0,1.0,0.029720915481448174,0.03042014315724373,0.030389457941055298,0.028031986206769943
0.001,16,11,0.06330752372741699,0.7509642839431763,0.14969578385353088,0.604373037815094,1.0849037170410156,0.7405966520309448,0.03150587156414986,0.13810651004314423,0.0,1.0,0.036513056606054306,0.03746848180890083,0.03739871084690094,0.03420489281415939
0.001,16,12,0.06306217610836029,0.7513324618339539,0.14951223134994507,0.6030233502388,1.115837574005127,0.7418936491012573,0.03882993385195732,0.178693488240242,0.0,1.0,0.04432244971394539,0.04561643674969673,0.0454636849462986,0.04120159149169922
0.001,16,13,0.06277915090322495,0.7517954111099243,0.14940345287322998,0.6012410521507263,1.1574300527572632,0.7431906461715698,0.048095397651195526,0.23275208473205566,0.0,1.0,0.053641729056835175,0.05538540333509445,0.05506608635187149,0.04943111538887024
0.001,16,14,0.06247455254197121,0.7523716688156128,0.1494929939508438,0.5988654494285583,1.2139286994934082,0.7561608552932739,0.059917859733104706,0.3020246922969818,0.0,1.0,0.0649111419916153,0.06724868714809418,0.06666095554828644,0.059243738651275635
0.001,16,15,0.062172673642635345,0.7530961632728577,0.14995984733104706,0.5909023284912109,1.2880334854125977,0.7678340077400208,0.07425018399953842,0.3851247727870941,0.0,1.0,0.07727604359388351,0.08036211133003235,0.07940611988306046,0.06969629973173141
0.001,16,16,0.06188466027379036,0.7540801167488098,0.1510397344827652,0.5799875855445862,1.3785343170166016,0.7795071601867676,0.09042984992265701,0.4761621057987213,0.0,1.0,0.08908771723508835,0.09307069331407547,0.09174193441867828,0.0790819600224495
