actor_update_dropped_positive_advantage_count,actor_update_kept_rate,actor_update_margin_threshold,actor_update_support_mode,actor_update_topk,approx_kl,changed_action_prior_rank_mean,changed_state_prior_margin_p50,changed_to_rank_ge5_rate,checkpoint_path,checkpoint_sha256,clip_fraction,config_id,config_key,config_key_label,config_path,delta_support_margin_threshold,delta_support_mode,delta_support_topk,eval_fourth_rate,eval_learner_deal_in_rate,eval_mean_rank,eval_rank_pt,fresh_validation_gate_pass,fresh_validation_top1_action_changed_rate,low_rank_flip_penalty,low_rank_flip_penalty_coef,low_rank_flip_topk,neural_delta_abs_max,neural_delta_abs_mean,optimizer_path,optimizer_sha256,outside_support_delta_mode,rerun_config_id,rule_agreement,rule_score_scale,rule_score_scale_version,source_config_id,source_report,support_policy_mode,teacher_confidence_gate,teacher_contract_version,teacher_entropy_max,teacher_margin_min,teacher_prior_agree_min,teacher_source,teacher_target_type,teacher_temperature,teacher_topk,teacher_version,top1_action_changed_rate,topk_ranking_aux_coef,topk_ranking_aux_loss,topk_ranking_aux_mode,topk_ranking_k,topk_ranking_teacher_agreement,topk_ranking_teacher_kl,topk_ranking_teacher_margin,topk_ranking_teacher_prior_agreement,topk_ranking_teacher_rule_top1_rank,weak_margin_flip_penalty,weak_margin_flip_penalty_coef,weak_margin_threshold
0,0.9983471074380166,0.75,topk,3,0.013406245969235897,2.0526315789473686,3.0,0.0,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/policy_final.pt,e97a4bd7175a368d187ab6e1c200df6e5e01209ef7cd04f1b0e3b048e55a4cf6,0.20495867729187012,0,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",tempered_ratio_movement_quality_gate/rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/config.json,0.75,topk,3,0.125,0.0,1.9375,0.40625,True,0.029296875,0.0024874620139598846,0.0,3,0.7796427011489868,0.08522246778011322,reports/keqingrl_mortal_action_q_candidate_cfg3_fresh_seedshift_20260429_source93_step20000/checkpoint_config_000/optimizer_final.pt,080fc7d5c257d99954b154fa5dbbfdced67876b4b7d62f69ce124c926df5a0f8,zero,0,0.968595027923584,0.25,keqingrl_rule_score_scale_v1,93,,support-only-topk,False,keqingrl_topk_teacher_v1,1000000000.0,0.0,0.0,mortal-action-q,topk_distribution,1.0,3,mortal_action_teacher_v1,0.03140495717525482,10.0,0.9088490605354309,teacher-ce,3,0.6356275081634521,0.5662873983383179,3.570420026779175,0.6518218517303467,1.43319833278656,0.4594016969203949,0.0,0.75
