normalize_advantages,lr,target_update_epochs,actor_only,entropy_coef,epoch,total_loss,policy_loss,actor_grad_norm_total,policy_mlp_final_grad_norm,neural_delta_abs_mean,neural_delta_abs_max,top1_action_changed_rate
True,0.0003,16,True,0.001,4,-0.0014359027845785022,-1.3802812645735685e-05,0.0033466094738632607,0.0033448867407090046,0.0003922808973584324,0.001512839226052165,0.0
True,0.0003,16,True,0.001,5,-0.0014419466024264693,-1.986545612453483e-05,0.0036046212851697157,0.003601814528315196,0.0005053065833635628,0.0018546701176092029,0.0
True,0.0003,16,True,0.001,6,-0.0014489160384982824,-2.6855035685002804e-05,0.003903097516617871,0.0038988612328416205,0.0006309776217676699,0.002456892281770706,0.0
True,0.0003,16,True,0.001,7,-0.0014569798950105906,-3.4941531339427456e-05,0.0042409210942760955,0.004234854345808144,0.0007759321015328169,0.0031688588205724955,0.0
True,0.0003,16,True,0.001,8,-0.001466317567974329,-4.430447370395996e-05,0.004617992753489974,0.004609662521250208,0.0009464368340559304,0.004014302045106888,0.0
True,0.0003,16,True,0.001,9,-0.0014770791167393327,-5.509474431164563e-05,0.005035205285295146,0.00502409207067182,0.0011409062426537275,0.00498244957998395,0.0
True,0.0003,16,True,0.001,10,-0.0014894691994413733,-6.751734326826409e-05,0.005496045929703394,0.0054815122422988555,0.0013612727634608746,0.006078268866986036,0.0
True,0.0003,16,True,0.001,11,-0.0015037170378491282,-8.180208533303812e-05,0.006003828834207005,0.005985102885452876,0.0016104279784485698,0.0073083993047475815,0.0
True,0.0003,16,True,0.001,12,-0.0015200494090095162,-9.817688987823203e-05,0.006561612334139429,0.006537864178642334,0.0018904361641034484,0.008682954125106335,0.0
True,0.0003,16,True,0.001,13,-0.0015387568855658174,-0.00011693206033669412,0.007171404735562255,0.0071416127710823025,0.0022103111259639263,0.010232755914330482,0.0
True,0.0003,16,True,0.001,14,-0.0015601045452058315,-0.00013833434786647558,0.007835836036133222,0.007798795675763826,0.002572306664660573,0.011963232420384884,0.0
True,0.0003,16,True,0.001,15,-0.001584455487318337,-0.00016274726658593863,0.00856052234645581,0.008514641857593128,0.002985987812280655,0.014031680300831795,0.0
True,0.0003,16,True,0.001,16,-0.0016122281085699797,-0.0001905903482111171,0.009352159967147628,0.009295852919502277,0.003452204866334796,0.016353588551282883,0.0
True,0.0003,16,False,0.0,1,0.1998380720615387,6.971117159082496e-07,0.06001432855819154,0.002916644163054657,0.0001706836192170158,0.0007493884768337011,0.0
True,0.0003,16,False,0.0,2,0.19862699508666992,-3.3709650324453833e-06,0.05795610596779412,0.002935830582433375,0.00022232384071685374,0.0007672930369153619,0.0
True,0.0003,16,False,0.0,3,0.19748900830745697,-7.593743248435203e-06,0.056401720830409965,0.0029967815955240003,0.00029329207609407604,0.0010412931442260742,0.0
True,0.0003,16,False,0.0,4,0.19640883803367615,-1.204252566822106e-05,0.05520434942199025,0.003080941521847367,0.00038887019036337733,0.0013406546786427498,0.0
True,0.0003,16,False,0.0,5,0.19536997377872467,-1.6843365301610902e-05,0.05505207365275195,0.003183289441860206,0.00048369966680184007,0.001733323442749679,0.0
True,0.0003,16,False,0.0,6,0.19435161352157593,-2.204592055932153e-05,0.05560233055738912,0.0032997853486201973,0.0005831775488331914,0.002141824923455715,0.0
True,0.0003,16,False,0.0,7,0.1933327317237854,-2.7748230422730558e-05,0.056848477016868286,0.0034293887081294234,0.0006878458079881966,0.0025744098238646984,0.0
True,0.0003,16,False,0.0,8,0.1922992765903473,-3.3984673791565e-05,0.05805837065995511,0.0035696927782154953,0.0008095118100754917,0.003060938324779272,0.0
True,0.0003,16,False,0.0,9,0.1912417858839035,-4.078644633409567e-05,0.060453630044216104,0.0037198839019456876,0.0009347699233330786,0.0035652779042720795,0.0
True,0.0003,16,False,0.0,10,0.19013525545597076,-4.822485425393097e-05,0.06380876133116486,0.003878534235430829,0.001062796451151371,0.004082744475454092,0.0
True,0.0003,16,False,0.0,11,0.18896619975566864,-5.6346361816395074e-05,0.06682134187447962,0.004045748128885386,0.0011967562604695559,0.004623889923095703,0.0
True,0.0003,16,False,0.0,12,0.18773721158504486,-6.51866284897551e-05,0.06979040961014624,0.00422136845211884,0.0013312648516148329,0.005168156232684851,0.0
True,0.0003,16,False,0.0,13,0.18643558025360107,-7.477112376363948e-05,0.07375137931559252,0.004404229895918753,0.0014771597925573587,0.0057492610067129135,0.0
True,0.0003,16,False,0.0,14,0.18504467606544495,-8.518005051882938e-05,0.07790417167434237,0.004595052847706399,0.001630729646421969,0.006352036260068417,0.0
True,0.0003,16,False,0.0,15,0.18355734646320343,-9.645862155593932e-05,0.08234652074249574,0.004793899486253362,0.001799992867745459,0.007012111134827137,0.0
True,0.0003,16,False,0.0,16,0.18197521567344666,-0.00010864120122278109,0.08632324335772514,0.005000881159566488,0.0019806683994829655,0.007715978659689426,0.0
True,0.0003,16,False,0.001,1,0.19841590523719788,6.971117159082496e-07,0.06001368058295389,0.0029031819891786447,0.00017070311878342181,0.0007494722376577556,0.0
True,0.0003,16,False,0.001,2,0.1972048282623291,-3.375421329110395e-06,0.05795543493663328,0.002922606478995191,0.00020818236225750297,0.0008178255520761013,0.0
True,0.0003,16,False,0.001,3,0.19606688618659973,-7.592469955852721e-06,0.0564010172501355,0.0029836420008168196,0.00028835711418651044,0.0010567636927589774,0.0
True,0.0003,16,False,0.001,4,0.1949867308139801,-1.204889213113347e-05,0.05520359616921878,0.0030677560844748447,0.0003755927027668804,0.001357990549877286,0.0
True,0.0003,16,False,0.001,5,0.19394788146018982,-1.6844001947902143e-05,0.055051276545737333,0.00316995748064269,0.0004730432410724461,0.0017054601339623332,0.0
True,0.0003,16,False,0.001,6,0.19292955100536346,-2.205419514211826e-05,0.055601493618431794,0.0032862237324596307,0.0005678606103174388,0.002098302822560072,0.0
True,0.0003,16,False,0.001,7,0.19191068410873413,-2.7754596885642968e-05,0.05684759568237115,0.0034155034483390034,0.0006725928978994489,0.002530446043238044,0.0
True,0.0003,16,False,0.001,8,0.1908772587776184,-3.398212720640004e-05,0.05805744449699535,0.003555407338237019,0.0007840578909963369,0.0029850159771740437,0.0
True,0.0003,16,False,0.001,9,0.18981978297233582,-4.0787719626678154e-05,0.06045267426917187,0.003705141441244597,0.0009011362562887371,0.003462103893980384,0.0
True,0.0003,16,False,0.001,10,0.18871329724788666,-4.821848779101856e-05,0.06380778367504981,0.003863281686570851,0.001021815580315888,0.003949587233364582,0.0
True,0.0003,16,False,0.001,11,0.18754427134990692,-5.63342691748403e-05,0.0668203311264565,0.00402994624291365,0.0011461907997727394,0.004444499034434557,0.0
True,0.0003,16,False,0.001,12,0.18631532788276672,-6.517389556393027e-05,0.0697893648235822,0.004204988094348634,0.0012829062761738896,0.0049808272160589695,0.0
True,0.0003,16,False,0.001,13,0.18501371145248413,-7.475839083781466e-05,0.07375031205977348,0.004387248067048304,0.0014278698945418,0.005541463382542133,0.0
True,0.0003,16,False,0.001,14,0.18362285196781158,-8.516859088558704e-05,0.07790308265108814,0.004577448364197428,0.0015802007401362062,0.006114094518125057,0.0
True,0.0003,16,False,0.001,15,0.18213555216789246,-9.643188241170719e-05,0.08234541009330361,0.004775676091633886,0.001744165550917387,0.0067230695858597755,0.0
True,0.0003,16,False,0.001,16,0.18055346608161926,-0.00010861892224056646,0.0863221103991562,0.004982031870260271,0.0019209160236641765,0.007378176786005497,0.0
True,0.0003,64,True,0.0,1,6.971117159082496e-07,6.971117159082496e-07,0.0029169994414025213,0.002916644163054657,0.0001645954471314326,0.0006955800927244127,0.0
True,0.0003,64,True,0.0,2,-3.7669499306502985e-06,-3.7669499306502985e-06,0.002987490592324664,0.002986981950040754,0.00021538995497394353,0.0008781715296208858,0.0
True,0.0003,64,True,0.0,3,-8.507309757987969e-06,-8.507309757987969e-06,0.003145352826484038,0.003144390189297385,0.00028908360400237143,0.001249051420018077,0.0
True,0.0003,64,True,0.0,4,-1.3806632523483131e-05,-1.3806632523483131e-05,0.0033593792053799366,0.003357652159208901,0.00038136515649966896,0.0016021934570744634,0.0
True,0.0003,64,True,0.0,5,-1.9861636246787384e-05,-1.9861636246787384e-05,0.003617652131799663,0.00361483805575975,0.0004871738492511213,0.0019867715891450644,0.0
True,0.0003,64,True,0.0,6,-2.685821891645901e-05,-2.685821891645901e-05,0.00391661042067305,0.003912361912338958,0.0006097097648307681,0.002356115961447358,0.0
True,0.0003,64,True,0.0,7,-3.495044438750483e-05,-3.495044438750483e-05,0.004255085150330764,0.004248998070627219,0.0007492188597097993,0.0030028067994862795,0.0
True,0.0003,64,True,0.0,8,-4.4314660044619814e-05,-4.4314660044619814e-05,0.004633038535864934,0.004624680936985099,0.0009130925172939897,0.0038371949922293425,0.0
True,0.0003,64,True,0.0,9,-5.5100474128266796e-05,-5.5100474128266796e-05,0.005051257136379148,0.005040104431636828,0.0011031102621927857,0.004801458213478327,0.0
True,0.0003,64,True,0.0,10,-6.75237097311765e-05,-6.75237097311765e-05,0.005513463542687452,0.005498871553516212,0.0013183634728193283,0.0058839949779212475,0.0
True,0.0003,64,True,0.0,11,-8.181227167369798e-05,-8.181227167369798e-05,0.006022768148900644,0.0060039732823782424,0.0015620164340361953,0.007096868008375168,0.0
True,0.0003,64,True,0.0,12,-9.821317507885396e-05,-9.821317507885396e-05,0.006582216894914353,0.0065583713319581505,0.0018389547476544976,0.008462788537144661,0.0
True,0.0003,64,True,0.0,13,-0.00011695370631059632,-0.00011695370631059632,0.007193810949310628,0.007163921737633513,0.0021544669289141893,0.00999932549893856,0.0
True,0.0003,64,True,0.0,14,-0.00013838018639944494,-0.00013838018639944494,0.007860335848572444,0.007823154050610069,0.0025154876057058573,0.011732075363397598,0.0
True,0.0003,64,True,0.0,15,-0.00016279755800496787,-0.00016279755800496787,0.008587371829525237,0.008541322699447577,0.002928122179582715,0.0138054508715868,0.0
True,0.0003,64,True,0.0,16,-0.00019066993263550103,-0.00019066993263550103,0.009381443226226263,0.009324898136620801,0.0033942332956939936,0.016131436452269554,0.0
True,0.0003,64,True,0.0,17,-0.0002224302152171731,-0.0002224302152171731,0.01024930166982775,0.010180099489374527,0.003924280870705843,0.018753133714199066,0.0
True,0.0003,64,True,0.0,18,-0.0002586959453765303,-0.0002586959453765303,0.01120214449469437,0.01111753711390297,0.004522920586168766,0.021697143092751503,0.0
True,0.0003,64,True,0.0,19,-0.0003000076103489846,-0.0003000076103489846,0.012241988159682282,0.012139922689071605,0.005196465644985437,0.024996882304549217,0.0
True,0.0003,64,True,0.0,20,-0.0003469668445177376,-0.0003469668445177376,0.013376517325546705,0.013253483690917466,0.005956392735242844,0.028703903779387474,0.0
True,0.0003,64,True,0.0,21,-0.00040018034633249044,-0.00040018034633249044,0.014607944920361896,0.014460780236395302,0.006810424383729696,0.03283865377306938,0.0
True,0.0003,64,True,0.0,22,-0.0004605744034051895,-0.0004605744034051895,0.015952150873161937,0.01577569241823661,0.007772963028401136,0.03744625300168991,0.0
True,0.0003,64,True,0.0,23,-0.0005292452988214791,-0.0005292452988214791,0.01742288028217096,0.017212975922423726,0.008861166425049305,0.04255223646759987,0.0
True,0.0003,64,True,0.0,24,-0.0006070665549486876,-0.0006070665549486876,0.0190248316592733,0.018776443704096136,0.010081658139824867,0.04818622022867203,0.0
True,0.0003,64,True,0.0,25,-0.0006952069234102964,-0.0006952069234102964,0.020770550873105705,0.020477677240796462,0.011448420584201813,0.054430652409791946,0.0
True,0.0003,64,True,0.0,26,-0.0007950951112434268,-0.0007950951112434268,0.022678475324545918,0.022332384648929,0.012980323284864426,0.061333656311035156,0.0
True,0.0003,64,True,0.0,27,-0.0009082366595976055,-0.0009082366595976055,0.024758783695299155,0.024353237677026764,0.014689761213958263,0.06894373148679733,0.0
True,0.0003,64,True,0.0,28,-0.001036122557707131,-0.001036122557707131,0.027022208353025094,0.026549069606614774,0.01659567281603813,0.07729724794626236,0.0
True,0.0003,64,True,0.0,29,-0.0011803323868662119,-0.0011803323868662119,0.0294783862912966,0.028928339136439513,0.018726181238889694,0.0865301713347435,0.0
True,0.0003,64,True,0.0,30,-0.00134280975908041,-0.00134280975908041,0.03214431075857907,0.03150582651197249,0.021097207441926003,0.09664066880941391,0.0
True,0.0003,64,True,0.0,31,-0.0015253594610840082,-0.0015253594610840082,0.035024347084455947,0.03428805406725459,0.023745184764266014,0.10769437253475189,0.0
True,0.0003,64,True,0.0,32,-0.0017306393710896373,-0.0017306393710896373,0.038145458551635196,0.037297192352356706,0.026703791692852974,0.11978010088205338,0.0
True,0.0003,64,True,0.0,33,-0.0019266054732725024,-0.0019266054732725024,0.035122815504918456,0.03424512865410798,0.029989836737513542,0.13294103741645813,0.0
True,0.0003,64,True,0.0,34,-0.002145404228940606,-0.002145404228940606,0.03827339502879233,0.037265332231331244,0.03364652767777443,0.14700064063072205,0.0
True,0.0003,64,True,0.0,35,-0.0023599695414304733,-0.0023599695414304733,0.031338659924878144,0.03041427676264783,0.03764946013689041,0.16202344000339508,0.0
True,0.0003,64,True,0.0,36,-0.0025501702912151814,-0.0025501702912151814,0.028905147252621145,0.027925712212511774,0.04196779429912567,0.17798352241516113,0.0
True,0.0003,64,True,0.0,37,-0.002749292179942131,-0.002749292179942131,0.03015322127592788,0.029071321071648268,0.0466349720954895,0.19515460729599,0.0
True,0.0003,64,True,0.0,38,-0.002961627207696438,-0.002961627207696438,0.02946918870238028,0.028276495909360815,0.051634643226861954,0.21326257288455963,0.0
True,0.0003,64,True,0.0,39,-0.0031776498071849346,-0.0031776498071849346,0.032334404943107166,0.030993090087730706,0.05703277140855789,0.2325514853000641,0.0
True,0.0003,64,True,0.0,40,-0.003409401047974825,-0.003409401047974825,0.033172756952154485,0.03166707009571684,0.06285057961940765,0.25316116213798523,0.0
True,0.0003,64,True,0.0,41,-0.0036525605246424675,-0.0036525605246424675,0.03287577483415651,0.031191389993640673,0.06910212337970734,0.275503545999527,0.0
True,0.0003,64,True,0.0,42,-0.003917998634278774,-0.003917998634278774,0.03611778775796193,0.034234925321589386,0.07589565962553024,0.2997663617134094,0.0
True,0.0003,64,True,0.0,43,-0.004204861354082823,-0.004204861354082823,0.037108772929815806,0.03498187131002803,0.08324991166591644,0.3255312740802765,0.0
True,0.0003,64,True,0.0,44,-0.004523803014308214,-0.004523803014308214,0.0408122078309064,0.038441920055393576,0.09129947423934937,0.35320430994033813,0.0
True,0.0003,64,True,0.0,45,-0.004841065965592861,-0.004841065965592861,0.038521368302084136,0.03600809928118125,0.10001426935195923,0.38314101099967957,0.0
True,0.0003,64,True,0.0,46,-0.005182000808417797,-0.005182000808417797,0.03777219023809292,0.034990409597245045,0.10938969254493713,0.41683658957481384,0.0
True,0.0003,64,True,0.0,47,-0.005513130221515894,-0.005513130221515894,0.032052884903940454,0.028761541404045247,0.11916650086641312,0.45147138833999634,0.0
True,0.0003,64,True,0.0,48,-0.005807886831462383,-0.005807886831462383,0.027234882115734528,0.022489775409893473,0.12905210256576538,0.4868996739387512,0.0
True,0.0003,64,True,0.0,49,-0.00604579271748662,-0.00604579271748662,0.02100318769656201,0.009687126089001892,0.13791188597679138,0.5190854072570801,0.0
True,0.0003,64,True,0.0,50,-0.006287674885243177,-0.006287674885243177,0.02191111582897999,0.009514005257552279,0.14594313502311707,0.5484086275100708,0.0
True,0.0003,64,True,0.0,51,-0.006539811380207539,-0.006539811380207539,0.023386250849572493,0.010933253781711966,0.15291787683963776,0.5727323889732361,0.0
True,0.0003,64,True,0.0,52,-0.006786358077079058,-0.006786358077079058,0.03062010635457907,0.020989906430666436,0.1583317667245865,0.58888840675354,0.0
True,0.0003,64,True,0.0,53,-0.0070613292045891285,-0.0070613292045891285,0.02806494539245161,0.01811421358054894,0.1624818742275238,0.5984876155853271,0.0
True,0.0003,64,True,0.0,54,-0.0073731946758925915,-0.0073731946758925915,0.028469895472001377,0.018262763458856295,0.16507753729820251,0.6118296980857849,0.0
True,0.0003,64,True,0.0,55,-0.007703597657382488,-0.007703597657382488,0.022183385351285764,0.010663840706190345,0.16692385077476501,0.619593620300293,0.0
True,0.0003,64,True,0.0,56,-0.008006380870938301,-0.008006380870938301,0.019711633976363004,0.010152161559326496,0.16794098913669586,0.6215937733650208,0.0
True,0.0003,64,True,0.0,57,-0.008240585215389729,-0.008240585215389729,0.019632838404301488,0.014390064538648654,0.16865414381027222,0.6212579011917114,0.0
True,0.0003,64,True,0.0,58,-0.008452939800918102,-0.008452939800918102,0.02655585745503014,0.023085485107407534,0.1693337857723236,0.6207848787307739,0.0
True,0.0003,64,True,0.0,59,-0.00867895595729351,-0.00867895595729351,0.029362960901911116,0.026053011678050228,0.1700424700975418,0.627062201499939,0.0
True,0.0003,64,True,0.0,60,-0.008921736851334572,-0.008921736851334572,0.029480033943263595,0.026341567131189514,0.17075464129447937,0.6376997828483582,0.0
True,0.0003,64,True,0.0,61,-0.009180963039398193,-0.009180963039398193,0.031788999935590014,0.028679053368801975,0.17163148522377014,0.6493664383888245,0.0
True,0.0003,64,True,0.0,62,-0.009461633861064911,-0.009461633861064911,0.030369151922459568,0.027514459140535984,0.17265565693378448,0.6612978577613831,0.0
True,0.0003,64,True,0.0,63,-0.009745350107550621,-0.009745350107550621,0.028226938754961156,0.025466742952080387,0.17382188141345978,0.6724528670310974,0.0
True,0.0003,64,True,0.0,64,-0.0100295664742589,-0.0100295664742589,0.021733533540650517,0.017772336810477306,0.1745939403772354,0.6809962391853333,0.0
True,0.0003,64,True,0.001,1,-0.0014214523835107684,6.971117159082496e-07,0.002903536727542377,0.0029031819891786447,0.00016464873624499887,0.0006958954036235809,0.0
True,0.0003,64,True,0.001,2,-0.001425903639756143,-3.7701329347328283e-06,0.0029745193434689587,0.0029740112989499797,0.0002119207929354161,0.0009121441980823874,0.0
True,0.0003,64,True,0.001,3,-0.001430629170499742,-8.511766282026656e-06,0.0031326047595142477,0.0031316437101897624,0.0002916585945058614,0.0012172387214377522,0.0
True,0.0003,64,True,0.001,4,-0.0014359027845785022,-1.3802812645735685e-05,0.0033466094738632607,0.0033448867407090046,0.0003922808973584324,0.001512839226052165,0.0
True,0.0003,64,True,0.001,5,-0.0014419466024264693,-1.986545612453483e-05,0.0036046212851697157,0.003601814528315196,0.0005053065833635628,0.0018546701176092029,0.0
True,0.0003,64,True,0.001,6,-0.0014489160384982824,-2.6855035685002804e-05,0.003903097516617871,0.0038988612328416205,0.0006309776217676699,0.002456892281770706,0.0
True,0.0003,64,True,0.001,7,-0.0014569798950105906,-3.4941531339427456e-05,0.0042409210942760955,0.004234854345808144,0.0007759321015328169,0.0031688588205724955,0.0
True,0.0003,64,True,0.001,8,-0.001466317567974329,-4.430447370395996e-05,0.004617992753489974,0.004609662521250208,0.0009464368340559304,0.004014302045106888,0.0
True,0.0003,64,True,0.001,9,-0.0014770791167393327,-5.509474431164563e-05,0.005035205285295146,0.00502409207067182,0.0011409062426537275,0.00498244957998395,0.0
True,0.0003,64,True,0.001,10,-0.0014894691994413733,-6.751734326826409e-05,0.005496045929703394,0.0054815122422988555,0.0013612727634608746,0.006078268866986036,0.0
True,0.0003,64,True,0.001,11,-0.0015037170378491282,-8.180208533303812e-05,0.006003828834207005,0.005985102885452876,0.0016104279784485698,0.0073083993047475815,0.0
True,0.0003,64,True,0.001,12,-0.0015200494090095162,-9.817688987823203e-05,0.006561612334139429,0.006537864178642334,0.0018904361641034484,0.008682954125106335,0.0
True,0.0003,64,True,0.001,13,-0.0015387568855658174,-0.00011693206033669412,0.007171404735562255,0.0071416127710823025,0.0022103111259639263,0.010232755914330482,0.0
True,0.0003,64,True,0.001,14,-0.0015601045452058315,-0.00013833434786647558,0.007835836036133222,0.007798795675763826,0.002572306664660573,0.011963232420384884,0.0
True,0.0003,64,True,0.001,15,-0.001584455487318337,-0.00016274726658593863,0.00856052234645581,0.008514641857593128,0.002985987812280655,0.014031680300831795,0.0
True,0.0003,64,True,0.001,16,-0.0016122281085699797,-0.0001905903482111171,0.009352159967147628,0.009295852919502277,0.003452204866334796,0.016353588551282883,0.0
True,0.0003,64,True,0.001,17,-0.0016438841121271253,-0.00022232644550967962,0.010217298682972492,0.010148342314010197,0.003978186286985874,0.018951300531625748,0.0
True,0.0003,64,True,0.001,18,-0.0016800423618406057,-0.0002585756010375917,0.01116692826116302,0.01108261669224078,0.004569621291011572,0.021861186251044273,0.0
True,0.0003,64,True,0.001,19,-0.0017212358070537448,-0.0002998720156028867,0.01220364147801521,0.012101942952275752,0.005240068770945072,0.025141321122646332,0.0
True,0.0003,64,True,0.001,20,-0.00176804861985147,-0.0003468013019300997,0.013334652304888889,0.013212050746394251,0.005996680352836847,0.028827892616391182,0.0
True,0.0003,64,True,0.001,21,-0.0018210820853710175,-0.00039996643317863345,0.014561889495538447,0.014415217054688378,0.006846468895673752,0.03293757513165474,0.0
True,0.0003,64,True,0.001,22,-0.0018812958151102066,-0.0004603292909450829,0.015901773939009052,0.01572593020328996,0.007807089481502771,0.037527553737163544,0.0
True,0.0003,64,True,0.001,23,-0.0019497568719089031,-0.0005289582186378539,0.017368203292715798,0.017158961173493078,0.00889009889215231,0.042605746537446976,0.0
True,0.0003,64,True,0.001,24,-0.0020273441914469004,-0.0006067354697734118,0.018965299545217765,0.018717752761707996,0.010102653875946999,0.048201777040958405,0.0
True,0.0003,64,True,0.001,25,-0.0021152286790311337,-0.000694833870511502,0.020705940934881203,0.02041407717455334,0.011460497975349426,0.0544092170894146,0.0
True,0.0003,64,True,0.001,26,-0.0022148212883621454,-0.0007946672849357128,0.022608231233180356,0.022263385059805935,0.012982310727238655,0.06127185374498367,0.0
True,0.0003,64,True,0.001,27,-0.002327647991478443,-0.0009077655267901719,0.024682862986242615,0.024278756949861185,0.014684212394058704,0.06885149329900742,0.0
True,0.0003,64,True,0.001,28,-0.0024552037939429283,-0.0010356266284361482,0.026941073587804846,0.02646919228838417,0.01658572070300579,0.07718873769044876,0.0
True,0.0003,64,True,0.001,29,-0.00259900139644742,-0.0011797676561400294,0.02939007519688799,0.028842086234881843,0.018705835565924644,0.08636228740215302,0.0
True,0.0003,64,True,0.001,30,-0.0027609760873019695,-0.0013421284966170788,0.03204784010608671,0.03141158765537361,0.021069863811135292,0.09643921256065369,0.0
True,0.0003,64,True,0.001,31,-0.0029430051799863577,-0.0015245915856212378,0.03491976416759115,0.03418609014215761,0.02371058613061905,0.10746175050735474,0.0
True,0.0003,64,True,0.001,32,-0.0031476831063628197,-0.00172975764144212,0.03803201997779892,0.03718665195648145,0.02665957808494568,0.11950548738241196,0.0
True,0.0003,64,True,0.001,33,-0.0033443875145167112,-0.0019270109478384256,0.03502807797072774,0.034153345720318064,0.029934369027614594,0.1325991153717041,0.0
True,0.0003,64,True,0.001,34,-0.0035626129247248173,-0.0021458391565829515,0.038171051116735785,0.03716576050739913,0.033581338822841644,0.1466425210237503,0.0
True,0.0003,64,True,0.001,35,-0.003776411060243845,-0.002360299928113818,0.031223322946940454,0.03030260088796224,0.037574976682662964,0.16163270175457,0.0
True,0.0003,64,True,0.001,36,-0.003966683521866798,-0.002551297890022397,0.02879515380800604,0.02781928130118464,0.041879571974277496,0.17752042412757874,0.0
True,0.0003,64,True,0.001,37,-0.004164894111454487,-0.002750285202637315,0.030029191532225805,0.028952544022648238,0.04652915894985199,0.19460588693618774,0.0
True,0.0003,64,True,0.001,38,-0.0043773646466434,-0.002963590668514371,0.029353949881109866,0.028165781030523755,0.051508307456970215,0.21262286603450775,0.0
True,0.0003,64,True,0.001,39,-0.004592610988765955,-0.0031797189731150866,0.032209363623426426,0.0308737993104019,0.05688099563121796,0.23179273307323456,0.0
True,0.0003,64,True,0.001,40,-0.004823923576623201,-0.003411967772990465,0.03304638704791004,0.031546999316563365,0.06267396360635757,0.2522971034049988,0.0
True,0.0003,64,True,0.001,41,-0.005066721700131893,-0.0036557544954121113,0.03275065777628437,0.031073045964710798,0.06889604777097702,0.2743991017341614,0.0
True,0.0003,64,True,0.001,42,-0.0053311912342906,-0.003921255003660917,0.03598219770968041,0.03410835827355364,0.0756576880812645,0.29847612977027893,0.0
True,0.0003,64,True,0.001,43,-0.0056168208830058575,-0.004207969643175602,0.03696149694855108,0.03484348575263045,0.08297236263751984,0.32399624586105347,0.0
True,0.0003,64,True,0.001,44,-0.005934480577707291,-0.004526774864643812,0.036956913647572816,0.03460176452839144,0.09085468202829361,0.3512040376663208,0.0
