config_id,iteration,seed,rule_kl_coef,entropy_coef,lr,opponent_mode,approx_kl,clip_fraction,entropy,rule_kl,rule_agreement,neural_delta_abs_mean,neural_delta_abs_max,top1_action_changed_rate,rank_pt,fourth_rate,deal_in_rate,batch_size,episode_count,illegal_action_rate,fallback_rate,forced_terminal_missed
0,0,26660425,0.0,0.001,0.0001,rulebase,0.0,0.0,1.4382853507995605,-1.3488870465039327e-08,1.0,4.389764944789931e-05,0.00018588517559692264,0.0,-0.25,0.375,0.0,106,8,0.0,0.0,0
0,1,26670425,0.0,0.001,0.0001,rulebase,5.797900354265195e-12,0.0,1.4290095567703247,-2.0858415439306555e-08,1.0,0.00013905094237998128,0.00040025930502451956,0.0,0.0625,0.375,0.0,114,8,0.0,0.0,0
0,2,26680425,0.0,0.001,0.0001,rulebase,4.570852377150381e-12,0.0,1.461092472076416,7.264832291298262e-09,1.0,0.0002582048764452338,0.0005841393722221255,0.0,-0.4375,0.5,0.0,121,8,0.0,0.0,0
0,3,26690425,0.0,0.001,0.0001,rulebase,2.2476335029275596e-11,0.0,1.3927162885665894,-6.552469677956196e-09,1.0,0.00037195137701928616,0.0009492100798524916,0.0,-0.125,0.375,0.0,117,8,0.0,0.0,0
0,4,26700425,0.0,0.001,0.0001,rulebase,3.670748427442305e-11,0.0,1.4426264762878418,3.046942032014499e-09,1.0,0.0004557410429697484,0.0011239196173846722,0.0,-0.0625,0.375,0.0,125,8,0.0,0.0,0
